epoch_ms,name,duration_ms
1790072076427.7,Cam trong khu làm việc,0.10000002384185791
1790072076427.8,Cam hik 1,0
1790072076427.8,Cam hik 1,0
1790072076427.8,Cam góc rộng toàn sân,0
1790072076427.8,Cam góc rộng toàn sân,0
1790072076427.8,Cam 4,0
1790072076427.8,Cam 4,0
1790072076477.5,Cam hướng ra cửa,0.10000002384185791
1790072076477.6,Cam hướng ra cửa,0.09999990463256836
1790072076477.7,Cam Dahua Ch2 Fixed,0
1790072076477.7,Cam Dahua Ch2 Fixed,0
1790072076510.8,Cam Dahua Ch2 Fixed,0.20000004768371582
1790072076511,Cam Dahua Ch2 Fixed,0
1790072076511,Cam trong khu làm việc,0
1790072076511,Cam trong khu làm việc,0
1790072076511,Cam hik 1,0
1790072076511,Cam hik 1,0
1790072076511,Cam góc rộng toàn sân,0
1790072076511,Cam góc rộng toàn sân,0
1790072076511.1,Cam 4,0
1790072076511.1,Cam 4,0
1790072076544.3,Cam Dahua Ch2 Fixed,0
1790072076544.3,Cam Dahua Ch2 Fixed,0.10000002384185791
1790072076544.4,Cam hướng ra cửa,0.10000002384185791
1790072076544.5,Cam hướng ra cửa,0
1790072076544.5,Cam góc rộng toàn sân,0
1790072076544.5,Cam góc rộng toàn sân,0
1790072076544.5,Cam 4,0
1790072076544.5,Cam 4,0
1790072076577.5,Cam trong khu làm việc,0.10000002384185791
1790072076577.6,Cam trong khu làm việc,0
1790072076577.6,Cam hik 1,0
1790072076577.6,Cam hik 1,0.09999990463256836
1790072076610.8,Cam hướng ra cửa,0.30000007152557373
1790072076611.2,Cam hướng ra cửa,0
1790072076611.2,Cam góc rộng toàn sân,0
1790072076611.2,Cam góc rộng toàn sân,0
1790072076611.2,Cam 4,0.10000002384185791
1790072076611.3,Cam 4,0
1790072076611.3,Cam Dahua Ch2 Fixed,0
1790072076611.3,Cam Dahua Ch2 Fixed,0
1790072076611.3,Cam mới,0
1790072076611.3,Cam mới,0.30000007152557373
1790072076644.2,Cam trong khu làm việc,0.20000004768371582
1790072076644.4,Cam trong khu làm việc,0
1790072076677.5,Cam hướng ra cửa,0.10000002384185791
1790072076677.6,Cam hướng ra cửa,0
1790072076677.6,Cam hik 1,0
1790072076677.6,Cam hik 1,0.09999990463256836
1790072076677.7,Cam góc rộng toàn sân,0
1790072076677.7,Cam góc rộng toàn sân,0
1790072076677.7,Cam 4,0
1790072076677.7,Cam 4,0
1790072076677.7,Cam Dahua Ch2 Fixed,0
1790072076677.7,Cam Dahua Ch2 Fixed,0
1790072076710.9,Cam trong khu làm việc,0.10000002384185791
1790072076711,Cam trong khu làm việc,0
1790072076711,Cam hướng ra cửa,0
1790072076711,Cam hướng ra cửa,0
1790072076711,Cam 4,0
1790072076711,Cam 4,0
1790072076711,Cam Dahua Ch2 Fixed,0
1790072076711,Cam Dahua Ch2 Fixed,0
1790072076711.1,Cam mới,0
1790072076711.1,Cam mới,0
1790072076727.5,Cam hik 1,0.10000002384185791
1790072076727.6,Cam hik 1,0
1790072076727.7,Cam góc rộng toàn sân,0
1790072076727.7,Cam góc rộng toàn sân,0
1790072076727.7,Cam 4,0
1790072076727.7,Cam 4,0
1790072076727.7,Cam Dahua Ch2 Fixed,0
1790072076727.7,Cam Dahua Ch2 Fixed,0
1790072076727.7,Cam mới,0.10000002384185791
1790072076727.8,Cam mới,0
1790072076744.2,Cam góc rộng toàn sân,0
1790072076744.2,Cam góc rộng toàn sân,0.10000002384185791
1790072076744.3,Cam mới,0
1790072076744.3,Cam mới,0
1790072076760.8,Cam trong khu làm việc,0
1790072076760.8,Cam trong khu làm việc,0
1790072076760.9,Cam hướng ra cửa,0
1790072076760.9,Cam hướng ra cửa,0
1790072076777.6,Cam 4,0
1790072076777.6,Cam 4,0
1790072076777.6,Cam Dahua Ch2 Fixed,0.09999990463256836
1790072076777.7,Cam Dahua Ch2 Fixed,0
1790072076794.1,Cam hik 1,0.09999990463256836
1790072076794.2,Cam hik 1,0
1790072076794.2,Cam góc rộng toàn sân,0
1790072076794.2,Cam góc rộng toàn sân,0
1790072076794.2,Cam mới,0
1790072076794.2,Cam mới,0
1790072076810.8,Cam hướng ra cửa,0.10000002384185791
1790072076810.9,Cam hướng ra cửa,0
1790072076810.9,Cam Dahua Ch2 Fixed,0
1790072076810.9,Cam Dahua Ch2 Fixed,0
1790072076844.1,Cam trong khu làm việc,0
1790072076844.1,Cam trong khu làm việc,0.09999990463256836
1790072076844.2,Cam hik 1,0
1790072076844.2,Cam hik 1,0
1790072076844.2,Cam góc rộng toàn sân,0
1790072076844.2,Cam góc rộng toàn sân,0
1790072076844.2,Cam mới,0.10000002384185791
1790072076844.3,Cam mới,0
1790072076877.5,Cam hướng ra cửa,0
1790072076877.5,Cam hướng ra cửa,0
1790072076877.5,Cam 4,0
1790072076877.6,Cam 4,0
1790072076877.6,Cam Dahua Ch2 Fixed,0
1790072076877.6,Cam Dahua Ch2 Fixed,0
1790072076910.9,Cam trong khu làm việc,0
1790072076910.9,Cam trong khu làm việc,0
1790072076911,Cam hướng ra cửa,0
1790072076911,Cam hướng ra cửa,0
1790072076911,Cam hik 1,0
1790072076911,Cam hik 1,0
1790072076911,Cam góc rộng toàn sân,0
1790072076911,Cam góc rộng toàn sân,0
1790072076911,Cam 4,0
1790072076911,Cam 4,0
1790072076911,Cam mới,0
1790072076911,Cam mới,0
1790072076944.2,Cam hik 1,0
1790072076944.2,Cam hik 1,0.10000002384185791
1790072076944.4,Cam góc rộng toàn sân,0
1790072076944.4,Cam góc rộng toàn sân,0
1790072076944.4,Cam Dahua Ch2 Fixed,0
1790072076944.4,Cam Dahua Ch2 Fixed,0
1790072076944.4,Cam mới,0
1790072076944.4,Cam mới,0
1790072076977.5,Cam hướng ra cửa,0
1790072076977.6,Cam hướng ra cửa,0
1790072076977.6,Cam hik 1,0
1790072076977.6,Cam hik 1,0
1790072076977.6,Cam góc rộng toàn sân,0
1790072076977.6,Cam góc rộng toàn sân,0
1790072076977.6,Cam 4,0
1790072076977.6,Cam 4,0
1790072076977.6,Cam mới,0
1790072076977.6,Cam mới,0
1790072077010.8,Cam trong khu làm việc,0
1790072077010.8,Cam trong khu làm việc,0.10000002384185791
1790072077010.9,Cam hik 1,0
1790072077010.9,Cam hik 1,0
1790072077010.9,Cam góc rộng toàn sân,0
1790072077010.9,Cam góc rộng toàn sân,0
1790072077010.9,Cam 4,0.10000002384185791
1790072077011,Cam 4,0
1790072077011,Cam Dahua Ch2 Fixed,0
1790072077011,Cam Dahua Ch2 Fixed,0
1790072077011,Cam mới,0
1790072077011,Cam mới,0
1790072077044.2,Cam trong khu làm việc,0
1790072077044.2,Cam trong khu làm việc,0
1790072077044.3,Cam góc rộng toàn sân,0
1790072077044.3,Cam góc rộng toàn sân,0
1790072077044.3,Cam Dahua Ch2 Fixed,0
1790072077044.3,Cam Dahua Ch2 Fixed,0
1790072077044.3,Cam mới,0
1790072077044.3,Cam mới,0
1790072077077.5,Cam trong khu làm việc,0.10000002384185791
1790072077077.6,Cam trong khu làm việc,0
1790072077077.6,Cam hướng ra cửa,0
1790072077077.6,Cam hướng ra cửa,0.09999990463256836
1790072077077.7,Cam 4,0
1790072077077.7,Cam 4,0
1790072077077.7,Cam Dahua Ch2 Fixed,0
1790072077077.7,Cam Dahua Ch2 Fixed,0
1790072077110.8,Cam hik 1,0
1790072077110.8,Cam hik 1,0.10000002384185791
1790072077110.9,Cam góc rộng toàn sân,0
1790072077110.9,Cam góc rộng toàn sân,0
1790072077110.9,Cam 4,0
1790072077110.9,Cam 4,0
1790072077110.9,Cam Dahua Ch2 Fixed,0
1790072077110.9,Cam Dahua Ch2 Fixed,0
1790072077110.9,Cam mới,0
1790072077110.9,Cam mới,0
1790072077144.2,Cam trong khu làm việc,0.10000002384185791
1790072077144.3,Cam trong khu làm việc,0.10000002384185791
1790072077144.5,Cam hướng ra cửa,0
1790072077144.5,Cam hướng ra cửa,0
1790072077144.5,Cam hik 1,0
1790072077144.5,Cam hik 1,0
1790072077144.5,Cam góc rộng toàn sân,0.10000002384185791
1790072077144.6,Cam góc rộng toàn sân,0
1790072077144.7,Cam mới,0
1790072077144.7,Cam mới,0
1790072077177.5,Cam 4,0.10000002384185791
1790072077177.6,Cam 4,0
1790072077177.6,Cam Dahua Ch2 Fixed,0
1790072077177.6,Cam Dahua Ch2 Fixed,0
1790072077177.6,Cam mới,0
1790072077177.6,Cam mới,0
1790072077210.8,Cam trong khu làm việc,0
1790072077210.8,Cam trong khu làm việc,0.10000002384185791
1790072077210.9,Cam hướng ra cửa,0
1790072077211,Cam hướng ra cửa,0
1790072077211,Cam hik 1,0
1790072077211,Cam hik 1,0
1790072077211,Cam góc rộng toàn sân,0
1790072077211,Cam góc rộng toàn sân,0
1790072077211,Cam 4,0.10000002384185791
1790072077211.1,Cam 4,0
1790072077211.1,Cam mới,0
1790072077211.1,Cam mới,0
1790072077244.1,Cam trong khu làm việc,0.09999990463256836
1790072077244.2,Cam trong khu làm việc,0
1790072077244.2,Cam hik 1,0
1790072077244.2,Cam hik 1,0
1790072077244.3,Cam góc rộng toàn sân,0
1790072077244.3,Cam góc rộng toàn sân,0
1790072077244.3,Cam Dahua Ch2 Fixed,0
1790072077244.3,Cam Dahua Ch2 Fixed,0
1790072077244.3,Cam mới,0
1790072077244.3,Cam mới,0
1790072077277.5,Cam 4,0
1790072077277.5,Cam 4,0
