camera,epoch_ms,interval_ms,framesDecoded,framesDropped,freezeCount,totalFreezesDuration,packetsLost,jitterBufferDelay,jitterBufferEmittedCount,decoded_fps,jitter_buffer_ms
b5e8f409,1790072125997,1010.989013671875,20,0,1,0.22999999999999998,0,0.7276209999999992,20,19.782608643155015,36.38104999999996
b1269e28,1790072127015,1018.2138671875,20,0,0,0,0,1.7606839999999977,20,19.642238869957446,88.03419999999988
1ac2ffac,1790072127015,1018.283935546875,26,0,0,0,0,0.6270579999999981,26,25.53315346768832,24.117615384615313
d1f37ed1,1790072127015,1018.27001953125,26,0,0,0,0,0.5857220000000005,26,25.533502412227385,22.527769230769252
06e9e5b9,1790072127015,1018.22802734375,26,0,0,0,0,0.595718999999999,26,25.534555425493604,22.912269230769194
e0606b55,1790072127015,1018.214111328125,26,0,0,0,0,0.6061350000000019,26,25.534904408353224,23.312884615384686
c7e22c1f,1790072127015,1018.235107421875,26,0,0,0,0,0.5440389999999979,26,25.534377876471787,20.924576923076845
b5e8f409,1790072127015,1018.21484375,21,0,0,0.0,0,0.6984409999999954,21,20.624331032789463,33.25909523809502
b1269e28,1790072128028,1013.878173828125,20,0,0,0,0,1.6452939999999927,20,19.726235869626727,82.26469999999964
1ac2ffac,1790072128028,1013.754150390625,25,0,0,0,0,0.5650270000000006,25,24.66081149001153,22.601080000000024
d1f37ed1,1790072128028,1013.652099609375,25,0,0,0,0,0.5322630000000004,25,24.66329425020093,21.290520000000015
06e9e5b9,1790072128028,1013.583984375,25,0,0,0,0,0.5521860000000025,25,24.664951681745045,22.0874400000001
e0606b55,1790072128028,1013.508056640625,25,0,0,0,0,0.556477000000001,25,24.666799475541445,22.25908000000004
c7e22c1f,1790072128028,1013.40380859375,25,0,0,0,0,0.4963470000000001,25,24.66933692966011,19.853880000000004
b5e8f409,1790072128028,1013.346923828125,20,0,0,0.0,0,0.7157880000000034,20,19.736577404750896,35.78940000000017
b1269e28,1790072129045,1013.244873046875,21,0,0,0,0,1.7779040000000066,21,20.725493470153975,84.66209523809555
1ac2ffac,1790072129045,1013.23291015625,26,0,0,0,0,0.6071899999999992,26,25.66043773291035,23.35346153846151
d1f37ed1,1790072129045,1013.294921875,25,0,0,0,0,0.5598589999999994,25,24.671987849045983,22.394359999999978
06e9e5b9,1790072129045,1013.35302734375,25,0,0,0,0,0.5733449999999998,25,24.67057316198207,22.93379999999999
e0606b55,1790072129045,1013.406005859375,25,0,0,0,0,0.5789650000000002,25,24.66928344163486,23.158600000000007
c7e22c1f,1790072129045,1013.608154296875,25,0,0,0,0,0.4999299999999991,25,24.66436353537638,19.997199999999964
b5e8f409,1790072129045,1016.498046875,20,0,0,0.0,0,0.7454820000000026,20,19.6753944205654,37.27410000000013
b1269e28,1790072130061,1017.73095703125,20,0,0,0,0,1.6365569999999963,20,19.651559050871917,81.82784999999981
1ac2ffac,1790072130061,1017.72900390625,25,0,0,0,0,0.5245719999999992,25,24.564495955254234,20.98287999999997
d1f37ed1,1790072130061,1017.724853515625,26,0,0,0,0,0.5796579999999985,26,25.5471799771674,22.2945384615384
06e9e5b9,1790072130061,1017.723876953125,26,0,0,0,0,0.557547999999997,26,25.54720449110336,21.444153846153732
e0606b55,1790072130061,1017.766845703125,26,0,0,0,0,0.5893429999999995,26,25.546125922423695,22.667038461538443
c7e22c1f,1790072130061,1018.4189453125,26,0,0,0,0,0.5489530000000009,26,25.529768588527137,21.113576923076955
b5e8f409,1790072130061,1015.8349609375,20,0,0,0.0,0,0.7304549999999992,20,19.688237527818767,36.52274999999996
b1269e28,1790072131074,1014.3681640625,20,0,0,0,0,1.696760999999995,20,19.71670711736543,84.83804999999975
1ac2ffac,1790072131074,1014.3330078125,25,0,0,0,0,0.5111000000000026,25,24.64673811011508,20.444000000000102
d1f37ed1,1790072131074,1014.315185546875,25,0,0,0,0,0.5430290000000007,25,24.64717117147475,21.721160000000026
06e9e5b9,1790072131074,1014.402099609375,25,0,0,0,0,0.5424620000000004,25,24.645059399647316,21.698480000000018
e0606b55,1790072131074,1014.377197265625,25,0,0,0,0,0.5693359999999998,25,24.64566442087863,22.77343999999999
c7e22c1f,1790072131074,1013.580078125,25,0,0,0,0,0.5450459999999993,25,24.665046738336613,21.80183999999997
b5e8f409,1790072131074,1013.294189453125,21,0,0,0.0,0,0.7351229999999944,21,20.7244847731079,35.005857142856875
b1269e28,1790072134612,3507.02587890625,70,0,0,0,0,5.708495000000013,70,19.959932551689974,81.54992857142877
1ac2ffac,1790072134612,3523.346923828125,88,0,0,0,0,1.9814949999999953,89,24.97625181467733,22.263988764044893
d1f37ed1,1790072134612,3524.888916015625,88,0,0,0,0,1.8983119999999971,88,24.965325744072302,21.57172727272724
06e9e5b9,1790072134612,3527.212890625,88,0,0,0,0,1.8806860000000007,88,24.94887684094593,21.37143181818183
e0606b55,1790072134612,3528.448974609375,88,0,0,0,0,2.005032,88,24.940136766393863,22.784454545454544
c7e22c1f,1790072134612,3529.662841796875,88,0,0,0,0,1.8261980000000015,88,24.931559739343577,20.752250000000018
b5e8f409,1790072134612,3531.251953125,70,0,0,0.0,0,2.4282730000000043,70,19.82299788551002,34.68961428571435
b1269e28,1790072135638,1057.85595703125,21,0,0,0,0,1.8106309999999866,21,19.85147397471208,86.22052380952317
1ac2ffac,1790072135638,999.985107421875,25,0,0,0,0,0.5907900000000055,25,25.00037231999793,23.631600000000216
d1f37ed1,1790072135638,999.97802734375,25,0,0,0,0,0.5513360000000063,25,25.000549328476456,22.05344000000025
06e9e5b9,1790072135638,999.968994140625,25,0,0,0,0,0.5375599999999991,25,25.0007751705192,21.502399999999966
e0606b55,1790072135638,999.98583984375,25,0,0,0,0,0.5517109999999974,25,25.00035400891907,22.068439999999896
c7e22c1f,1790072135638,999.986083984375,26,0,0,0,0,0.5248880000000007,26,26.000361821441363,20.188000000000027
b5e8f409,1790072135638,1000.005859375,20,0,0,0.0,0,0.6916000000000011,20,19.99988281318664,34.580000000000055
b1269e28,1790072136650,1011.423095703125,21,0,0,0,0,1.7106670000000008,21,20.76282427128198,81.46033333333337
1ac2ffac,1790072136650,1053.04296875,27,0,0,0,0,0.6653719999999979,26,25.63997937524807,25.591230769230684
d1f37ed1,1790072136650,1051.596923828125,27,0,0,0,0,0.5716350000000006,27,25.675236764398267,21.171666666666688
06e9e5b9,1790072136650,1000.01611328125,25,0,0,0,0,0.5330480000000009,25,24.99959717445959,21.321920000000038
e0606b55,1790072136650,1000.01318359375,25,0,0,0,0,0.5599120000000042,25,24.99967041450137,22.396480000000164
c7e22c1f,1790072136650,999.991943359375,24,0,0,0,0,0.498231999999998,24,24.00019336093284,20.759666666666586
b5e8f409,1790072136650,999.998046875,20,0,0,0.0,0,0.7286059999999992,20,20.000039062576295,36.43029999999996
b1269e28,1790072137665,1014.215087890625,20,0,0,0,0,1.6937220000000082,20,19.71968297335845,84.68610000000041
1ac2ffac,1790072137665,1014.208984375,25,0,0,0,0,0.6181819999999973,25,24.649752058158008,24.72727999999989
d1f37ed1,1790072137665,1014.16015625,25,0,0,0,0,0.5408379999999937,25,24.650938854116514,21.63351999999975
06e9e5b9,1790072137665,1063.364990234375,27,0,0,0,0,0.5581590000000034,27,25.391093601876964,20.672555555555682
e0606b55,1790072137665,1062.10595703125,27,0,0,0,0,0.5999099999999942,27,25.4211925102738,22.218888888888674
c7e22c1f,1790072137665,1060.951171875,27,0,0,0,0,0.5540090000000006,27,25.448862036019417,20.518851851851878
b5e8f409,1790072137665,1059.39404296875,20,0,0,0.0,0,0.7098159999999964,20,18.878716689735022,35.49079999999982
b1269e28,1790072138679,1014.505859375,20,0,0,0,0,1.665701999999996,20,19.714031038047693,83.2850999999998
1ac2ffac,1790072138679,1014.6279296875,26,0,0,0,0,0.6169410000000042,26,25.625157005098274,23.72850000000016
d1f37ed1,1790072138679,1014.595947265625,25,0,0,0,0,0.522705000000002,25,24.640350739992563,20.90820000000008
06e9e5b9,1790072138679,1014.56982421875,25,0,0,0,0,0.5027219999999986,25,24.64098517738862,20.108879999999942
e0606b55,1790072138679,1014.52587890625,25,0,0,0,0,0.5510860000000051,25,24.642052528962836,22.0434400000002
c7e22c1f,1790072138679,1014.415771484375,25,0,0,0,0,0.4932459999999992,25,24.644727243759217,19.729839999999967
b5e8f409,1790072138679,1014.320068359375,22,0,0,0.0,0,0.7425130000000024,22,21.68940622025174,33.75059090909102
b1269e28,1790072139692,1012.906005859375,21,0,0,0,0,1.7953040000000016,21,20.732427173420767,85.49066666666674
1ac2ffac,1790072139692,1012.77197265625,25,0,0,0,0,0.5987049999999954,25,24.684727337419492,23.948199999999815
d1f37ed1,1790072139692,1012.79296875,26,0,0,0,0,0.5595970000000037,26,25.671584225243468,21.52296153846168
06e9e5b9,1790072139692,1012.77001953125,25,0,0,0,0,0.5528569999999959,26,24.684774941867836,21.263730769230612
e0606b55,1790072139692,1012.774169921875,26,0,0,0,0,0.586863000000001,26,25.672060733939954,22.571653846153882
c7e22c1f,1790072139692,1012.819091796875,26,0,0,0,0,0.5464340000000014,26,25.670922093177136,21.016692307692363
b5e8f409,1790072139692,1012.864990234375,20,0,0,0.0,0,0.7099520000000012,20,19.745968310516922,35.49760000000006
b1269e28,1790072140707,1015.14111328125,20,0,0,0,0,1.6184980000000024,20,19.7016944130593,80.92490000000012
1ac2ffac,1790072140707,1015.14697265625,25,0,0,0,0,0.5786180000000058,25,24.626975869892608,23.144720000000234
d1f37ed1,1790072140707,1015.238037109375,25,0,0,0,0,0.5245279999999966,25,24.62476688834568,20.981119999999866
06e9e5b9,1790072140707,1015.291015625,26,0,0,0,0,0.5217870000000033,25,25.60842123082783,20.871480000000133
e0606b55,1790072140707,1015.3369140625,25,0,0,0,0,0.5629419999999996,25,24.62236884500892,22.51767999999998
c7e22c1f,1790072140707,1015.37890625,25,0,0,0,0,0.5162840000000024,25,24.621350558019827,20.651360000000096
b5e8f409,1790072140707,1015.44384765625,20,0,0,0.0,0,0.723945999999998,21,19.695820744950183,34.47361904761895
b1269e28,1790072141723,1015.56787109375,20,0,0,0,0,1.7733609999999942,20,19.693415446926583,88.66804999999971
1ac2ffac,1790072141723,1015.550048828125,25,0,0,0,0,0.6195169999999948,26,24.617201317501074,23.827576923076723
d1f37ed1,1790072141723,1015.495849609375,26,0,0,0,0,0.5557190000000034,26,25.60325579863401,21.373807692307825
06e9e5b9,1790072141723,1015.506103515625,26,0,0,0,0,0.5701210000000003,26,25.602997273959716,21.92773076923078
e0606b55,1790072141723,1015.575927734375,25,0,0,0,0,0.5499960000000002,25,24.616574021965967,21.999840000000003
c7e22c1f,1790072141723,1015.60009765625,25,0,0,0,0,0.5543009999999953,26,24.615988180479427,21.31926923076905
b5e8f409,1790072141723,1015.7490234375,21,0,0,0.0,0,0.7858090000000004,20,20.674398414808962,39.29045000000002
b1269e28,1790072142745,1018.651123046875,21,0,0,0,0,1.7771589999999975,21,20.615497813605856,84.62661904761892
1ac2ffac,1790072142745,1018.64111328125,26,0,0,0,0,0.5606010000000055,25,25.524200487302853,22.42404000000022
d1f37ed1,1790072142745,1018.593017578125,25,0,0,0,0,0.5284769999999952,25,24.543659310999082,21.139079999999808
06e9e5b9,1790072142745,1018.552978515625,25,0,0,0,0,0.5484359999999953,25,24.544624116099907,21.93743999999981
e0606b55,1790072142745,1018.4521484375,26,0,0,0,0,0.5940609999999964,26,25.52893627834058,22.848499999999863
c7e22c1f,1790072142745,1018.376953125,26,0,0,0,0,0.5158670000000001,25,25.530821293840344,20.634680000000003
b5e8f409,1790072142745,1018.156005859375,17,0,0,0.0,0,0.7049570000000003,18,16.696851859800347,39.1642777777778
b1269e28,1790072143758,1017.158935546875,20,0,0,0,0,1.7604079999999982,20,19.662610533177894,88.02039999999991
1ac2ffac,1790072143758,1017.116943359375,25,0,0,0,0,0.5714949999999988,25,24.579277892499743,22.85979999999995
d1f37ed1,1790072143758,1017.10400390625,25,0,0,0,0,0.5623760000000004,25,24.57959058659289,22.495040000000017
06e9e5b9,1790072143758,1017.080078125,25,0,0,0,0,0.5396169999999998,25,24.58016879662791,21.584679999999988
e0606b55,1790072143758,1017.056884765625,25,0,0,0,0,0.568049000000002,25,24.58072933232354,22.72196000000008
c7e22c1f,1790072143758,1017.0390625,25,0,0,0,0,0.52393,25,24.58116007712339,20.957200000000004
b5e8f409,1790072143758,1017.091064453125,23,0,0,0.0,0,0.8757990000000007,22,22.613511025550856,39.80904545454548
b1269e28,1790072144770,1011.60400390625,20,0,0,0,0,1.5882390000000015,20,19.770582088219466,79.41195000000008
1ac2ffac,1790072144770,1011.77490234375,26,0,0,0,0,0.6290410000000008,26,25.69741544267572,24.193884615384647
d1f37ed1,1790072144770,1011.816162109375,26,0,0,0,0,0.5898910000000015,26,25.696367555343972,22.68811538461544
06e9e5b9,1790072144770,1011.86181640625,26,0,0,0,0,0.5816830000000053,26,25.6952081583058,22.372423076923276
e0606b55,1790072144770,1011.902099609375,26,0,0,0,0,0.5595759999999999,26,25.694185247798963,21.522153846153838
c7e22c1f,1790072144770,1011.9990234375,26,0,0,0,0,0.5264250000000033,26,25.69172439681285,20.24711538461551
b5e8f409,1790072144770,1011.969970703125,21,0,0,0.0,0,0.8112780000000015,21,20.751603909164448,38.632285714285786
b1269e28,1790072145783,1012.85595703125,20,0,0,0,0,1.6978289999999987,20,19.746144415856886,84.89144999999994
1ac2ffac,1790072145783,1012.797119140625,24,0,0,0,0,0.5666249999999948,24,23.69674986868485,23.609374999999783
d1f37ed1,1790072145783,1012.805908203125,25,0,0,0,0,0.5673359999999974,25,24.683900239438653,22.693439999999896
06e9e5b9,1790072145783,1012.836181640625,25,0,0,0,0,0.5353309999999993,25,24.68316244341132,21.413239999999973
e0606b55,1790072145783,1012.870849609375,25,0,0,0,0,0.5634569999999997,25,24.682317602132127,22.538279999999986
c7e22c1f,1790072145783,1012.81396484375,25,0,0,0,0,0.535381000000001,25,24.68370388618884,21.41524000000004
b5e8f409,1790072145783,1012.797119140625,20,0,0,0.0,0,0.716707999999997,20,19.747291557237375,35.83539999999985
b1269e28,1790072146795,1012.636962890625,21,0,0,0,0,1.7332450000000108,21,20.737935478924655,82.5354761904767
1ac2ffac,1790072146795,1012.60595703125,26,0,0,0,0,0.4774620000000027,26,25.676325345968326,18.363923076923182
d1f37ed1,1790072146795,1012.5830078125,25,0,0,0,0,0.5733180000000004,25,24.689333918419113,22.932720000000018
06e9e5b9,1790072146795,1012.52685546875,25,0,0,0,0,0.5837689999999967,25,24.69070313046288,23.350759999999863
e0606b55,1790072146795,1012.469970703125,25,0,0,0,0,0.5457770000000011,25,24.692090356653615,21.831080000000043
c7e22c1f,1790072146795,1012.44189453125,25,0,0,0,0,0.5148399999999995,25,24.692775096564667,20.593599999999977
b5e8f409,1790072146795,1012.433837890625,20,0,0,0.0,0,0.742129999999996,20,19.75437727532832,37.1064999999998
b1269e28,1790072147812,1013.39599609375,19,0,0,0,0,1.7855569999999972,20,18.74884060449978,89.27784999999986
1ac2ffac,1790072147812,1015.924072265625,24,0,0,0,0,0.45269299999999646,24,23.623812699385397,18.862208333333186
d1f37ed1,1790072147812,1015.93603515625,25,0,0,0,0,0.5561330000000027,25,24.607848461793193,22.245320000000106
06e9e5b9,1790072147812,1015.89794921875,25,0,0,0,0,0.5814140000000023,25,24.608771008176166,23.25656000000009
e0606b55,1790072147812,1015.8740234375,25,0,0,0,0,0.5845559999999992,25,24.609350591922173,23.382239999999964
c7e22c1f,1790072147812,1015.84423828125,26,0,0,0,0,0.5361539999999962,26,25.594475038801722,20.621307692307546
b5e8f409,1790072147812,1016.26611328125,20,0,0,0.0,0,0.747556000000003,20,19.679884765049756,37.37780000000015
b1269e28,1790072148825,1016.067138671875,21,0,0,0,0,1.7516919999999914,20,20.667925573746622,87.58459999999957
1ac2ffac,1790072148825,1013.52587890625,27,0,0,0,0,0.4793340000000015,27,26.639674982090387,17.753111111111167
d1f37ed1,1790072148825,1013.487060546875,26,0,0,0,0,0.597372,26,25.65400290949,22.975846153846156
06e9e5b9,1790072148825,1013.526123046875,26,0,0,0,0,0.5961679999999987,26,25.65301417376246,22.929538461538414
e0606b55,1790072148825,1013.55517578125,26,0,0,0,0,0.6029959999999974,26,25.652278850985255,23.192153846153744
c7e22c1f,1790072148825,1013.5927734375,25,0,0,0,0,0.5243949999999984,25,24.664737807092845,20.975799999999936
b5e8f409,1790072148825,1013.138916015625,21,0,0,0.0,0,0.8144410000000022,21,20.727661002882776,38.78290476190487
b1269e28,1790072149839,1013.755859375,19,0,0,0,0,1.6969070000000102,19,18.742185136876905,89.31089473684264
1ac2ffac,1790072149839,1013.7099609375,23,0,0,0,0,0.4485310000000027,23,22.688935579491716,19.501347826087073
d1f37ed1,1790072149839,1013.726806640625,24,0,0,0,0,0.5284770000000023,24,23.675017611039863,22.0198750000001
06e9e5b9,1790072149839,1013.703857421875,24,0,0,0,0,0.5256150000000019,24,23.675553589229242,21.90062500000008
e0606b55,1790072149839,1013.68896484375,24,0,0,0,0,0.5232930000000025,24,23.675901417847,21.8038750000001
c7e22c1f,1790072149839,1013.68310546875,24,0,0,0,0,0.5256250000000051,24,23.676038271252292,21.90104166666688
b5e8f409,1790072149839,1013.713134765625,19,0,0,0.0,0,0.7044870000000003,19,18.74297505713279,37.07826315789475
b1269e28,1790072150854,1014.864990234375,22,0,0,0,0,1.709707999999992,22,21.677760304766522,77.71399999999963
1ac2ffac,1790072150854,1014.920166015625,28,0,1,0.202,0,0.6545300000000012,28,27.58837683748313,23.376071428571468
d1f37ed1,1790072150854,1014.93212890625,27,0,0,0,0,0.5336719999999957,27,26.60276409723749,19.76562962962947
06e9e5b9,1790072150854,1015.26513671875,27,0,0,0,0,0.5353659999999962,27,26.59403836840265,19.82837037037023
e0606b55,1790072150854,1015.31787109375,27,0,0,0,0,0.49341400000000135,27,26.592657106403813,18.274592592592644
c7e22c1f,1790072150854,1015.31005859375,27,0,0,0,0,0.5660529999999966,27,26.592861728757235,20.9649259259258
b5e8f409,1790072150854,1015.286865234375,21,0,1,0.22499999999999987,0,0.6868120000000033,21,20.68380939327156,32.70533333333349
b1269e28,1790072151867,1013.628173828125,20,0,0,0,0,1.6868780000000072,20,19.731101124060984,84.34390000000036
1ac2ffac,1790072151867,1013.544921875,25,0,0,0.0,0,0.5994320000000002,25,24.665902280632448,23.97728000000001
d1f37ed1,1790072151867,1013.489990234375,25,0,0,0,0,0.5772060000000039,25,24.66723918429487,23.088240000000155
06e9e5b9,1790072151867,1013.1298828125,25,0,0,0,0,0.5565300000000022,25,24.676006920848817,22.26120000000009
e0606b55,1790072151867,1013.05810546875,25,0,0,0,0,0.5230239999999995,25,24.677755268965843,20.920959999999976
c7e22c1f,1790072151867,1013.029052734375,25,0,0,0,0,0.5473259999999982,25,24.67846300411605,21.893039999999928
b5e8f409,1790072151867,1013.045166015625,21,0,0,0.0,0,0.787863999999999,21,20.72957919792897,37.51733333333328
b1269e28,1790072152878,1011.058837890625,20,0,0,0,0,1.7601159999999965,20,19.78124244650891,88.00579999999982
1ac2ffac,1790072152878,1011.205078125,25,0,0,0.0,0,0.6507979999999947,26,24.722977109999864,25.030692307692103
d1f37ed1,1790072152878,1011.284912109375,25,0,0,0,0,0.6045689999999979,25,24.721025401095016,24.182759999999917
06e9e5b9,1790072152878,1011.320068359375,25,0,0,0,0,0.5774759999999972,25,24.72016603067763,23.099039999999885
e0606b55,1790072152878,1011.342041015625,25,0,0,0,0,0.5504099999999994,25,24.719628954506952,22.016399999999976
c7e22c1f,1790072152878,1011.3759765625,25,0,0,0,0,0.5407280000000014,26,24.718799516052254,20.797230769230826
b5e8f409,1790072152878,1011.39599609375,20,0,0,0.0,0,0.7829199999999901,20,19.774648186511236,39.1459999999995
b1269e28,1790072153891,1012.551025390625,20,0,0,0,0,1.6631210000000038,20,19.752091004287255,83.15605000000019
1ac2ffac,1790072153891,1012.574951171875,26,0,0,0.0,0,0.613381000000004,25,25.677111575700778,24.535240000000158
d1f37ed1,1790072153891,1012.510986328125,25,0,0,0,0,0.5682770000000019,25,24.691090109217082,22.731080000000073
06e9e5b9,1790072153891,1012.52294921875,25,0,0,0,0,0.5618860000000012,25,24.690798385646158,22.47544000000005
e0606b55,1790072153891,1012.531982421875,25,0,0,0,0,0.48512199999999694,25,24.6905781091502,19.404879999999878
c7e22c1f,1790072153891,1012.538818359375,26,0,0,0,0,0.5247460000000004,25,25.67802787267753,20.98984000000001
b5e8f409,1790072153891,1012.544921875,20,0,0,0.0,0,0.7494620000000083,20,19.752210067840355,37.473100000000414
b1269e28,1790072154904,1012.109130859375,21,0,0,0,0,1.851928000000001,21,20.748750663052554,88.18704761904766
1ac2ffac,1790072154904,1012.136962890625,25,0,0,0.0,0,0.6536879999999954,25,24.700214414263602,26.147519999999812
d1f37ed1,1790072154904,1012.171142578125,26,0,0,0,0,0.5907449999999983,26,25.687355533348626,22.720961538461474
06e9e5b9,1790072154904,1012.18310546875,26,0,0,0,0,0.6151389999999992,26,25.687051937069423,23.659192307692276
e0606b55,1790072154904,1012.31494140625,26,0,0,0,0,0.5866760000000042,26,25.683706657418576,22.564461538461703
c7e22c1f,1790072154904,1012.47119140625,25,0,0,0,0,0.5271359999999987,25,24.692060586214595,21.08543999999995
b5e8f409,1790072154904,1012.4970703125,20,0,0,0.0,0,0.7968089999999961,20,19.75314357583982,39.840449999999805
b1269e28,1790072155919,1016.615966796875,20,0,0,0,0,1.654184999999984,20,19.67311222055211,82.7092499999992
1ac2ffac,1790072155919,1016.56494140625,25,0,0,0.0,0,0.6221870000000038,25,24.592624614239227,24.88748000000015
d1f37ed1,1790072155919,1016.554931640625,25,0,0,0,0,0.5663059999999973,25,24.592866771746735,22.652239999999892
06e9e5b9,1790072155919,1016.5,25,0,0,0,0,0.560727,25,24.59419576979833,22.42908
e0606b55,1790072155919,1016.33203125,25,0,0,0,0,0.5254759999999976,25,24.598260441769384,21.019039999999904
c7e22c1f,1790072155919,1016.1328125,25,0,0,0,0,0.5117820000000037,25,24.603083073847692,20.47128000000015
b5e8f409,1790072155919,1016.0458984375,21,0,0,0.0,0,0.7528230000000065,21,20.668357632558045,35.84871428571459
b1269e28,1790072156934,1014.95703125,20,0,0,0,0,1.71234800000002,20,19.705267695291905,85.617400000001
1ac2ffac,1790072156934,1014.902099609375,26,0,0,0.0,0,0.7203739999999996,26,25.6182345174053,27.70669230769229
d1f37ed1,1790072156934,1014.8779296875,26,0,0,0,0,0.6034429999999986,26,25.618844630906388,23.209346153846102
06e9e5b9,1790072156934,1014.90185546875,26,0,0,0,0,0.5918070000000029,26,25.61824068002265,22.7618076923078
e0606b55,1790072156934,1014.927001953125,26,0,0,0,0,0.5374229999999969,26,25.61760594600953,20.67011538461526
c7e22c1f,1790072156934,1014.9560546875,26,0,0,0,0,0.5891200000000012,26,25.616872651698475,22.658461538461587
b5e8f409,1790072156934,1014.985107421875,20,0,0,0.0,0,0.8111710000000016,20,19.704722614897513,40.55855000000008
b1269e28,1790072157949,1013.989990234375,21,0,0,0,0,1.7551559999999995,21,20.710263614284823,83.57885714285712
1ac2ffac,1790072157949,1014.06005859375,25,0,0,0.0,0,0.6171140000000008,25,24.65337214313401,24.684560000000033
d1f37ed1,1790072157949,1014.0791015625,25,0,0,0,0,0.5568939999999998,25,24.652909187734792,22.27575999999999
06e9e5b9,1790072157949,1014.10400390625,25,0,0,0,0,0.5544239999999974,25,24.65230381075505,22.176959999999895
e0606b55,1790072157949,1014.140869140625,25,0,0,0,0,0.5238180000000057,25,24.651407670006243,20.952720000000227
c7e22c1f,1790072157949,1014.166015625,25,0,0,0,0,0.5011739999999989,25,24.650796432567553,20.046959999999956
b5e8f409,1790072157949,1014.205810546875,20,0,0,0.0,0,0.7396299999999911,20,19.71986335713823,36.981499999999556
b1269e28,1790072158963,1015.169921875,20,0,0,0,0,1.7483330000000024,20,19.701135316401388,87.41665000000012
1ac2ffac,1790072158963,1015.0888671875,26,0,0,0.0,0,0.6825499999999991,26,25.613520983673112,26.251923076923042
d1f37ed1,1790072158963,1015.035888671875,25,0,0,0,0,0.6080690000000004,25,24.629671008688454,24.322760000000017
06e9e5b9,1790072158963,1014.980224609375,25,0,0,0,0,0.5848010000000059,25,24.63102176165205,23.392040000000232
e0606b55,1790072158963,1014.921142578125,25,0,0,0,0,0.5354369999999946,25,24.63245561767927,21.417479999999788
c7e22c1f,1790072158963,1014.873046875,25,0,0,0,0,0.5274080000000012,25,24.63362297085342,21.096320000000052
b5e8f409,1790072158963,1014.81103515625,21,0,0,0.0,0,0.8572300000000013,21,20.693507729512067,40.82047619047625
b1269e28,1790072159978,1014.408935546875,20,0,0,0,0,1.663552999999979,20,19.715914656467273,83.17764999999895
1ac2ffac,1790072159978,1014.880126953125,25,0,0,0.0,0,0.6226899999999986,25,24.633451120040203,24.90759999999995
d1f37ed1,1790072159978,1014.93896484375,26,0,0,0,0,0.5904300000000049,26,25.617303996208978,22.70884615384634
06e9e5b9,1790072159978,1014.9677734375,26,0,0,0,0,0.5832049999999995,26,25.616576881000878,22.430961538461517
e0606b55,1790072159978,1014.97900390625,26,0,0,0,0,0.5536080000000041,26,25.616293440491237,21.29261538461554
c7e22c1f,1790072159978,1014.98388671875,26,0,0,0,0,0.5372810000000001,26,25.61617020744345,20.664653846153854
b5e8f409,1790072159978,1014.986083984375,20,0,0,0.0,0,0.7341140000000053,20,19.70470365612213,36.70570000000026
b1269e28,1790072160995,1017.0419921875,21,0,0,0,0,1.8337900000000218,21,20.648114985726647,87.32333333333438
1ac2ffac,1790072160995,1016.62890625,25,0,0,0.0,0,0.6708420000000004,25,24.591077281302713,26.83368000000001
d1f37ed1,1790072160995,1016.6181640625,25,0,0,0,0,0.5651379999999975,25,24.591337125138207,22.605519999999895
06e9e5b9,1790072160995,1016.630126953125,25,0,0,0,0,0.5352049999999977,25,24.59104775394159,21.408199999999905
e0606b55,1790072160995,1016.64404296875,25,0,0,0,0,0.5594049999999982,25,24.590711147036604,22.376199999999926
c7e22c1f,1790072160995,1016.662109375,25,0,0,0,0,0.5080239999999989,25,24.590274162345757,20.320959999999957
b5e8f409,1790072160995,1016.678955078125,20,0,0,0.0,0,0.6908370000000019,20,19.67189337411153,34.541850000000096
b1269e28,1790072162011,1013.34521484375,20,0,0,0,0,1.632645999999994,20,19.73661069005378,81.6322999999997
1ac2ffac,1790072162011,1015.64111328125,26,0,0,0.0,0,0.6126270000000034,26,25.599593852597533,23.562576923077053
d1f37ed1,1790072162011,1015.716064453125,26,0,0,0,0,0.5664909999999992,26,25.597704821178294,21.788115384615352
06e9e5b9,1790072162011,1015.698974609375,26,0,0,0,0,0.5861820000000009,26,25.598135520417625,22.545461538461574
e0606b55,1790072162011,1015.679931640625,26,0,0,0,0,0.5454480000000004,26,25.598615459500387,20.97876923076924
c7e22c1f,1790072162011,1015.661865234375,26,0,0,0,0,0.5442609999999988,26,25.599070802958835,20.93311538461534
b5e8f409,1790072162011,1015.654052734375,21,0,0,0.0,0,0.8103709999999893,21,20.67633161455237,38.58909523809473
b1269e28,1790072163023,1014.7568359375,20,0,0,0,0,1.7396359999999902,20,19.709155229807017,86.98179999999951
1ac2ffac,1790072163023,1012.412841796875,25,0,0,0.0,0,0.6084429999999941,25,24.693483693498887,24.337719999999763
d1f37ed1,1790072163023,1012.3388671875,25,0,0,0,0,0.5518940000000043,25,24.69528811973356,22.075760000000173
06e9e5b9,1790072163023,1012.386962890625,25,0,0,0,0,0.5887699999999967,25,24.69411491493191,23.550799999999867
e0606b55,1790072163023,1012.425048828125,25,0,0,0,0,0.5300220000000024,25,24.693185958740678,21.200880000000097
c7e22c1f,1790072163023,1012.47021484375,25,0,0,0,0,0.514794000000002,25,24.692084402560067,20.591760000000075
