camera,frame,epoch_ms,receipt_ns,targets,masks,inference_ms,queue_wait_ms,ipc_out_ms,parent_queue_ms,emit_client_ms,publish_client_ms,packet_gap_ms
e0606b55,888,1790072121179,637758192054495,2,1,26.6,15.8,0.626071,4.895469,10.558007,5.036467,56.614637
06e9e5b9,882,1790072121179,637758192282504,6,3,87.7,44.5,0.396413,4.198776,9.622849,5.02766,61.664863
b1269e28,746,1790072121179,637758192969069,8,4,111.7,24.2,0.430572,2.689663,8.091534,4.971299,44.766551
d1f37ed1,886,1790072121185,637758198093318,2,1,42.1,8.2,4.259857,4.920525,11.034915,1.854533,67.361208
1ac2ffac,934,1790072121185,637758198234252,1,0,5,26.7,1.147823,5.641998,7.973528,1.183707,15.153385
c7e22c1f,934,1790072121191,637758204382637,2,1,38.7,37.4,0.291062,1.512834,4.000985,2.197089,21.113409
d1f37ed1,887,1790072121191,637758204480884,2,1,42.1,8.2,0.245809,0.466777,2.793476,2.08089,6.387566
06e9e5b9,883,1790072121197,637758210805143,6,3,87.7,44.5,0.372527,2.234143,5.251132,2.644462,18.522639
e0606b55,889,1790072121197,637758210909190,2,1,26.6,15.8,0.257865,1.076179,3.268154,1.93411,18.854695
b1269e28,747,1790072121220,637758233406006,8,4,111.7,24.2,0.823017,2.292737,7.068696,3.952942,40.436937
1ac2ffac,935,1790072121220,637758233545190,1,0,5,26.7,0.117756,2.746616,5.295405,2.431033,35.310938
d1f37ed1,888,1790072121240,637758253249626,2,1,42.1,8.2,0.337044,4.342382,6.481445,1.802019,48.768742
c7e22c1f,935,1790072121250,637758263709540,2,1,60.8,30.7,0.316367,0.617345,2.242164,1.308452,59.326903
06e9e5b9,884,1790072121261,637758274838322,6,3,91.1,25.7,0.421818,2.534747,4.988859,2.032294,64.033179
e0606b55,890,1790072121268,637758281460199,2,1,35.9,33,0.279144,4.995065,7.916154,2.641945,70.551009
b1269e28,748,1790072121270,637758283340954,8,4,111.7,24.2,0.775825,0.522467,5.610363,4.312071,49.934948
1ac2ffac,936,1790072121274,637758287929322,1,0,3.2,20.8,0.380549,5.713215,8.333691,2.239927,54.384132
c7e22c1f,936,1790072121275,637758288129483,2,1,60.8,30.7,0.26008,4.378361,6.998397,2.359956,24.419943
e0606b55,891,1790072121275,637758288321008,2,1,35.9,33,0.332722,1.553015,4.255063,2.369326,6.860809
d1f37ed1,889,1790072121280,637758293784824,2,1,42.1,8.2,0.340528,3.275692,6.186038,2.569818,40.535198
06e9e5b9,885,1790072121286,637758299521958,6,3,91.1,25.7,0.711764,4.830289,7.713127,2.171074,24.683636
1ac2ffac,937,1790072121296,637758309296675,1,0,3.2,20.8,0.143706,0.964426,1.782348,0.674216,21.367353
06e9e5b9,886,1790072121313,637758326512764,6,3,91.1,25.7,0.495301,2.83779,5.925092,2.592001,26.990806
c7e22c1f,937,1790072121319,637758332478379,2,1,36.6,73.3,1.08133,4.918488,8.312325,2.312507,44.348896
e0606b55,892,1790072121319,637758332647365,2,1,35.9,33,0.303352,4.232771,6.757843,2.22172,44.326357
d1f37ed1,890,1790072121325,637758338980559,2,1,39.4,1.7,0.349471,4.872897,8.518014,3.295646,45.195735
b1269e28,749,1790072121327,637758340695797,8,4,111.7,24.2,0.862153,2.162553,7.240613,4.215907,57.354843
1ac2ffac,938,1790072121346,637758359083411,1,0,3.2,20.8,0.139922,4.654374,5.527647,0.733351,49.786736
d1f37ed1,891,1790072121368,637758381215169,2,1,39.4,1.7,0.376305,1.476546,4.302777,2.449926,42.23461
06e9e5b9,887,1790072121376,637758389143076,6,3,91.1,25.7,0.706534,4.979337,9.712206,4.026335,62.630312
c7e22c1f,938,1790072121376,637758389324938,2,1,28.1,7,0.493974,4.427401,8.37142,3.450045,56.846559
e0606b55,893,1790072121376,637758389477304,2,1,35.9,33,0.264128,3.881091,7.56641,3.421191,56.829939
b1269e28,750,1790072121377,637758390239015,8,4,114.9,14.9,0.95248,1.347249,6.323923,4.024194,49.543218
1ac2ffac,939,1790072121380,637758393260534,1,0,3.2,20.8,0.198002,3.24801,3.935696,0.489684,34.177123
d1f37ed1,892,1790072121391,637758404675246,2,1,39.4,1.7,0.265445,3.098944,4.980614,1.616225,23.460077
06e9e5b9,888,1790072121397,637758410868585,6,3,91.1,25.7,0.242253,4.869191,7.085359,1.973915,21.725509
c7e22c1f,939,1790072121397,637758410964910,2,1,28.1,7,0.300409,1.009189,2.623214,1.313616,21.639972
e0606b55,894,1790072121408,637758421326151,2,1,47,31.4,0.5144,0.288839,2.151856,1.348617,31.848847
b1269e28,751,1790072121416,637758429634330,8,4,114.9,14.9,0.862298,3.724369,8.872159,4.285492,39.395315
1ac2ffac,940,1790072121420,637758433064591,1,0,24.4,14.5,0.200443,0.60879,1.348073,0.53884,39.804057
d1f37ed1,893,1790072121442,637758455733212,2,1,39.4,1.7,0.298902,3.902216,7.060913,2.859795,51.057966
06e9e5b9,889,1790072121442,637758455888887,6,3,76.9,35.4,0.397979,1.07847,3.696316,2.219867,45.020302
c7e22c1f,940,1790072121448,637758461970605,2,1,28.1,7,0.191252,4.731203,7.41588,2.493425,51.005695
e0606b55,895,1790072121449,637758462126402,2,1,47,31.4,0.32177,2.017155,4.731935,2.39301,40.800251
b1269e28,752,1790072121456,637758468916687,8,4,114.9,14.9,0.532858,3.792673,8.263713,3.938182,39.282357
1ac2ffac,941,1790072121459,637758472377300,1,0,24.4,14.5,0.116078,1.923189,2.615723,0.576456,39.312709
c7e22c1f,941,1790072121470,637758483234117,2,1,28.1,7,0.218201,3.044088,4.489797,1.227508,21.263512
d1f37ed1,894,1790072121476,637758489118894,2,1,43.7,51.8,0.347305,2.324402,4.478454,1.806747,33.385682
06e9e5b9,890,1790072121483,637758496142739,6,3,76.9,35.4,0.417273,4.469196,7.911996,3.025527,40.253852
e0606b55,896,1790072121483,637758496272484,2,1,47,31.4,0.354782,1.348249,3.931201,2.22817,34.146082
1ac2ffac,942,1790072121507,637758520424560,1,0,24.4,14.5,0.157282,0.359007,1.342222,0.825933,48.04726
d1f37ed1,895,1790072121524,637758537367912,2,1,43.7,51.8,0.387821,4.206683,7.003659,2.409155,48.249018
c7e22c1f,942,1790072121528,637758541903650,2,1,41.3,18.7,0.332028,0.802499,2.113901,0.979374,58.669533
e0606b55,897,1790072121536,637758549234081,2,1,47,31.4,0.331789,3.082622,6.40122,2.986809,52.961597
06e9e5b9,891,1790072121536,637758549377566,6,3,76.9,35.4,0.360369,1.871138,5.099455,2.867948,53.234827
b1269e28,753,1790072121543,637758555969917,8,4,90.9,12.2,0.691292,4.396566,8.515182,3.427324,87.05323
1ac2ffac,943,1790072121543,637758556225635,1,0,24.4,14.5,0.156684,5.681406,7.698687,1.860597,35.801075
c7e22c1f,943,1790072121548,637758561033267,2,1,41.3,18.7,0.337861,1.92437,3.689549,1.427318,19.129617
06e9e5b9,892,1790072121554,637758567628370,6,3,76.9,35.4,0.375875,4.888948,7.936734,2.671911,18.250804
d1f37ed1,896,1790072121554,637758567762547,2,1,43.7,51.8,0.322211,4.016327,6.286478,1.94794,30.394635
e0606b55,898,1790072121574,637758587861376,2,1,45.7,22,0.300826,4.785237,6.22546,1.139397,38.627295
b1269e28,754,1790072121582,637758595788294,8,4,90.9,12.2,0.835715,2.638189,7.227534,3.75363,39.818377
1ac2ffac,944,1790072121586,637758599820535,1,0,8.2,40.2,0.152103,1.33221,2.13225,0.647937,43.5949
c7e22c1f,944,1790072121592,637758605432216,2,1,41.3,18.7,0.434493,4.392686,5.915121,1.087942,44.398949
d1f37ed1,897,1790072121598,637758611387641,2,1,43.7,51.8,0.399673,5.016851,7.079587,1.663063,43.625094
e0606b55,899,1790072121603,637758616716592,2,1,45.7,22,0.259275,0.036596,1.297873,1.002002,28.855216
e0606b55,901,1790072121609,637758622083454,2,1,45.7,22,0.191639,0.763232,2.020703,1.065832,5.366862
06e9e5b9,893,1790072121617,637758630221455,6,3,76.9,35.4,0.393403,3.854725,8.154985,3.906857,62.593085
b1269e28,755,1790072121619,637758632010809,8,4,90.9,12.2,0.735118,2.427035,7.836723,4.67457,36.222515
e0606b55,902,1790072121619,637758632262781,2,1,45.7,22,0.203002,3.931156,7.168337,3.034179,10.179327
e0606b55,903,1790072121622,637758635802066,2,1,45.7,22,0.838934,6.105661,8.208669,1.264074,3.539285
1ac2ffac,945,1790072121622,637758635957281,1,0,8.2,40.2,0.168094,4.493433,5.817829,1.156302,36.136746
c7e22c1f,945,1790072121634,637758647713718,2,1,41.3,18.7,0.301731,3.950298,6.910494,2.658465,42.281502
06e9e5b9,894,1790072121634,637758647894572,6,3,76.9,35.4,0.223487,3.399025,6.203189,2.580677,17.673117
d1f37ed1,898,1790072121639,637758652919738,2,1,43.3,6.5,0.534565,4.99342,7.191872,1.663887,41.532097
b1269e28,756,1790072121664,637758677275360,8,4,90.9,12.2,0.573349,3.437404,8.994237,4.983484,45.264551
1ac2ffac,946,1790072121664,637758677443616,1,0,8.2,40.2,0.10499,5.315896,7.539244,2.118358,41.486335
e0606b55,904,1790072121668,637758681717019,2,1,45.7,22,0.381516,0.288123,1.904817,1.235178,45.914953
c7e22c1f,946,1790072121673,637758686878896,2,1,39.7,11.4,0.418594,2.631408,4.12206,1.072058,39.165178
06e9e5b9,895,1790072121686,637758699064457,6,3,124.4,35.5,0.412302,3.42396,6.676614,2.840352,51.169885
06e9e5b9,898,1790072121692,637758705551109,6,3,124.4,35.5,0.411959,2.953345,6.276825,2.911521,6.486652
d1f37ed1,899,1790072121693,637758706055406,2,1,43.3,6.5,0.287084,1.502664,4.022363,2.232615,53.135668
06e9e5b9,900,1790072121699,637758712333310,6,3,124.4,35.5,0.344743,3.248773,6.183974,2.590458,6.782201
d1f37ed1,902,1790072121699,637758712472592,2,1,43.3,6.5,0.278038,0.860664,3.061545,1.922843,6.417186
1ac2ffac,947,1790072121703,637758716839282,1,0,8.2,40.2,0.107682,4.067875,4.784541,0.608984,39.395666
d1f37ed1,904,1790072121710,637758723249909,2,1,43.3,6.5,0.407069,1.847175,4.150325,1.896081,10.777317
c7e22c1f,947,1790072121715,637758728296472,2,1,39.7,11.4,0.382188,2.555238,4.006436,1.06901,41.417576
c7e22c1f,948,1790072121757,637758770646180,2,1,39.7,11.4,0.585281,2.666539,5.840013,2.588193,42.349708
06e9e5b9,901,1790072121757,637758770813162,6,3,124.4,35.5,0.337111,1.966957,4.815769,2.511701,58.479852
d1f37ed1,905,1790072121762,637758775635300,2,1,43.3,6.5,0.287927,4.56478,6.375315,1.522608,52.385391
c7e22c1f,949,1790072121798,637758811392437,2,1,39.7,11.4,0.374782,4.502749,5.925132,1.047601,40.746257
b1269e28,757,1790072121822,637758835231522,8,4,127.9,24,0.829179,3.276459,8.44223,4.336592,157.956162
b1269e28,759,1790072121829,637758842295220,8,4,127.9,24,1.239462,4.317683,9.621668,4.064523,7.063698
1ac2ffac,948,1790072121832,637758845503092,2,0,44.1,17.6,0.129664,1.843,2.459859,0.487195,128.66381
1ac2ffac,950,1790072121837,637758850630025,2,0,44.1,17.6,0.148852,1.577484,2.179672,0.453336,5.126933
c7e22c1f,950,1790072121845,637758858308820,2,1,39.4,13.3,0.312103,2.20134,5.459091,2.945648,46.916383
b1269e28,760,1790072121846,637758859761274,8,4,127.9,24,0.805191,0.698383,5.671797,4.168223,17.466054
1ac2ffac,951,1790072121865,637758878642160,1,0,5.8,20.2,0.22198,2.094841,3.105029,0.788208,28.012135
c7e22c1f,951,1790072121871,637758884331215,2,1,39.4,13.3,0.299462,1.507794,2.932929,1.125673,26.022395
1ac2ffac,952,1790072121901,637758914648555,1,0,5.8,20.2,0.119742,1.103899,1.853951,0.63031,36.006395
c7e22c1f,952,1790072121930,637758943793693,2,1,22.4,45.9,0.301231,4.425473,8.978305,4.251601,59.462478
b1269e28,761,1790072121932,637758945241991,8,4,127.9,24,0.792185,2.532691,8.680899,5.356023,85.480717
c7e22c1f,953,1790072121954,637758967359635,2,1,22.4,45.9,0.382231,0.656135,10.070988,9.032622,23.565942
1ac2ffac,953,1790072121954,637758967452925,1,0,5.4,7.5,0.443021,0.875836,4.913634,3.594777,52.80437
e0606b55,905,1790072121957,637758970772348,2,1,45.6,138.9,0.347263,3.846742,5.924235,1.73023,289.055329
b1269e28,762,1790072121970,637758983458641,8,4,84.6,61.1,0.784529,0.738147,5.378475,3.855799,38.21665
1ac2ffac,954,1790072121979,637758992291321,1,0,23.5,0.9,0.130644,4.502836,5.422243,0.788763,24.838396
e0606b55,906,1790072122000,637759013362797,2,1,45.6,138.9,0.308488,0.624766,2.341527,1.408273,42.590449
c7e22c1f,954,1790072122005,637759018554285,2,1,24.8,1.7,0.546142,1.426173,3.225887,1.253572,51.19465
b1269e28,763,1790072122013,637759026757215,8,4,84.6,61.1,0.612989,3.9723,8.715745,4.130456,43.298574
1ac2ffac,955,1790072122028,637759041686570,1,0,23.5,0.9,0.160372,3.548296,5.366103,1.657435,49.395249
c7e22c1f,955,1790072122028,637759041787691,2,1,24.8,1.7,0.296487,2.118194,4.031235,1.616554,23.233406
d1f37ed1,906,1790072122041,637759054240545,2,1,28.8,99.6,0.234878,3.547133,7.39664,3.614629,278.605245
e0606b55,907,1790072122041,637759054399413,2,1,34.4,22.2,0.303106,3.345004,6.66751,3.0194,41.036616
06e9e5b9,902,1790072122041,637759054648941,7,3,111.1,9.9,0.330963,0.960459,4.374235,3.082813,283.835779
b1269e28,764,1790072122052,637759065711477,8,4,84.6,61.1,0.456829,0.572184,4.302175,3.273162,38.954262
1ac2ffac,956,1790072122061,637759074808072,1,0,23.5,0.9,0.143036,1.513204,2.209153,0.552913,33.121502
c7e22c1f,956,1790072122067,637759080414225,2,1,24.8,1.7,0.255258,1.557537,2.812165,0.99937,38.626534
06e9e5b9,903,1790072122084,637759097707996,7,3,111.1,9.9,0.463844,0.187182,3.465905,2.814879,43.059055
e0606b55,908,1790072122091,637759104270858,2,1,31.5,10.4,0.702862,5.011129,8.377716,2.663725,49.871445
d1f37ed1,907,1790072122091,637759104463011,2,1,28.8,99.6,0.1929,3.674725,6.417334,2.549709,50.222466
1ac2ffac,957,1790072122111,637759124556014,1,0,4.8,26.3,0.103453,3.685047,5.089156,1.300656,49.747942
d1f37ed1,908,1790072122111,637759124662830,2,1,28.8,99.6,0.052967,3.0399,4.330252,1.237385,20.199819
c7e22c1f,957,1790072122117,637759130025618,2,1,46.2,37.5,0.31814,3.311976,4.978978,1.348862,49.611393
b1269e28,765,1790072122124,637759137925928,8,4,107.5,35.5,0.530087,3.683112,7.801032,3.587833,72.214451
06e9e5b9,904,1790072122125,637759138722793,7,3,111.1,9.9,0.282893,4.479242,7.49321,2.731075,41.014797
e0606b55,909,1790072122125,637759138964857,2,1,31.5,10.4,0.157889,3.820249,6.294715,2.316577,34.693999
1ac2ffac,958,1790072122149,637759162902594,1,0,4.8,26.3,0.135601,1.590574,2.349633,0.623458,38.34658
06e9e5b9,905,1790072122157,637759170293477,7,3,111.1,9.9,0.432291,3.948394,7.239799,2.859114,31.570684
d1f37ed1,909,1790072122157,637759170493718,2,1,41.5,5.9,0.305206,3.688003,6.210105,2.216896,45.830888
c7e22c1f,958,1790072122163,637759176156409,2,1,46.2,37.5,1.168416,5.776245,8.933683,1.989022,46.130791
e0606b55,910,1790072122163,637759176312907,2,1,31.5,10.4,0.26185,1.014944,3.154148,1.877354,37.34805
b1269e28,766,1790072122181,637759194788168,8,4,98.4,18.1,0.772231,4.017364,9.745743,4.956148,56.86224
1ac2ffac,959,1790072122192,637759206021923,1,0,4.8,26.3,0.153022,4.219553,7.417374,3.044799,43.119329
d1f37ed1,910,1790072122193,637759206116389,2,1,41.5,5.9,0.316562,0.162263,3.491515,3.01269,35.622671
06e9e5b9,906,1790072122200,637759213140683,7,3,111.1,9.9,0.407729,4.157562,7.808982,3.243691,42.847206
c7e22c1f,959,1790072122200,637759213245868,2,1,46.2,37.5,0.31946,2.858819,5.660737,2.482458,37.089459
e0606b55,911,1790072122200,637759213316046,2,1,30.7,12.9,0.245497,1.715705,4.320311,2.359109,37.003139
b1269e28,767,1790072122206,637759219451944,8,4,98.4,18.1,0.980022,3.782064,8.018548,3.256462,24.663776
1ac2ffac,960,1790072122225,637759238870212,1,0,7.9,13.2,0.149099,3.589293,4.456695,0.718303,32.848289
e0606b55,912,1790072122239,637759252629109,2,1,30.7,12.9,0.461346,4.979667,9.520794,4.079781,39.313063
c7e22c1f,960,1790072122239,637759252820755,2,1,34.6,9.1,0.297842,4.386385,8.604571,3.920344,39.574887
06e9e5b9,907,1790072122240,637759253117310,7,3,111.1,9.9,0.405865,1.869236,6.22081,3.945709,39.976627
d1f37ed1,911,1790072122245,637759258761230,2,1,27.9,16.2,1.021384,4.967228,9.000531,3.011919,52.644841
b1269e28,768,1790072122254,637759267528078,8,4,98.4,18.1,0.60229,1.721023,7.011108,4.687795,48.076134
1ac2ffac,961,1790072122263,637759276392454,1,0,7.9,13.2,0.101403,4.150964,4.796183,0.543816,37.522242
e0606b55,913,1790072122290,637759303513826,2,1,35,4.8,0.299312,1.046512,3.516809,2.170985,50.884717
c7e22c1f,961,1790072122290,637759303728353,2,1,34.6,9.1,0.1756,0.361464,2.587357,2.050293,50.907598
06e9e5b9,908,1790072122297,637759310859309,6,3,98.3,14.8,0.247341,4.460798,8.526189,3.81805,57.741999
d1f37ed1,912,1790072122297,637759311031345,2,1,27.9,16.2,0.170343,4.119524,6.699844,2.409977,52.270115
1ac2ffac,962,1790072122307,637759320208434,1,0,7.9,13.2,0.103076,3.620485,4.283904,0.560343,43.81598
e0606b55,914,1790072122314,637759327515748,2,1,35,4.8,0.272389,2.162571,4.975063,2.540103,24.001922
c7e22c1f,962,1790072122314,637759327685767,2,1,32,37.7,0.489685,0.49383,3.268333,2.284818,23.957414
06e9e5b9,909,1790072122322,637759335383178,6,3,98.3,14.8,0.314182,4.669072,9.593534,4.61028,24.523869
d1f37ed1,913,1790072122322,637759335499544,2,1,27.9,16.2,0.232068,3.806778,7.222437,3.183591,24.468199
b1269e28,769,1790072122329,637759342650900,8,4,98.4,18.1,1.5107,4.930966,10.598622,4.156956,75.122822
1ac2ffac,963,1790072122344,637759357438797,1,0,23.3,42.1,0.131098,2.615714,3.689966,0.943154,37.230363
c7e22c1f,963,1790072122349,637759362995652,2,1,32,37.7,0.395922,4.523415,6.131117,1.21178,35.309885
e0606b55,915,1790072122362,637759375901245,2,1,35,4.8,0.256763,4.19638,8.001926,3.548783,48.385497
06e9e5b9,910,1790072122363,637759376079006,6,3,98.3,14.8,0.250257,0.982255,4.572962,3.34045,40.695828
d1f37ed1,914,1790072122370,637759383709805,2,1,28.9,32.8,0.21473,4.468573,9.275918,4.592615,48.210261
b1269e28,770,1790072122372,637759385182621,8,4,98.4,18.1,0.52119,1.771942,7.240264,4.947132,42.531721
1ac2ffac,964,1790072122390,637759403696404,1,0,23.3,42.1,0.160233,4.3823,5.210319,0.667786,46.257607
e0606b55,916,1790072122407,637759420466865,2,1,40.2,66.4,0.380492,0.051795,2.442969,2.010682,44.56562
c7e22c1f,964,1790072122420,637759433013989,2,1,32,37.7,0.528043,2.486332,6.923589,3.909214,70.018337
d1f37ed1,915,1790072122420,637759433237268,2,1,28.9,32.8,0.339753,1.967503,5.905103,3.597847,49.527463
b1269e28,771,1790072122427,637759440404668,8,4,124.3,15.6,1.480376,4.595858,10.472215,4.395981,55.222047
06e9e5b9,911,1790072122427,637759440939452,6,3,98.3,14.8,0.562231,5.357023,9.006308,3.087054,64.860446
1ac2ffac,965,1790072122427,637759441050277,1,0,23.3,42.1,0.151692,4.671632,7.149936,2.326612,37.353873
c7e22c1f,965,1790072122433,637759446498219,2,1,32,37.7,0.373178,4.543749,7.567724,2.650797,13.48423
06e9e5b9,912,1790072122433,637759446646626,6,3,98.3,14.8,0.321857,1.035686,3.9115,2.553957,5.707174
e0606b55,917,1790072122439,637759452761228,2,1,40.2,66.4,0.432419,0.2294,3.336244,2.674425,32.294363
d1f37ed1,916,1790072122439,637759452878702,2,1,28.9,32.8,0.283022,0.319402,3.134914,2.53249,19.641434
b1269e28,772,1790072122449,637759462153806,8,4,124.3,15.6,0.832376,4.45876,11.298207,6.007071,21.749138
1ac2ffac,966,1790072122460,637759473963354,1,0,23.3,42.1,0.168273,2.326503,3.037218,0.542442,32.913077
c7e22c1f,966,1790072122466,637759479635866,2,1,69.1,50.2,0.37354,1.688454,3.100319,1.038325,33.137647
d1f37ed1,917,1790072122472,637759485555490,2,1,28.9,32.8,0.241808,3.506254,5.362916,1.614854,32.676788
06e9e5b9,913,1790072122498,637759511970648,6,3,85.9,28.8,0.314488,3.04998,5.183511,1.819043,65.324022
e0606b55,918,1790072122504,637759517688010,2,1,40.2,66.4,0.642408,5.005186,7.090466,1.442872,64.926782
1ac2ffac,967,1790072122504,637759517795308,1,0,9.5,4.8,0.088947,3.325748,4.692841,1.278146,43.831954
e0606b55,919,1790072122510,637759523508895,2,1,40.2,66.4,0.219112,4.424427,6.511237,1.867698,5.820885
c7e22c1f,967,1790072122510,637759523702462,2,1,69.1,50.2,0.23119,2.333228,4.394966,1.830548,44.066596
d1f37ed1,918,1790072122516,637759529870346,2,1,28.9,32.8,0.27692,4.785663,7.791982,2.729399,44.314856
06e9e5b9,914,1790072122516,637759529968767,6,3,85.9,28.8,0.284908,2.357984,4.553558,1.910666,17.998119
b1269e28,773,1790072122534,637759547410448,8,4,124.3,15.6,0.629245,4.886082,8.949928,3.434601,85.256642
1ac2ffac,968,1790072122543,637759556860597,1,0,9.5,4.8,0.149898,0.291802,1.411886,0.970186,39.065289
c7e22c1f,968,1790072122555,637759568547448,2,1,69.1,50.2,0.421174,4.397038,7.182817,2.364605,44.844986
d1f37ed1,919,1790072122555,637759568725078,2,1,28.9,32.8,0.260918,3.692276,6.221808,2.268614,38.854732
e0606b55,920,1790072122560,637759573365342,2,1,42.8,37.1,0.210782,0.590687,1.835711,1.034242,49.856447
06e9e5b9,915,1790072122567,637759580573128,6,3,85.9,28.8,0.323568,4.684632,7.955763,2.947563,50.604361
b1269e28,774,1790072122568,637759581726902,8,4,124.3,15.6,0.651794,3.489787,7.450208,3.308627,34.316454
1ac2ffac,969,1790072122594,637759607394546,1,0,9.5,4.8,0.131583,3.681565,5.561729,1.748581,50.533949
06e9e5b9,916,1790072122594,637759607699392,6,3,85.9,28.8,0.307316,1.161697,3.423171,1.954158,27.126264
e0606b55,921,1790072122600,637759613599919,2,1,42.8,37.1,0.294494,2.547931,4.675818,1.833393,40.234577
d1f37ed1,920,1790072122601,637759614097321,2,1,61.1,5.9,0.269916,0.310649,2.645615,2.06505,45.372243
c7e22c1f,971,1790072122606,637759619096024,2,1,69.1,50.2,0.359418,2.13024,3.635268,1.14561,50.548576
c7e22c1f,972,1790072122611,637759624604236,2,1,69.1,50.2,0.389026,3.271956,4.954217,1.293235,5.508212
b1269e28,775,1790072122624,637759637210981,8,4,96.9,57.8,0.889084,4.301789,8.675336,3.484463,55.484079
1ac2ffac,970,1790072122624,637759637347246,1,0,9.5,4.8,0.080816,5.901338,7.753033,1.770879,29.9527
e0606b55,922,1790072122633,637759646882190,2,1,42.8,37.1,0.285549,1.734502,3.046797,1.026746,33.282271
06e9e5b9,917,1790072122642,637759655769606,6,3,85.9,28.8,0.374362,2.904809,7.856885,4.577714,48.070214
d1f37ed1,921,1790072122642,637759655948319,2,1,61.1,5.9,0.324559,2.322547,6.345644,3.698538,41.850998
b1269e28,776,1790072122648,637759661757775,8,4,96.9,57.8,0.776967,3.692528,8.236374,3.766879,24.546794
1ac2ffac,971,1790072122662,637759675779099,1,0,9.5,4.8,0.146683,4.962305,5.67235,0.563362,38.431853
d1f37ed1,922,1790072122692,637759705320979,2,1,61.1,5.9,0.389242,4.547931,9.55901,4.621837,49.37266
e0606b55,923,1790072122692,637759705433168,2,1,54.2,23.3,0.318232,3.41623,7.645497,3.911035,58.550978
06e9e5b9,918,1790072122692,637759705516482,6,3,92.1,10.6,0.435046,1.639617,5.880627,3.805964,49.746876
c7e22c1f,973,1790072122695,637759708843413,2,1,41.9,28,1.696366,4.918943,7.899808,1.284499,84.239177
1ac2ffac,972,1790072122695,637759708978404,1,0,9.5,4.8,0.135349,0.619599,1.882747,1.127799,33.199305
d1f37ed1,923,1790072122716,637759729908284,2,1,61.1,5.9,0.270112,0.383173,2.314989,1.661704,24.587305
06e9e5b9,919,1790072122723,637759736174065,6,3,92.1,10.6,0.259737,3.854608,6.101098,1.986753,30.657583
e0606b55,924,1790072122728,637759741689450,2,1,54.2,23.3,0.410007,3.594539,5.168784,1.164238,36.256282
b1269e28,777,1790072122736,637759749486193,8,4,96.9,57.8,0.855201,4.034149,8.505723,3.616373,87.728418
1ac2ffac,973,1790072122745,637759758617850,1,0,27,15.4,0.169813,2.300886,3.104207,0.633508,49.639446
e0606b55,925,1790072122758,637759771312951,2,1,54.2,23.3,0.374243,3.650491,7.082315,3.057581,29.623501
d1f37ed1,924,1790072122758,637759771421646,2,1,33.8,17.2,0.292194,2.151991,5.219777,2.775592,41.513362
06e9e5b9,920,1790072122763,637759776663511,6,3,92.1,10.6,0.386429,1.793398,4.041769,1.861942,40.489446
b1269e28,778,1790072122774,637759787063323,8,4,96.9,57.8,0.785799,4.505502,11.659675,6.368374,37.57713
1ac2ffac,974,1790072122782,637759795737423,1,0,27,15.4,0.167553,4.617709,5.714497,0.929235,37.119573
c7e22c1f,974,1790072122789,637759802343092,2,1,41.9,28,0.446095,0.062052,2.65355,2.145403,93.499679
06e9e5b9,921,1790072122794,637759808015057,6,3,92.1,10.6,0.433474,4.58414,7.303505,2.285891,31.351546
d1f37ed1,925,1790072122801,637759814360156,2,1,33.8,17.2,0.312116,2.497953,4.991825,2.181756,42.93851
e0606b55,926,1790072122806,637759819461811,2,1,54.2,23.3,1.153374,4.965697,7.050918,0.931847,48.14886
b1269e28,779,1790072122814,637759827278521,8,4,127.5,47.2,0.834597,2.682212,6.959354,3.442545,40.215198
1ac2ffac,975,1790072122823,637759836668472,1,0,27,15.4,0.194857,4.780433,5.828632,0.853342,40.931049
c7e22c1f,975,1790072122829,637759842367504,2,1,66.9,45.3,0.437403,0.258108,2.040464,1.344953,40.024412
d1f37ed1,926,1790072122835,637759848522186,2,1,33.8,17.2,0.32331,4.438893,6.878218,2.116015,34.16203
06e9e5b9,922,1790072122842,637759855108826,6,3,92.1,10.6,0.509389,4.961256,8.216628,2.745983,47.093769
e0606b55,927,1790072122842,637759855295935,2,1,32.1,0.8,0.264032,4.421435,6.692566,2.007099,35.834124
1ac2ffac,976,1790072122872,637759885118835,2,0,22.6,14.6,0.181793,5.005491,6.430377,1.243093,48.450363
b1269e28,780,1790072122883,637759896298406,8,4,127.5,47.2,0.954684,4.588156,12.73801,7.19517,69.019885
c7e22c1f,976,1790072122883,637759896602582,2,1,66.9,45.3,0.39097,5.334873,11.377134,5.651291,54.235078
d1f37ed1,927,1790072122883,637759896704268,2,1,33.8,17.2,0.69309,2.952195,9.114031,5.468746,48.182082
06e9e5b9,923,1790072122883,637759896802571,6,3,92.1,10.6,0.367313,3.059831,8.091169,4.664025,41.693745
e0606b55,928,1790072122885,637759899028347,2,1,32.1,0.8,0.307317,3.008598,4.345018,1.029103,43.732412
1ac2ffac,977,1790072122900,637759913945170,2,0,22.6,14.6,0.141399,2.851748,3.4954,0.502253,28.826335
c7e22c1f,977,1790072122917,637759930139963,2,1,66.9,45.3,0.549487,1.919071,3.859032,1.390474,33.537381
d1f37ed1,928,1790072122924,637759937724115,2,1,39.7,26.5,0.57641,4.67358,8.834208,3.584218,41.019847
06e9e5b9,924,1790072122924,637759937902006,7,3,99,30.3,0.327914,5.261441,8.538514,2.949159,41.099435
