pid,camera,camera_name,frame,object_id,label,is_label,epoch_ms,warmup,tracker_objects,targets,decoder_objects,worker,t0_ns,t1_ns,t2_ns,decoder_cuda_ms,decoder_host_ms,encoder_frame_cuda_ms,segment_wall_ms,queue_wait_ms,copy_wall_ms,cache_ns,has_mask,accepted,reject_reason,t2_cache_ms,t3_ns,output_frame,t2_t3_ms,t0_t3_ms,cache_t3_ms,t0_t1_ms,t1_t2_ms
1297,06e9e5b9,Cam góc rộng toàn sân,1423,70711888968577,Robot_28100,False,1790072143752.065,False,4,6,3,1,637780765144652,637780906770655,637780974635961,18.752607345581055,20.89202,9.973055839538574,73.633452,139.795402,1.320111,637780980356822,True,True,,5.720861,637781057668247,1424,83.032286,292.523595,77.311425,141.626003,67.865306
1297,06e9e5b9,Cam góc rộng toàn sân,1567,190452056632062,Robot_2001,True,1790072149750.215,False,3,5,3,1,637786763294469,637786793689468,637786831014868,12.274880409240723,12.94804,6.7388482093811035,58.276058,29.103962,0.549281,637786836722697,True,True,,5.707829,637787055390526,1568,224.375658,292.096057,218.667829,30.394999,37.3254
1297,06e9e5b9,Cam góc rộng toàn sân,1567,39887468676787,Robot_6868,True,1790072149750.215,False,3,5,3,1,637786763294469,637786793689468,637786813467992,12.589823722839355,12.707569,6.7388482093811035,58.276058,29.103962,0.549281,637786817767984,True,True,,4.299992,637787055384536,1568,241.916544,292.090067,237.616552,30.394999,19.778524
1297,06e9e5b9,Cam góc rộng toàn sân,1567,70711888968577,Robot_28100,False,1790072149750.215,False,3,5,3,1,637786763294469,637786793689468,637786846866430,9.922752380371094,9.914593,6.7388482093811035,58.276058,29.103962,0.549281,637786851900982,True,True,,5.034552,637787055376121,1568,208.509691,292.081652,203.475139,30.394999,53.176962
1297,06e9e5b9,Cam góc rộng toàn sân,1806,190452056632062,Robot_2001,True,1790072159751.528,False,4,7,4,1,637796764608160,637796766640233,637796808428930,9.550016403198242,9.082675,6.16428804397583,67.363333,1.253336,0.39861,637796814456371,True,True,,6.027441,637797055814509,1807,247.385579,291.206349,241.358138,2.032073,41.788697
1297,06e9e5b9,Cam góc rộng toàn sân,1806,39887468676787,Robot_6868,True,1790072159751.528,False,4,7,4,1,637796764608160,637796766640233,637796793350805,9.330975532531738,8.520762,6.16428804397583,67.363333,1.253336,0.39861,637796798677000,True,True,,5.326195,637797055808316,1807,262.457511,291.200156,257.131316,2.032073,26.710572
1297,06e9e5b9,Cam góc rộng toàn sân,1806,70711888968577,Robot_28100,False,1790072159751.528,False,4,7,4,1,637796764608160,637796766640233,637796829022680,13.24015998840332,12.899599,6.16428804397583,67.363333,1.253336,0.39861,637796833937513,True,True,,4.914833,637797055799902,1807,226.777222,291.191742,221.862389,2.032073,62.382447
1297,06e9e5b9,Cam góc rộng toàn sân,1519,190452056632062,Robot_2001,True,1790072147748.981,False,4,6,4,1,637784762061007,637784811402149,637784854741430,16.9400634765625,15.955856,5.843455791473389,75.520948,48.41013,0.557736,637784860844004,True,True,,6.102574,637785052757351,1520,198.015921,290.696344,191.913347,49.341142,43.339281
1297,06e9e5b9,Cam góc rộng toàn sân,1519,39887468676787,Robot_6868,True,1790072147748.981,False,4,6,4,1,637784762061007,637784811402149,637784831061742,13.322367668151855,14.678356,5.843455791473389,75.520948,48.41013,0.557736,637784837625356,True,True,,6.563614,637785052754475,1520,221.692733,290.693468,215.129119,49.341142,19.659593
1297,06e9e5b9,Cam góc rộng toàn sân,1519,70711888968577,Robot_28100,False,1790072147748.981,False,4,6,4,1,637784762061007,637784811402149,637784878760961,9.376543998718262,9.245872,5.843455791473389,75.520948,48.41013,0.557736,637784886898798,True,True,,8.137837,637785052749273,1520,173.988312,290.688266,165.850475,49.341142,67.358812
1297,d1f37ed1,Cam hik 1,1431,75633145492296,Robot_1,True,1790072143754.89,False,1,2,1,0,637780767970245,637780834424693,637780856460180,12.221376419067383,17.907607,8.125247955322266,29.830252,64.7993,0.679873,637780864218891,True,True,,7.758711,637781058528753,1432,202.068573,290.558508,194.309862,66.454448,22.035487
1297,06e9e5b9,Cam góc rộng toàn sân,1711,190452056632062,Robot_2001,True,1790072155750.064,False,3,5,3,1,637792763144220,637792909798289,637792957514868,13.314144134521484,13.868859,7.8857598304748535,71.115456,144.910835,0.316374,637792966127961,True,True,,8.613093,637793053656896,1712,96.142028,290.512676,87.528935,146.654069,47.716579
1297,06e9e5b9,Cam góc rộng toàn sân,1711,39887468676787,Robot_6868,True,1790072155750.064,False,3,5,3,1,637792763144220,637792909798289,637792935553930,16.146623611450195,21.06876,7.8857598304748535,71.115456,144.910835,0.316374,637792942659580,True,True,,7.10565,637793053653558,1712,118.099628,290.509338,110.993978,146.654069,25.755641
1297,06e9e5b9,Cam góc rộng toàn sân,1711,70711888968577,Robot_28100,False,1790072155750.064,False,3,5,3,1,637792763144220,637792909798289,637792977046118,9.610591888427734,9.316137,7.8857598304748535,71.115456,144.910835,0.316374,637792980820231,True,True,,3.774113,637793053648158,1712,76.60204,290.503938,72.827927,146.654069,67.247829
1297,b1269e28,Cam 4,1196,143948090256846,Robot_28100,True,1790072143644.953,False,4,8,5,1,637780658032718,637780786446389,637780881749242,13.35756778717041,15.53785,10.62393569946289,120.221062,127.528808,0.402387,637780892279490,True,True,,10.530248,637780947844472,1201,66.09523,289.811754,55.564982,128.413671,95.302853
1297,b1269e28,Cam 4,1196,210522476275567,Robot_2001,True,1790072143644.953,False,4,8,5,1,637780658032718,637780786446389,637780859014868,12.246879577636719,13.903594,10.62393569946289,120.221062,127.528808,0.402387,637780865880176,True,True,,6.865308,637780947838071,1201,88.823203,289.805353,81.957895,128.413671,72.568479
1297,b1269e28,Cam 4,1196,5410850743960,Robot_28100,False,1790072143644.953,False,4,8,5,1,637780658032718,637780786446389,637780902167211,9.619872093200684,9.618393,10.62393569946289,120.221062,127.528808,0.402387,637780906574056,True,True,,4.406845,637780947824528,1201,45.657317,289.79181,41.250472,128.413671,115.720822
1297,e0606b55,Cam hướng ra cửa,1000,259797768333273,Robot_6868,False,1790072125665.687,False,2,2,1,0,637762678766961,637762730004615,637762745276586,8.162879943847656,9.343222,6.643680095672607,19.573676,48.864556,1.809766,637762749516497,True,True,,4.239911,637762966994530,1001,221.717944,288.227569,217.478033,51.237654,15.271971
1297,06e9e5b9,Cam góc rộng toàn sân,425,190452056632062,Robot_2001,True,1790072101743.109,False,4,6,4,1,637738756188521,637738775492241,637738815397680,10.234335899353027,10.349817,9.355711936950684,77.163189,18.619381,0.389167,637738819333914,True,True,,3.936234,637739044137712,426,228.740032,287.949191,224.803798,19.30372,39.905439
1297,06e9e5b9,Cam góc rộng toàn sân,425,39887468676787,Robot_6868,True,1790072101743.109,False,4,6,4,1,637738756188521,637738775492241,637738797065649,11.762944221496582,16.343413,9.355711936950684,77.163189,18.619381,0.389167,637738804833481,True,True,,7.767832,637739044131428,426,247.065779,287.942907,239.297947,19.30372,21.573408
1297,06e9e5b9,Cam góc rộng toàn sân,425,70711888968577,Robot_28100,False,1790072101743.109,False,4,6,4,1,637738756188521,637738775492241,637738834077368,14.508576393127441,14.647044,9.355711936950684,77.163189,18.619381,0.389167,637738842873957,True,True,,8.796589,637739044123221,426,210.045853,287.9347,201.249264,19.30372,58.585127
1297,e0606b55,Cam hướng ra cửa,381,259797768333273,Robot_6868,False,1790072099673.131,False,3,3,2,0,637736686211193,637736784224170,637736814959203,11.718239784240723,12.308124,6.5114240646362305,36.997971,97.428971,0.265023,637736821152578,True,True,,6.193375,637736973507090,382,158.547887,287.295897,152.354512,98.012977,30.735033
1297,e0606b55,Cam hướng ra cửa,713,259797768333273,Robot_6868,False,1790072113678.093,False,3,3,1,0,637750691172883,637750733222729,637750751921118,10.045087814331055,12.898543,8.151519775390625,22.815936,40.826086,0.423788,637750755950738,True,True,,4.02962,637750978457057,714,226.535939,287.284174,222.506319,42.049846,18.698389
1297,e0606b55,Cam hướng ra cửa,904,259797768333273,Robot_6868,False,1790072121664.629,False,2,2,2,0,637758677708955,637758816755661,637758857217992,13.697759628295898,13.691285,5.557919979095459,45.547139,137.153085,1.588827,637758862237986,True,True,,5.019994,637758964692227,905,107.474235,286.983272,102.454241,139.046706,40.462331
1297,e0606b55,Cam hướng ra cửa,1946,259797768333273,Robot_6868,False,1790072165678.264,False,2,2,2,0,637802691343705,637802753393816,637802809686742,19.60291290283203,19.555447,8.86956787109375,60.795869,60.926863,0.811481,637802814118597,True,True,,4.431855,637802978299583,1947,168.612841,286.955878,164.180986,62.050111,56.292926
1297,e0606b55,Cam hướng ra cửa,1519,259797768333273,Robot_6868,False,1790072147671.771,False,2,2,2,0,637784684850914,637784739174435,637784780405492,15.899999618530273,15.715724,10.627103805541992,46.53882,53.817546,0.176233,637784785712851,True,True,,5.307359,637784971796439,1520,191.390947,286.945525,186.083588,54.323521,41.231057
1297,b1269e28,Cam 4,473,143948090256846,Robot_28100,True,1790072107531.823,False,4,8,4,1,637744544902992,637744586643929,637744677872289,9.812288284301758,9.678108,9.048735618591309,96.755254,41.256844,0.247496,637744683347660,True,True,,5.475371,637744831755616,477,153.883327,286.852624,148.407956,41.740937,91.22836
1297,b1269e28,Cam 4,473,210522476275567,Robot_2001,True,1790072107531.823,False,4,8,4,1,637744544902992,637744586643929,637744661837133,11.39628791809082,12.387805,9.048735618591309,96.755254,41.256844,0.247496,637744666765629,True,True,,4.928496,637744831752380,477,169.915247,286.849388,164.986751,41.740937,75.193204
1297,b1269e28,Cam 4,1796,5410850743960,Robot_28100,False,1790072173645.049,False,4,8,5,1,637810658128646,637810754437321,637810884655492,30.823360443115234,29.602422,10.09164810180664,142.621114,95.501104,0.349658,637810896882419,True,True,,12.226927,637810944945004,1801,60.289512,286.816358,48.062585,96.308675,130.218171
