kind,camera,camera_name,tracker_objects,targets,decoder_objects,metric,n,mean_ms,p50_ms,p95_ms,p99_ms,max_ms
frame,d1f37ed1,Cam hik 1,1,1,0,t0_t1_ms,240,29.3663,25.1931,64.4696,100.7208,192.6285
frame,d1f37ed1,Cam hik 1,1,1,0,tracker_to_rgba_ms,240,0.3214,0.2098,1.0931,1.5599,2.109
frame,d1f37ed1,Cam hik 1,1,1,1,copy_wall_ms,119,0.4606,0.3016,1.4924,1.7447,2.678
frame,d1f37ed1,Cam hik 1,1,1,1,decoder_cuda_ms,119,9.2365,8.8132,15.4465,16.4258,16.7369
frame,d1f37ed1,Cam hik 1,1,1,1,encoder_cuda_ms,119,8.4633,8.2623,11.0672,12.3376,12.4641
frame,d1f37ed1,Cam hik 1,1,1,1,identity_verify_cuda_ms,119,1.3734,1.1308,3.1241,4.4223,4.8872
frame,d1f37ed1,Cam hik 1,1,1,1,queue_wait_ms,119,20.3235,17.0297,47.2222,62.1137,64.6705
frame,d1f37ed1,Cam hik 1,1,1,1,segment_wall_ms,119,21.9359,21.4257,29.669,30.8432,32.1175
frame,d1f37ed1,Cam hik 1,1,1,1,t0_t1_ms,119,21.2079,17.7843,48.0218,63.4571,65.7809
frame,d1f37ed1,Cam hik 1,1,1,1,t1_t2_last_ms,119,18.666,17.953,25.6085,27.273,27.519
frame,d1f37ed1,Cam hik 1,1,1,1,tracker_to_rgba_ms,119,0.3136,0.2104,1.1699,1.4299,1.5329
frame,d1f37ed1,Cam hik 1,1,2,1,copy_wall_ms,114,0.5237,0.307,1.5041,3.9694,5.7156
frame,d1f37ed1,Cam hik 1,1,2,1,decoder_cuda_ms,114,13.9291,13.3635,22.1099,25.4508,27.4081
frame,d1f37ed1,Cam hik 1,1,2,1,encoder_cuda_ms,114,8.4458,8.3539,11.9211,13.0461,13.1779
frame,d1f37ed1,Cam hik 1,1,2,1,identity_verify_cuda_ms,88,1.6512,1.3083,3.7936,6.2174,6.2174
frame,d1f37ed1,Cam hik 1,1,2,1,memory_encode_cuda_ms,88,3.1628,2.807,6.0076,6.8131,6.8131
frame,d1f37ed1,Cam hik 1,1,2,1,polygon_postprocess_host_ms,88,1.7312,1.4877,3.2185,5.2873,5.2873
frame,d1f37ed1,Cam hik 1,1,2,1,queue_wait_ms,114,26.7421,21.1973,64.7739,83.494,99.2388
frame,d1f37ed1,Cam hik 1,1,2,1,segment_wall_ms,114,30.1822,29.8303,42.587,45.8863,47.2946
frame,d1f37ed1,Cam hik 1,1,2,1,t0_t1_ms,114,27.7192,22.1482,66.2755,83.9684,100.4571
frame,d1f37ed1,Cam hik 1,1,2,1,t1_t2_last_ms,114,23.3769,22.5965,34.8768,36.3695,39.5364
frame,d1f37ed1,Cam hik 1,1,2,1,tracker_to_rgba_ms,114,0.3391,0.2053,1.1916,1.396,3.2179
frame,d1f37ed1,Cam hik 1,1,2,2,copy_wall_ms,82,0.4545,0.3004,1.514,1.82,1.82
frame,d1f37ed1,Cam hik 1,1,2,2,decoder_cuda_ms,82,23.1848,22.1014,34.176,38.4276,38.4276
frame,d1f37ed1,Cam hik 1,1,2,2,encoder_cuda_ms,82,8.6681,8.3843,11.8244,14.2399,14.2399
frame,d1f37ed1,Cam hik 1,1,2,2,identity_verify_cuda_ms,82,2.7743,2.6639,5.3073,6.5736,6.5736
frame,d1f37ed1,Cam hik 1,1,2,2,memory_encode_cuda_ms,61,3.0314,2.5743,5.7114,7.2548,7.2548
frame,d1f37ed1,Cam hik 1,1,2,2,polygon_postprocess_host_ms,61,1.8879,1.4894,3.8972,5.502,5.502
frame,d1f37ed1,Cam hik 1,1,2,2,queue_wait_ms,82,20.1322,16.3111,51.125,68.4956,68.4956
frame,d1f37ed1,Cam hik 1,1,2,2,segment_wall_ms,82,43.807,42.2873,59.4239,65.9175,65.9175
frame,d1f37ed1,Cam hik 1,1,2,2,t0_t1_ms,82,21.028,18.071,52.062,69.2412,69.2412
frame,d1f37ed1,Cam hik 1,1,2,2,t1_t2_last_ms,82,40.5959,39.1806,56.1027,61.8773,61.8773
frame,d1f37ed1,Cam hik 1,1,2,2,tracker_to_rgba_ms,82,0.3309,0.2048,1.1511,1.8764,1.8764
frame,d1f37ed1,Cam hik 1,1,,,copy_wall_ms,702,0.5351,0.2941,1.6481,2.7513,6.0431
frame,d1f37ed1,Cam hik 1,1,,,tracker_to_rgba_ms,1048,0.3163,0.2001,1.0994,1.664,2.7728
frame,d1f37ed1,Cam hik 1,2,2,1,copy_wall_ms,2,0.6296,0.4373,0.8219,0.8219,0.8219
frame,d1f37ed1,Cam hik 1,2,2,1,decoder_cuda_ms,2,11.4107,11.0213,11.8001,11.8001,11.8001
frame,d1f37ed1,Cam hik 1,2,2,1,encoder_cuda_ms,2,9.5259,7.7079,11.3438,11.3438,11.3438
frame,d1f37ed1,Cam hik 1,2,2,1,identity_verify_cuda_ms,2,0.7794,0.7267,0.8322,0.8322,0.8322
frame,d1f37ed1,Cam hik 1,2,2,1,memory_encode_cuda_ms,2,1.9176,1.2198,2.6154,2.6154,2.6154
frame,d1f37ed1,Cam hik 1,2,2,1,polygon_postprocess_host_ms,2,1.2793,1.2288,1.3298,1.3298,1.3298
frame,d1f37ed1,Cam hik 1,2,2,1,queue_wait_ms,2,44.8478,27.0054,62.6901,62.6901,62.6901
frame,d1f37ed1,Cam hik 1,2,2,1,segment_wall_ms,2,28.7951,26.5395,31.0506,31.0506,31.0506
frame,d1f37ed1,Cam hik 1,2,2,1,t0_t1_ms,2,45.9918,27.8427,64.141,64.141,64.141
frame,d1f37ed1,Cam hik 1,2,2,1,t1_t2_last_ms,2,23.3583,19.9872,26.7293,26.7293,26.7293
frame,d1f37ed1,Cam hik 1,2,2,1,tracker_to_rgba_ms,2,0.3599,0.2569,0.4628,0.4628,0.4628
frame,d1f37ed1,Cam hik 1,2,2,2,copy_wall_ms,2,0.6561,0.4951,0.817,0.817,0.817
frame,d1f37ed1,Cam hik 1,2,2,2,decoder_cuda_ms,2,23.805,20.6362,26.9737,26.9737,26.9737
frame,d1f37ed1,Cam hik 1,2,2,2,encoder_cuda_ms,2,10.4043,9.1745,11.6342,11.6342,11.6342
frame,d1f37ed1,Cam hik 1,2,2,2,identity_verify_cuda_ms,2,1.9099,1.8394,1.9804,1.9804,1.9804
frame,d1f37ed1,Cam hik 1,2,2,2,memory_encode_cuda_ms,2,2.0996,1.6231,2.576,2.576,2.576
frame,d1f37ed1,Cam hik 1,2,2,2,polygon_postprocess_host_ms,2,1.5263,0.694,2.3585,2.3585,2.3585
frame,d1f37ed1,Cam hik 1,2,2,2,queue_wait_ms,2,21.629,13.7565,29.5015,29.5015,29.5015
frame,d1f37ed1,Cam hik 1,2,2,2,segment_wall_ms,2,42.8402,39.6911,45.9893,45.9893,45.9893
frame,d1f37ed1,Cam hik 1,2,2,2,t0_t1_ms,2,23.0726,14.6533,31.4918,31.4918,31.4918
frame,d1f37ed1,Cam hik 1,2,2,2,t1_t2_last_ms,2,40.7706,37.758,43.7832,43.7832,43.7832
frame,d1f37ed1,Cam hik 1,2,2,2,tracker_to_rgba_ms,2,0.6359,0.2464,1.0253,1.0253,1.0253
frame,d1f37ed1,Cam hik 1,2,3,1,copy_wall_ms,33,0.6649,0.2746,2.6915,3.77,3.77
frame,d1f37ed1,Cam hik 1,2,3,1,decoder_cuda_ms,33,14.2573,13.9088,20.3078,21.2295,21.2295
frame,d1f37ed1,Cam hik 1,2,3,1,encoder_cuda_ms,33,8.8248,8.6166,12.298,12.9626,12.9626
frame,d1f37ed1,Cam hik 1,2,3,1,identity_verify_cuda_ms,33,1.8022,1.4312,3.8383,4.2567,4.2567
frame,d1f37ed1,Cam hik 1,2,3,1,memory_encode_cuda_ms,33,2.9983,2.4333,5.4945,6.6711,6.6711
frame,d1f37ed1,Cam hik 1,2,3,1,polygon_postprocess_host_ms,33,1.5204,1.3592,3.1272,3.7287,3.7287
frame,d1f37ed1,Cam hik 1,2,3,1,queue_wait_ms,33,32.6547,28.5325,76.2241,132.4176,132.4176
frame,d1f37ed1,Cam hik 1,2,3,1,segment_wall_ms,33,32.4374,32.9988,40.7371,46.2633,46.2633
frame,d1f37ed1,Cam hik 1,2,3,1,t0_t1_ms,33,33.7525,30.4529,76.7518,133.3699,133.3699
frame,d1f37ed1,Cam hik 1,2,3,1,t1_t2_last_ms,33,24.0481,23.3879,32.2786,33.0812,33.0812
frame,d1f37ed1,Cam hik 1,2,3,1,tracker_to_rgba_ms,33,0.2993,0.1976,1.3249,1.3915,1.3915
frame,d1f37ed1,Cam hik 1,2,3,2,copy_wall_ms,48,0.4639,0.3133,1.227,1.4561,1.4561
frame,d1f37ed1,Cam hik 1,2,3,2,decoder_cuda_ms,48,27.275,25.6902,40.1687,45.5835,45.5835
frame,d1f37ed1,Cam hik 1,2,3,2,encoder_cuda_ms,48,9.3945,9.0864,12.5088,13.3566,13.3566
frame,d1f37ed1,Cam hik 1,2,3,2,identity_verify_cuda_ms,48,2.9186,2.6179,4.9356,5.2851,5.2851
frame,d1f37ed1,Cam hik 1,2,3,2,memory_encode_cuda_ms,48,5.0221,4.5712,9.1172,12.0828,12.0828
frame,d1f37ed1,Cam hik 1,2,3,2,polygon_postprocess_host_ms,48,4.3439,2.1781,4.8611,93.983,93.983
frame,d1f37ed1,Cam hik 1,2,3,2,queue_wait_ms,48,27.9876,23.0949,73.6026,150.7469,150.7469
frame,d1f37ed1,Cam hik 1,2,3,2,segment_wall_ms,48,54.2315,51.5945,70.616,157.4785,157.4785
frame,d1f37ed1,Cam hik 1,2,3,2,t0_t1_ms,48,28.9336,23.9611,74.9137,151.3437,151.3437
frame,d1f37ed1,Cam hik 1,2,3,2,t1_t2_last_ms,48,48.3466,45.634,63.725,152.5391,152.5391
frame,d1f37ed1,Cam hik 1,2,3,2,tracker_to_rgba_ms,48,0.3459,0.1993,1.3186,1.914,1.914
frame,d1f37ed1,Cam hik 1,2,3,3,copy_wall_ms,31,0.7348,0.4502,2.2266,2.8707,2.8707
frame,d1f37ed1,Cam hik 1,2,3,3,decoder_cuda_ms,31,37.5132,38.6638,47.6126,52.2584,52.2584
frame,d1f37ed1,Cam hik 1,2,3,3,encoder_cuda_ms,31,9.1122,8.9508,11.9821,13.693,13.693
frame,d1f37ed1,Cam hik 1,2,3,3,identity_verify_cuda_ms,31,4.4331,3.9441,8.2913,8.5737,8.5737
frame,d1f37ed1,Cam hik 1,2,3,3,memory_encode_cuda_ms,31,5.7026,5.1293,10.3327,11.0289,11.0289
frame,d1f37ed1,Cam hik 1,2,3,3,polygon_postprocess_host_ms,31,3.3881,2.7667,6.9522,7.2141,7.2141
frame,d1f37ed1,Cam hik 1,2,3,3,queue_wait_ms,31,23.0388,21.6382,64.1234,76.7777,76.7777
frame,d1f37ed1,Cam hik 1,2,3,3,segment_wall_ms,31,67.8805,66.2418,84.0612,87.1507,87.1507
frame,d1f37ed1,Cam hik 1,2,3,3,t0_t1_ms,31,24.2711,22.0079,66.8581,77.5748,77.5748
frame,d1f37ed1,Cam hik 1,2,3,3,t1_t2_last_ms,31,64.9457,63.8133,82.1358,82.5583,82.5583
frame,d1f37ed1,Cam hik 1,2,3,3,tracker_to_rgba_ms,31,0.3635,0.2028,1.431,1.7588,1.7588
frame,d1f37ed1,Cam hik 1,2,,,copy_wall_ms,216,0.4986,0.3177,1.4113,1.7511,3.1727
frame,d1f37ed1,Cam hik 1,2,,,tracker_to_rgba_ms,308,0.3294,0.2031,1.1645,1.561,2.276
frame,d1f37ed1,Cam hik 1,3,4,4,copy_wall_ms,1,1.2059,1.2059,1.2059,1.2059,1.2059
frame,d1f37ed1,Cam hik 1,3,4,4,decoder_cuda_ms,1,47.7484,47.7484,47.7484,47.7484,47.7484
frame,d1f37ed1,Cam hik 1,3,4,4,encoder_cuda_ms,1,6.3061,6.3061,6.3061,6.3061,6.3061
frame,d1f37ed1,Cam hik 1,3,4,4,identity_verify_cuda_ms,1,4.896,4.896,4.896,4.896,4.896
frame,d1f37ed1,Cam hik 1,3,4,4,memory_encode_cuda_ms,1,3.2552,3.2552,3.2552,3.2552,3.2552
frame,d1f37ed1,Cam hik 1,3,4,4,polygon_postprocess_host_ms,1,3.462,3.462,3.462,3.462,3.462
frame,d1f37ed1,Cam hik 1,3,4,4,queue_wait_ms,1,41.4063,41.4063,41.4063,41.4063,41.4063
frame,d1f37ed1,Cam hik 1,3,4,4,segment_wall_ms,1,78.4191,78.4191,78.4191,78.4191,78.4191
frame,d1f37ed1,Cam hik 1,3,4,4,t0_t1_ms,1,43.9476,43.9476,43.9476,43.9476,43.9476
frame,d1f37ed1,Cam hik 1,3,4,4,t1_t2_last_ms,1,74.7828,74.7828,74.7828,74.7828,74.7828
frame,d1f37ed1,Cam hik 1,3,4,4,tracker_to_rgba_ms,1,1.1552,1.1552,1.1552,1.1552,1.1552
frame,d1f37ed1,Cam hik 1,3,,,copy_wall_ms,3,0.1997,0.203,0.2262,0.2262,0.2262
frame,d1f37ed1,Cam hik 1,3,,,tracker_to_rgba_ms,6,0.4158,0.2519,1.212,1.212,1.212
frame,e0606b55,Cam hướng ra cửa,1,1,1,copy_wall_ms,5,0.383,0.2722,0.9285,0.9285,0.9285
frame,e0606b55,Cam hướng ra cửa,1,1,1,decoder_cuda_ms,5,15.5657,13.5801,22.9224,22.9224,22.9224
frame,e0606b55,Cam hướng ra cửa,1,1,1,encoder_cuda_ms,5,9.0731,9.523,10.6055,10.6055,10.6055
frame,e0606b55,Cam hướng ra cửa,1,1,1,identity_verify_cuda_ms,5,1.6805,1.4776,3.0383,3.0383,3.0383
frame,e0606b55,Cam hướng ra cửa,1,1,1,memory_encode_cuda_ms,5,5.2216,4.2703,9.2215,9.2215,9.2215
frame,e0606b55,Cam hướng ra cửa,1,1,1,polygon_postprocess_host_ms,5,1.0667,1.0843,1.2956,1.2956,1.2956
frame,e0606b55,Cam hướng ra cửa,1,1,1,queue_wait_ms,5,21.6438,23.2183,29.1389,29.1389,29.1389
frame,e0606b55,Cam hướng ra cửa,1,1,1,segment_wall_ms,5,35.1069,33.0097,40.4115,40.4115,40.4115
frame,e0606b55,Cam hướng ra cửa,1,1,1,t0_t1_ms,5,22.3822,23.6484,30.4045,30.4045,30.4045
frame,e0606b55,Cam hướng ra cửa,1,1,1,t1_t2_last_ms,5,25.4569,23.5863,35.3212,35.3212,35.3212
frame,e0606b55,Cam hướng ra cửa,1,1,1,tracker_to_rgba_ms,5,0.2586,0.1925,0.5834,0.5834,0.5834
frame,e0606b55,Cam hướng ra cửa,1,,,copy_wall_ms,12,0.4888,0.2094,1.6269,1.6269,1.6269
frame,e0606b55,Cam hướng ra cửa,1,,,tracker_to_rgba_ms,15,0.1857,0.1675,0.4891,0.4891,0.4891
frame,e0606b55,Cam hướng ra cửa,2,1,1,copy_wall_ms,1,0.9516,0.9516,0.9516,0.9516,0.9516
frame,e0606b55,Cam hướng ra cửa,2,1,1,decoder_cuda_ms,1,15.3851,15.3851,15.3851,15.3851,15.3851
frame,e0606b55,Cam hướng ra cửa,2,1,1,encoder_cuda_ms,1,9.7547,9.7547,9.7547,9.7547,9.7547
frame,e0606b55,Cam hướng ra cửa,2,1,1,identity_verify_cuda_ms,1,0.6136,0.6136,0.6136,0.6136,0.6136
frame,e0606b55,Cam hướng ra cửa,2,1,1,memory_encode_cuda_ms,1,2.7609,2.7609,2.7609,2.7609,2.7609
frame,e0606b55,Cam hướng ra cửa,2,1,1,polygon_postprocess_host_ms,1,0.5686,0.5686,0.5686,0.5686,0.5686
frame,e0606b55,Cam hướng ra cửa,2,1,1,queue_wait_ms,1,19.4299,19.4299,19.4299,19.4299,19.4299
frame,e0606b55,Cam hướng ra cửa,2,1,1,segment_wall_ms,1,35.5662,35.5662,35.5662,35.5662,35.5662
frame,e0606b55,Cam hướng ra cửa,2,1,1,t0_t1_ms,1,20.7654,20.7654,20.7654,20.7654,20.7654
frame,e0606b55,Cam hướng ra cửa,2,1,1,t1_t2_last_ms,1,30.5676,30.5676,30.5676,30.5676,30.5676
frame,e0606b55,Cam hướng ra cửa,2,1,1,tracker_to_rgba_ms,1,0.215,0.215,0.215,0.215,0.215
frame,e0606b55,Cam hướng ra cửa,2,2,1,copy_wall_ms,377,0.4775,0.2788,1.613,2.5557,2.8094
frame,e0606b55,Cam hướng ra cửa,2,2,1,decoder_cuda_ms,377,14.2638,13.2773,21.8775,27.1556,95.7779
frame,e0606b55,Cam hướng ra cửa,2,2,1,encoder_cuda_ms,377,8.8357,8.5646,12.6951,14.224,16.9984
frame,e0606b55,Cam hướng ra cửa,2,2,1,identity_verify_cuda_ms,377,1.6502,1.2859,3.8845,5.8301,6.5667
frame,e0606b55,Cam hướng ra cửa,2,2,1,memory_encode_cuda_ms,377,3.0201,2.6479,5.5806,7.0572,8.2068
frame,e0606b55,Cam hướng ra cửa,2,2,1,polygon_postprocess_host_ms,377,1.704,1.2177,3.1612,4.315,89.3057
frame,e0606b55,Cam hướng ra cửa,2,2,1,queue_wait_ms,377,26.5296,21.7513,65.534,99.1266,147.8907
frame,e0606b55,Cam hướng ra cửa,2,2,1,segment_wall_ms,377,32.809,31.5524,44.5266,51.1095,126.4855
frame,e0606b55,Cam hướng ra cửa,2,2,1,t0_t1_ms,377,27.4635,22.8864,66.6689,99.663,148.4039
frame,e0606b55,Cam hướng ra cửa,2,2,1,t1_t2_last_ms,377,24.5175,23.3732,34.2758,40.5191,106.7328
frame,e0606b55,Cam hướng ra cửa,2,2,1,tracker_to_rgba_ms,377,0.3286,0.199,1.1273,1.6526,5.5499
frame,e0606b55,Cam hướng ra cửa,2,2,2,copy_wall_ms,219,0.4847,0.2967,1.5126,2.1009,2.7422
frame,e0606b55,Cam hướng ra cửa,2,2,2,decoder_cuda_ms,219,23.8563,23.0339,35.6418,39.21,42.6253
frame,e0606b55,Cam hướng ra cửa,2,2,2,encoder_cuda_ms,219,8.6495,8.4831,12.3898,13.9603,15.415
frame,e0606b55,Cam hướng ra cửa,2,2,2,identity_verify_cuda_ms,219,2.9696,2.7836,5.6282,6.8918,7.852
frame,e0606b55,Cam hướng ra cửa,2,2,2,memory_encode_cuda_ms,219,3.0292,2.7362,6.0127,7.974,8.2319
frame,e0606b55,Cam hướng ra cửa,2,2,2,polygon_postprocess_host_ms,219,1.3237,1.0971,2.8889,4.3521,4.8172
frame,e0606b55,Cam hướng ra cửa,2,2,2,queue_wait_ms,219,23.7652,19.0306,61.9984,107.6497,137.1531
frame,e0606b55,Cam hướng ra cửa,2,2,2,segment_wall_ms,219,44.9918,44.133,59.8038,62.6775,66.24
frame,e0606b55,Cam hướng ra cửa,2,2,2,t0_t1_ms,219,24.7292,19.9461,62.7123,109.0548,139.0467
frame,e0606b55,Cam hướng ra cửa,2,2,2,t1_t2_last_ms,219,37.4196,36.3622,51.0602,54.7154,60.488
frame,e0606b55,Cam hướng ra cửa,2,2,2,tracker_to_rgba_ms,219,0.3426,0.2019,1.3687,1.5602,3.2499
frame,e0606b55,Cam hướng ra cửa,2,,,copy_wall_ms,707,0.532,0.2935,1.5878,2.6481,6.2643
frame,e0606b55,Cam hướng ra cửa,2,,,tracker_to_rgba_ms,1045,0.3447,0.2115,1.2095,1.6032,5.5002
frame,e0606b55,Cam hướng ra cửa,3,2,1,copy_wall_ms,6,0.5142,0.3287,1.2466,1.2466,1.2466
frame,e0606b55,Cam hướng ra cửa,3,2,1,decoder_cuda_ms,6,16.0893,14.4807,23.8214,23.8214,23.8214
frame,e0606b55,Cam hướng ra cửa,3,2,1,encoder_cuda_ms,6,10.2864,9.6648,14.1087,14.1087,14.1087
frame,e0606b55,Cam hướng ra cửa,3,2,1,identity_verify_cuda_ms,6,1.8938,1.3398,3.8719,3.8719,3.8719
frame,e0606b55,Cam hướng ra cửa,3,2,1,memory_encode_cuda_ms,6,2.4884,2.0559,4.2869,4.2869,4.2869
frame,e0606b55,Cam hướng ra cửa,3,2,1,polygon_postprocess_host_ms,6,1.304,0.9396,2.4937,2.4937,2.4937
frame,e0606b55,Cam hướng ra cửa,3,2,1,queue_wait_ms,6,30.6551,18.0654,68.3832,68.3832,68.3832
frame,e0606b55,Cam hướng ra cửa,3,2,1,segment_wall_ms,6,36.0012,33.9939,45.7817,45.7817,45.7817
frame,e0606b55,Cam hướng ra cửa,3,2,1,t0_t1_ms,6,31.6084,18.7122,68.9049,68.9049,68.9049
frame,e0606b55,Cam hướng ra cửa,3,2,1,t1_t2_last_ms,6,27.774,24.878,38.5032,38.5032,38.5032
frame,e0606b55,Cam hướng ra cửa,3,2,1,tracker_to_rgba_ms,6,0.2852,0.1849,0.5387,0.5387,0.5387
frame,e0606b55,Cam hướng ra cửa,3,2,2,copy_wall_ms,6,0.5996,0.2937,2.1435,2.1435,2.1435
frame,e0606b55,Cam hướng ra cửa,3,2,2,decoder_cuda_ms,6,21.6638,20.4674,28.064,28.064,28.064
frame,e0606b55,Cam hướng ra cửa,3,2,2,encoder_cuda_ms,6,7.9865,7.3314,9.8108,9.8108,9.8108
frame,e0606b55,Cam hướng ra cửa,3,2,2,identity_verify_cuda_ms,6,3.1405,3.0533,4.2258,4.2258,4.2258
frame,e0606b55,Cam hướng ra cửa,3,2,2,memory_encode_cuda_ms,6,2.7744,2.4966,3.6416,3.6416,3.6416
frame,e0606b55,Cam hướng ra cửa,3,2,2,polygon_postprocess_host_ms,6,1.1086,0.7577,2.3973,2.3973,2.3973
frame,e0606b55,Cam hướng ra cửa,3,2,2,queue_wait_ms,6,12.3302,8.113,30.7207,30.7207,30.7207
frame,e0606b55,Cam hướng ra cửa,3,2,2,segment_wall_ms,6,41.5205,40.9545,45.6092,45.6092,45.6092
frame,e0606b55,Cam hướng ra cửa,3,2,2,t0_t1_ms,6,13.6367,8.7226,32.1202,32.1202,32.1202
frame,e0606b55,Cam hướng ra cửa,3,2,2,t1_t2_last_ms,6,34.0879,31.7823,40.7987,40.7987,40.7987
frame,e0606b55,Cam hướng ra cửa,3,2,2,tracker_to_rgba_ms,6,0.5592,0.2147,1.6549,1.6549,1.6549
frame,e0606b55,Cam hướng ra cửa,3,3,1,copy_wall_ms,20,0.4161,0.3193,1.2092,1.2699,1.2699
frame,e0606b55,Cam hướng ra cửa,3,3,1,decoder_cuda_ms,20,12.6098,12.8663,14.8943,16.1837,16.1837
frame,e0606b55,Cam hướng ra cửa,3,3,1,encoder_cuda_ms,20,8.8706,8.7774,10.9862,11.1259,11.1259
frame,e0606b55,Cam hướng ra cửa,3,3,1,identity_verify_cuda_ms,20,1.3383,1.0639,1.9226,5.138,5.138
frame,e0606b55,Cam hướng ra cửa,3,3,1,memory_encode_cuda_ms,20,3.1534,3.166,5.0899,5.742,5.742
frame,e0606b55,Cam hướng ra cửa,3,3,1,polygon_postprocess_host_ms,20,1.5068,1.1824,2.902,3.2356,3.2356
frame,e0606b55,Cam hướng ra cửa,3,3,1,queue_wait_ms,20,28.2303,24.5105,54.7536,73.7736,73.7736
frame,e0606b55,Cam hướng ra cửa,3,3,1,segment_wall_ms,20,30.7487,30.4087,37.9686,39.4532,39.4532
frame,e0606b55,Cam hướng ra cửa,3,3,1,t0_t1_ms,20,29.1435,26.6437,55.3654,74.2678,74.2678
frame,e0606b55,Cam hướng ra cửa,3,3,1,t1_t2_last_ms,20,22.9442,22.3342,27.2366,27.7341,27.7341
frame,e0606b55,Cam hướng ra cửa,3,3,1,tracker_to_rgba_ms,20,0.3412,0.1879,1.1538,1.3088,1.3088
frame,e0606b55,Cam hướng ra cửa,3,3,2,copy_wall_ms,47,0.4337,0.3028,1.3882,3.3022,3.3022
frame,e0606b55,Cam hướng ra cửa,3,3,2,decoder_cuda_ms,47,25.2728,23.2445,38.7798,44.0594,44.0594
frame,e0606b55,Cam hướng ra cửa,3,3,2,encoder_cuda_ms,47,8.1252,7.9804,11.4031,12.918,12.918
frame,e0606b55,Cam hướng ra cửa,3,3,2,identity_verify_cuda_ms,47,2.9925,2.7868,5.4193,5.8234,5.8234
frame,e0606b55,Cam hướng ra cửa,3,3,2,memory_encode_cuda_ms,47,4.0042,3.6684,8.9659,9.4242,9.4242
frame,e0606b55,Cam hướng ra cửa,3,3,2,polygon_postprocess_host_ms,47,2.1367,1.851,5.1602,7.7502,7.7502
frame,e0606b55,Cam hướng ra cửa,3,3,2,queue_wait_ms,47,24.9701,17.736,67.1121,97.429,97.429
frame,e0606b55,Cam hướng ra cửa,3,3,2,segment_wall_ms,47,47.671,45.3085,63.6931,74.6115,74.6115
frame,e0606b55,Cam hướng ra cửa,3,3,2,t0_t1_ms,47,25.9159,18.5499,67.4678,98.013,98.013
frame,e0606b55,Cam hướng ra cửa,3,3,2,t1_t2_last_ms,47,40.0648,37.7853,55.8531,64.6567,64.6567
frame,e0606b55,Cam hướng ra cửa,3,3,2,tracker_to_rgba_ms,47,0.3382,0.2014,1.1782,1.5562,1.5562
frame,e0606b55,Cam hướng ra cửa,3,3,3,copy_wall_ms,23,0.6623,0.3491,1.7045,3.4227,3.4227
frame,e0606b55,Cam hướng ra cửa,3,3,3,decoder_cuda_ms,23,33.452,31.3354,44.3769,45.4847,45.4847
frame,e0606b55,Cam hướng ra cửa,3,3,3,encoder_cuda_ms,23,8.7869,8.3111,11.77,11.9984,11.9984
frame,e0606b55,Cam hướng ra cửa,3,3,3,identity_verify_cuda_ms,23,3.9843,3.6939,6.7818,7.6801,7.6801
frame,e0606b55,Cam hướng ra cửa,3,3,3,memory_encode_cuda_ms,23,4.7218,3.8279,8.6109,9.9685,9.9685
frame,e0606b55,Cam hướng ra cửa,3,3,3,polygon_postprocess_host_ms,23,2.1597,1.7866,4.6495,5.2388,5.2388
frame,e0606b55,Cam hướng ra cửa,3,3,3,queue_wait_ms,23,24.7335,15.0865,68.6162,98.6919,98.6919
frame,e0606b55,Cam hướng ra cửa,3,3,3,segment_wall_ms,23,60.4092,59.8789,75.3718,77.6035,77.6035
frame,e0606b55,Cam hướng ra cửa,3,3,3,t0_t1_ms,23,25.9528,17.9626,69.3088,99.4576,99.4576
frame,e0606b55,Cam hướng ra cửa,3,3,3,t1_t2_last_ms,23,53.9008,54.564,65.1382,72.4755,72.4755
frame,e0606b55,Cam hướng ra cửa,3,3,3,tracker_to_rgba_ms,23,0.3987,0.2049,1.2357,3.215,3.215
frame,e0606b55,Cam hướng ra cửa,3,,,copy_wall_ms,140,0.4507,0.2956,1.3056,1.5093,3.1214
frame,e0606b55,Cam hướng ra cửa,3,,,tracker_to_rgba_ms,212,0.2912,0.1981,1.0077,1.2957,1.4271
frame,e0606b55,Cam hướng ra cửa,4,4,3,copy_wall_ms,6,0.2987,0.2254,0.5711,0.5711,0.5711
frame,e0606b55,Cam hướng ra cửa,4,4,3,decoder_cuda_ms,6,34.7793,33.8393,44.3052,44.3052,44.3052
frame,e0606b55,Cam hướng ra cửa,4,4,3,encoder_cuda_ms,6,9.051,8.0621,12.2903,12.2903,12.2903
frame,e0606b55,Cam hướng ra cửa,4,4,3,identity_verify_cuda_ms,6,4.0055,3.9328,5.2993,5.2993,5.2993
frame,e0606b55,Cam hướng ra cửa,4,4,3,memory_encode_cuda_ms,6,8.7201,7.4917,13.9065,13.9065,13.9065
frame,e0606b55,Cam hướng ra cửa,4,4,3,polygon_postprocess_host_ms,6,3.5401,3.5171,4.885,4.885,4.885
frame,e0606b55,Cam hướng ra cửa,4,4,3,queue_wait_ms,6,17.9032,15.0732,28.9711,28.9711,28.9711
frame,e0606b55,Cam hướng ra cửa,4,4,3,segment_wall_ms,6,68.8044,66.8018,84.4623,84.4623,84.4623
frame,e0606b55,Cam hướng ra cửa,4,4,3,t0_t1_ms,6,18.9747,15.4987,29.397,29.397,29.397
