pid,camera,camera_name,frame,epoch_ms,tracker_objects,warmup,t0_ns,submitted,replaced,dropped_stale,rgba_ns,targets,label_prompts,worker,decoder_objects,masks,tracker_to_rgba_ms,copy_start_ns,copy_end_ns,enqueued_ns,t1_ns,copy_wall_ms,queue_wait_ms,t0_t1_ms,segment_start_ns,segment_end_ns,segment_wall_ms,encoder_host_ms,encoder_cuda_ms,decoder_host_ms,decoder_cuda_ms,descriptor_host_ms,descriptor_cuda_ms,identity_verify_host_ms,identity_verify_cuda_ms,binary_postprocess_host_ms,binary_postprocess_cuda_ms,t2_last_ns,t1_t2_last_ms,memory_encode_host_ms,memory_encode_cuda_ms,reference_encode_host_ms,reference_encode_cuda_ms,polygon_postprocess_host_ms
1297,e0606b55,Cam hướng ra cửa,1495,1790072146876.696,2,False,637783889775841,True,True,False,637783890089210,,,,,,0.313369,637783890203173,637783890583994,637783890605306,,0.380821,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1577,1790072146905.095,2,False,637783918175304,True,True,False,637783918490277,,,,,,0.314973,637783918670567,637783919758963,637783919781766,,1.088396,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1574,1790072146909.25,3,False,637783922329687,True,True,False,637783922559856,,,,,,0.230169,637783922753643,637783923135057,637783923147491,,0.381414,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1496,1790072146910.68,2,False,637783923759865,True,True,False,637783923943647,,,,,,0.183782,637783924073547,637783924339442,637783924363122,,0.265895,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1494,1790072146911.875,4,False,637783924955409,True,True,False,637783925122155,,,,,,0.166746,637783925296132,637783926765659,637783926788624,,1.469527,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1502,1790072146916.146,1,False,637783929226520,True,True,False,637783929516275,,,,,,0.289755,637783929624924,637783930112586,637783930129891,,0.487662,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1261,1790072146921.097,4,False,637783934177035,True,True,False,637783934424971,,,,,,0.247936,637783934609310,637783934879967,637783934891154,,0.270657,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1578,1790072146940.111,1,False,637783953191120,True,True,False,637783953396558,,,,,,0.205438,637783953517997,637783953826751,637783953845022,,0.308754,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1575,1790072146949.413,3,False,637783962492615,True,True,False,637783962713791,,,,,,0.221176,637783962905561,637783963253885,637783963274765,,0.348324,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1495,1790072146950.853,4,False,637783963933101,True,True,False,637783964193998,,,,,,0.260897,637783964395523,637783964692021,637783964710693,,0.296498,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1497,1790072146952.251,2,False,637783965330997,True,False,False,637783965482274,2,0,0,2,1,0.151277,637783965595309,637783965890440,637783965907404,637783974661522,0.295131,8.754118,9.330525,637783974693292,637784020166091,45.472799,4.610652,8.035103797912598,30.597794,27.540576934814453,0.7228840000000001,1.34060800075531,3.192923,1.7331200242042542,2.174029,2.1329600512981415,637784015151586,40.490064,1.221487,1.2422399520874023,,,0.834693
1297,d1f37ed1,Cam hik 1,1503,1790072146953.368,1,False,637783966448287,True,True,False,637783966604349,,,,,,0.156062,637783966684964,637783966854633,637783966868164,,0.169669,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1262,1790072146956.121,4,False,637783969201404,True,True,False,637783970523533,,,,,,1.322129,637783970693573,637783971875313,637783971894778,,1.18174,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1496,1790072146984.205,4,False,637783997285042,True,False,False,637783997573769,6,2,1,4,3,0.288727,637783997741046,637783998168087,637783998180433,637784030069608,0.427041,31.889175,32.784566,637784030123974,637784134343595,104.219621,4.278936,10.185888290405273,61.202909,53.727328300476074,4.836343,5.589568108320236,8.034618,7.253311932086945,8.691497,8.525888085365295,637784118733618,88.66401,9.017561,10.746879935264587,,,4.988485
1297,d1f37ed1,Cam hik 1,1504,1790072146986.002,1,False,637783999081898,True,False,False,637783999305786,2,1,0,2,1,0.223888,637783999386619,637783999643146,637783999651285,637784025373589,0.256527,25.722304,26.291691,637784025416415,637784077373589,51.957174,4.727534,10.61564826965332,27.960098000000002,20.16819190979004,2.149602,3.3554240465164185,6.2229659999999996,5.086911916732788,5.085047,4.046751976013184,637784072678930,47.305341,1.651233,1.6686079502105713,,,2.604195
1297,c7e22c1f,Cam mới,1576,1790072146989.684,3,False,637784002763852,True,True,False,637784002930623,,,,,,0.166771,637784003039589,637784003244786,637784003254658,,0.205197,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1579,1790072146990.94,1,False,637784004020130,True,False,False,637784004177788,1,0,0,0,0,0.157658,637784004249911,637784004846828,637784004857353,637784020233424,0.596917,15.376071,16.213294,637784020277156,637784025308387,5.031231,4.624727,6.61894416809082,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1263,1790072146992.389,4,False,637784005469101,True,True,False,637784005579662,,,,,,0.110561,637784005675025,637784005824249,637784005833055,,0.149224,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1498,1790072146995.194,2,False,637784008273469,True,True,False,637784008467299,,,,,,0.19383,637784008556383,637784008795808,637784008802619,,0.239425,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1505,1790072147035.399,1,False,637784048479202,True,True,False,637784048746332,,,,,,0.26713,637784048897231,637784049335907,637784049349697,,0.438676,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1580,1790072147036.847,2,False,637784049927476,True,True,False,637784050127187,,,,,,0.199711,637784050244517,637784050468862,637784050480154,,0.224345,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1497,1790072147037.812,4,False,637784050891465,True,True,False,637784051095673,,,,,,0.204208,637784051254808,637784052658216,637784052669658,,1.403408,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1577,1790072147040.334,3,False,637784053414094,True,False,False,637784053552577,3,0,0,1,1,0.138483,637784053678241,637784053882895,637784053899480,637784077442435,0.204654,23.542955,24.028341,637784077483880,637784105903227,28.419347,4.718405,7.111584186553955,18.430163,15.98742389678955,0.448538,0.5041599869728088,0.930172,0.9205759763717651,0.689005,0.6016319990158081,637784101354711,23.912276,1.662044,1.6532800197601318,,,0.763277
1297,e0606b55,Cam hướng ra cửa,1499,1790072147042.734,2,False,637784055813937,True,True,False,637784056090514,,,,,,0.276577,637784056249315,637784057835385,637784057850480,,1.58607,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1264,1790072147047.577,4,False,637784060656586,True,False,False,637784060876939,8,4,1,6,5,0.220353,637784060994177,637784061310155,637784061320595,637784134401809,0.315978,73.081214,73.745223,637784134472633,637784386221376,251.748743,12.292059,12.842304229736328,98.205181,98.35011100769043,7.01215,7.1660158932209015,7.424911,7.419360041618347,7.577852,6.231711983680725,637784383151586,248.749777,18.257665,20.145119667053223,,,95.675009
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1581,1790072147059.753,2,False,637784072832769,False,False,False,637784073066054,,,,,,0.233285,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1498,1790072147077.485,4,False,637784090564774,True,True,False,637784090905628,,,,,,0.340854,637784091179803,637784092577526,637784092600990,,1.397723,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1578,1790072147080.237,3,False,637784093316846,True,True,False,637784093560495,,,,,,0.243649,637784093706995,637784094447890,637784094460109,,0.740895,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1506,1790072147081.938,1,False,637784095017794,True,True,False,637784095193229,,,,,,0.175435,637784095280892,637784095489180,637784095506464,,0.208288,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1500,1790072147083.442,2,False,637784096521990,True,False,False,637784096741643,2,0,0,1,1,0.219653,637784096856555,637784097035165,637784097051566,637784105964699,0.17861,8.913133,9.442709,637784106010039,637784142213083,36.203044,3.946698,6.5924482345581055,18.15065,16.38755226135254,0.704517,1.7001279592514038,4.834535,3.8845438957214355,4.219993,3.6056320667266846,637784129495336,23.530637,1.867698,3.0284481048583984,,,1.515652
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1582,1790072147104.996,2,False,637784118076060,True,True,False,637784118765255,,,,,,0.689195,637784118931763,637784119416664,637784119434534,,0.484901,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1579,1790072147110.016,3,False,637784123096274,False,False,False,637784123402438,,,,,,0.306164,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1507,1790072147112.14,1,False,637784125219523,True,False,False,637784125474744,2,1,0,1,1,0.255221,637784125638641,637784127212721,637784127235812,637784142272936,1.57408,15.037124,17.053413,637784142312496,637784177796475,35.483979,4.262395,8.808639526367188,22.138337,17.603328704833984,0.506016,0.5086079835891724,0.879356,0.8780480027198792,2.454116,1.9475840330123901,637784169940649,27.667713,1.939471,1.9393279552459717,,,2.420397
1297,06e9e5b9,Cam góc rộng toàn sân,1499,1790072147114.778,4,False,637784127858013,True,True,False,637784128111846,,,,,,0.253833,637784128304304,637784129510443,637784129532720,,1.206139,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1501,1790072147117.138,2,False,637784130217587,True,True,False,637784130410620,,,,,,0.193033,637784130532488,637784132137245,637784132158295,,1.604757,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1265,1790072147120.299,4,False,637784133378646,True,True,False,637784134862970,,,,,,1.484324,637784135066401,637784136036779,637784136050730,,0.970378,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1583,1790072147147.323,2,False,637784160402458,True,False,False,637784160729877,2,0,0,2,0,0.327419,637784160910740,637784161300001,637784161320094,637784177854216,0.389261,16.534122,17.451758,637784177890347,637784220025000,42.134653,4.273505,8.289695739746094,27.638673,25.185855865478516,0.99693,1.054912030696869,4.290981,4.317728102207184,3.059783,2.0534400045871735,637784218253149,40.398933,,,,,
1297,e0606b55,Cam hướng ra cửa,1502,1790072147148.867,2,False,637784161946795,True,True,False,637784162215803,,,,,,0.269008,637784162356350,637784162864522,637784162884419,,0.508172,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1580,1790072147150.359,3,False,637784163439340,True,True,False,637784163638700,,,,,,0.19936,637784163734205,637784163921780,637784163932982,,0.187575,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1508,1790072147151.815,1,False,637784164895359,True,True,False,637784165018297,,,,,,0.122938,637784165080393,637784165273701,637784165279665,,0.193308,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1500,1790072147156.904,4,False,637784169983743,True,True,False,637784170609850,,,,,,0.626107,637784170816659,637784171095478,637784171113853,,0.278819,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1266,1790072147160.306,4,False,637784173385741,True,True,False,637784173584199,,,,,,0.198458,637784173744423,637784173952633,637784173969149,,0.20821,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1584,1790072147180.903,2,False,637784193982860,True,True,False,637784195605790,,,,,,1.62293,637784195724641,637784196747349,637784196754957,,1.022708,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1581,1790072147184.592,3,False,637784197671415,True,False,False,637784197982496,3,0,0,3,1,0.311081,637784198088390,637784198323171,637784198333314,637784220085904,0.234781,21.75259,22.414489,637784220120932,637784369469387,149.348455,4.908043,6.325727939605713,127.741423,126.00582122802734,3.034713,3.92630398273468,6.137018,5.132415950298309,2.3415369999999998,2.3595839738845825,637784362046118,141.960214,1.86568,1.8782720565795898,,,0.648326
1297,b1269e28,Cam 4,1267,1790072147190.984,4,False,637784204064062,True,True,False,637784204209959,,,,,,0.145897,637784204325671,637784204545446,637784204555398,,0.219775,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1509,1790072147192.41,1,False,637784205490198,True,True,False,637784205625694,,,,,,0.135496,637784205683894,637784205842453,637784205851062,,0.158559,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1501,1790072147193.73,4,False,637784206809679,True,True,False,637784207023166,,,,,,0.213487,637784207203654,637784207436490,637784207454243,,0.232836,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1503,1790072147196.658,2,False,637784209737606,True,True,False,637784210020568,,,,,,0.282962,637784210153496,637784210412972,637784210431778,,0.259476,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1585,1790072147297.675,2,False,637784310755229,True,True,False,637784311009628,,,,,,0.254399,637784311254821,637784311500639,637784311511349,,0.245818,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1504,1790072147298.685,2,False,637784311765016,True,True,False,637784311900868,,,,,,0.135852,637784311977196,637784312138835,637784312147691,,0.161639,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1502,1790072147299.288,4,False,637784312367547,True,True,False,637784312716690,,,,,,0.349143,637784312813385,637784312952586,637784312961429,,0.139201,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1510,1790072147300.108,1,False,637784313187498,True,True,False,637784313507369,,,,,,0.319871,637784313558982,637784313703383,637784313711303,,0.144401,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1505,1790072147300.781,2,False,637784313860516,False,False,False,637784314101868,,,,,,0.241352,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1503,1790072147301.436,4,False,637784314515722,False,False,False,637784314598244,,,,,,0.082522,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1586,1790072147302.277,2,False,637784315356687,False,False,False,637784315522573,,,,,,0.165886,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1268,1790072147303.968,4,False,637784317047728,True,True,False,637784317311426,,,,,,0.263698,637784317468403,637784317719004,637784317747534,,0.250601,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1582,1790072147305.024,3,False,637784318103953,True,True,False,637784318762122,,,,,,0.658169,637784318837306,637784319186922,637784319197892,,0.349616,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1511,1790072147306.757,1,False,637784319836648,False,False,False,637784319991019,,,,,,0.154371,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1587,1790072147307.668,2,False,637784320748337,False,False,False,637784320964124,,,,,,0.215787,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1583,1790072147309.167,3,False,637784322247076,False,False,False,637784322407543,,,,,,0.160467,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1512,1790072147310.588,1,False,637784323668114,False,False,False,637784324097401,,,,,,0.429287,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1506,1790072147312.54,2,False,637784325620190,False,False,False,637784325733482,,,,,,0.113292,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1504,1790072147313.943,3,False,637784327022611,False,False,False,637784327134004,,,,,,0.111393,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1269,1790072147317.263,4,False,637784330342631,False,False,False,637784330538402,,,,,,0.195771,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1584,1790072147321.374,3,False,637784334453473,False,False,False,637784334631676,,,,,,0.178203,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1588,1790072147342.522,2,False,637784355602140,True,True,False,637784355851588,,,,,,0.249448,637784355968657,637784356310787,637784356322096,,0.34213,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1585,1790072147345.159,3,False,637784358239201,True,True,False,637784358645705,,,,,,0.406504,637784358761995,637784360159641,637784360172977,,1.397646,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1507,1790072147350.33,2,False,637784363410303,True,False,False,637784363623823,2,0,0,2,1,0.21352,637784363745900,637784363996368,637784364017027,637784369564144,0.250468,5.547117,6.153841,637784369614372,637784408936438,39.322066,6.859222,7.54204797744751,17.368432,18.483999729156494,0.9173899999999999,0.9812799990177155,3.0394689999999995,2.9955201148986816,2.997088,1.7951680719852448,637784398479711,28.915567,4.306774,4.960991859436035,,,1.487784
1297,d1f37ed1,Cam hik 1,1513,1790072147351.697,1,False,637784364777125,True,True,False,637784364910854,,,,,,0.133729,637784364981286,637784365187698,637784365196224,,0.206412,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1505,1790072147352.833,3,False,637784365912821,True,False,False,637784366033712,6,3,1,5,3,0.120891,637784366125976,637784366284247,637784366293127,637784386260873,0.158271,19.967746,20.348052,637784386320076,637784483257483,96.937407,4.47789,8.106975555419922,59.810520000000004,58.16707181930542,2.314464,4.738752037286758,8.91488,6.613408207893372,4.84526,3.5447359159588814,637784474409399,88.148526,7.128807,7.155839920043945,,,3.491574
1297,b1269e28,Cam 4,1270,1790072147355.898,4,False,637784368978051,True,True,False,637784369173868,,,,,,0.195817,637784369281344,637784369758746,637784369768016,,0.477402,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1589,1790072147387.322,2,False,637784400402028,True,True,False,637784400587453,,,,,,0.185425,637784400700488,637784401322447,637784401334751,,0.621959,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1586,1790072147388.716,3,False,637784401796158,True,True,False,637784401945167,,,,,,0.149009,637784402044279,637784402200702,637784402211324,,0.156423,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1508,1790072147390.128,2,False,637784403208353,True,True,False,637784403324830,,,,,,0.116477,637784403401786,637784403843708,637784403849409,,0.441922,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1506,1790072147391.639,3,False,637784404718592,True,True,False,637784404864316,,,,,,0.145724,637784404950414,637784405111088,637784405117025,,0.160674,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1514,1790072147392.998,1,False,637784406077720,True,False,False,637784406193481,2,1,0,2,1,0.115761,637784406255925,637784406408558,637784406419196,637784409040141,0.152633,2.620945,2.962421,637784409097761,637784462805546,53.707785,7.39852,11.273504257202148,32.070157,28.348959922790527,1.1703519999999998,1.8125120401382446,3.9544759999999997,3.433599889278412,1.968707,1.952032059431076,637784461073461,52.03332,1.848978,2.853760004043579,,,2.743442
1297,b1269e28,Cam 4,1271,1790072147396.6,4,False,637784409679473,True,True,False,637784410030152,,,,,,0.350679,637784410148907,637784415586884,637784415605371,,5.437977,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1590,1790072147422.412,2,False,637784435491662,True,False,False,637784435696811,2,0,0,2,0,0.205149,637784435815472,637784436102620,637784436113630,637784462865051,0.287148,26.751421,27.373389,637784462906948,637784505704012,42.797064,6.066838,7.967967987060547,26.57891,25.394944190979004,2.3050509999999997,3.485280156135559,3.8415229999999996,2.7134079933166504,1.5769600000000001,1.5896639823913574,637784502577368,39.712317,,,,,
1297,c7e22c1f,Cam mới,1587,1790072147425.664,3,False,637784438744223,True,True,False,637784439885852,,,,,,1.141629,637784439996267,637784440358029,637784440368423,,0.361762,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1272,1790072147430.584,4,False,637784443663933,True,False,False,637784443853949,8,4,1,6,4,0.190016,637784443962058,637784444155763,637784444167768,637784483309403,0.193705,39.141635,39.64547,637784483363414,637784613155546,129.792132,4.374814,7.281472206115723,81.68545,77.27507305145264,3.7972770000000002,5.4153280556201935,11.261458000000001,9.808927953243256,7.979797,6.175808012485504,637784607303930,123.994527,12.574893,14.580928087234497,,,4.568515
1297,e0606b55,Cam hướng ra cửa,1509,1790072147431.783,2,False,637784444863267,True,True,False,637784446143969,,,,,,1.280702,637784446213264,637784446446020,637784446455091,,0.232756,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1507,1790072147434.373,4,False,637784447452924,True,True,False,637784447747469,,,,,,0.294545,637784447839528,637784448036318,637784448044013,,0.19679,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1515,1790072147435.74,1,False,637784448819557,True,True,False,637784449070716,,,,,,0.251159,637784449124711,637784449266769,637784449272689,,0.142058,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1591,1790072147461.151,2,False,637784474230572,True,True,False,637784474424873,,,,,,0.194301,637784474570455,637784474920574,637784474928855,,0.350119,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1516,1790072147464.021,1,False,637784477101279,False,False,False,637784477249599,,,,,,0.14832,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1508,1790072147466.504,4,False,637784479584288,True,True,False,637784479711905,,,,,,0.127617,637784479826091,637784480044867,637784480055732,,0.218776,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1588,1790072147469.339,3,False,637784482418593,True,False,False,637784482567137,3,0,0,3,1,0.148544,637784482674004,637784482868787,637784482878786,637784505798549,0.194783,22.919763,23.379956,637784505855941,637784571720069,65.864128,4.473288,9.965344429016113,45.573916,40.73961639404297,1.6760769999999998,1.9694079458713531,4.542076,4.435295939445496,2.991849,2.7338240146636963,637784567378149,61.5796,2.342401,2.4079360961914062,,,1.146671
1297,e0606b55,Cam hướng ra cửa,1510,1790072147471.885,2,False,637784484964576,True,True,False,637784485470524,,,,,,0.505948,637784485558534,637784487494326,637784487505479,,1.935792,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1592,1790072147505.025,1,False,637784518104605,True,True,False,637784518312834,,,,,,0.208229,637784518406289,637784518645032,637784518657175,,0.238743,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1517,1790072147506.195,2,False,637784519274546,True,True,False,637784519382923,,,,,,0.108377,637784519468243,637784519828795,637784519843295,,0.360552,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1509,1790072147507.818,4,False,637784520897667,True,True,False,637784521035825,,,,,,0.138158,637784521258645,637784521526858,637784521544508,,0.268213,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1589,1790072147509.402,3,False,637784522482058,True,True,False,637784522693169,,,,,,0.211111,637784522850852,637784523239235,637784523251376,,0.388383,,,,,,,,,,,,,,,,,,,,,,
1297,b1269e28,Cam 4,1273,1790072147510.89,4,False,637784523970196,True,True,False,637784524188885,,,,,,0.218689,637784524382800,637784525666977,637784525682555,,1.284177,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1511,1790072147515.154,2,False,637784528234010,True,True,False,637784529152534,,,,,,0.918524,637784529318983,637784529667305,637784529686203,,0.348322,,,,,,,,,,,,,,,,,,,,,,
1297,c7e22c1f,Cam mới,1590,1790072147539.605,3,False,637784552684706,True,True,False,637784552927178,,,,,,0.242472,637784553097294,637784553492010,637784553509844,,0.394716,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1593,1790072147542.579,1,False,637784555659416,True,True,False,637784555853280,,,,,,0.193864,637784555957978,637784556251597,637784556268495,,0.293619,,,,,,,,,,,,,,,,,,,,,,
1297,06e9e5b9,Cam góc rộng toàn sân,1510,1790072147550.986,4,False,637784564065739,True,False,False,637784564526247,6,2,1,3,3,0.460508,637784564747853,637784565177594,637784565196460,637784613193168,0.429741,47.996708,49.127429,637784613239303,637784696033959,82.794656,4.341997,11.017888069152832,45.903644,41.16172790527344,3.268048,4.49676787853241,8.723896,7.784575939178467,5.071774,3.52566397190094,637784684889868,71.6967,7.809788,8.150912046432495,,,4.877719
1297,d1f37ed1,Cam hik 1,1518,1790072147552.727,2,False,637784565806986,True,True,False,637784565971956,,,,,,0.16497,637784566094842,637784566303695,637784566324884,,0.208853,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1512,1790072147556.407,3,False,637784569486810,True,False,False,637784570025552,2,0,0,1,1,0.538742,637784570181107,637784570549850,637784570567448,637784571779144,0.368743,1.211696,2.292334,637784571808404,637784609283901,37.475497,5.238097,8.716608047485352,18.133245,15.03996753692627,3.987518,3.4292800426483154,2.788984,2.830336093902588,2.330209,2.208832025527954,637784596366430,24.587286,1.773412,2.055936098098755,,,1.624887
1297,b1269e28,Cam 4,1274,1790072147558.524,4,False,637784571603947,True,True,False,637784572037336,,,,,,0.433389,637784572206539,637784572647289,637784572664901,,0.44075,,,,,,,,,,,,,,,,,,,,,,
1297,1ac2ffac,Cam Dahua Ch2 Fixed,1594,1790072147583.175,1,False,637784596254768,True,True,False,637784596635375,,,,,,0.380607,637784596767737,637784597108362,637784597127170,,0.340625,,,,,,,,,,,,,,,,,,,,,,
1297,d1f37ed1,Cam hik 1,1519,1790072147585.919,2,False,637784598999161,True,False,False,637784599217062,3,1,0,2,1,0.217901,637784599361251,637784599684909,637784599701478,637784609341824,0.323658,9.640346,10.342663,637784609377422,637784657171395,47.793973,3.695601,12.327103614807129,31.621116999999998,23.00063943862915,0.973568,1.536800056695938,2.740908,2.275455951690674,2.7583159999999998,2.221280038356781,637784654975805,45.633981,2.572477,2.5938239097595215,,,1.081648
1297,e0606b55,Cam hướng ra cửa,1513,1790072147587.277,3,False,637784600357323,True,True,False,637784600525200,,,,,,0.167877,637784600676934,637784600918616,637784600930187,,0.241682,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1514,1790072147588.56,2,False,637784601640213,False,False,False,637784601993345,,,,,,0.353132,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1515,1790072147589.972,2,False,637784603051978,False,False,False,637784603242202,,,,,,0.190224,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,e0606b55,Cam hướng ra cửa,1516,1790072147592.223,2,False,637784605303048,False,False,False,637784605506725,,,,,,0.203677,,,,,,,,,,,,,,,,,,,,,,,,,,,
