epoch_ms,name,duration_ms
1790073006457.2002,Cam Dahua Ch2 Fixed,0
1790073006457.2002,Cam Dahua Ch2 Fixed,0
1790073006457.2002,Cam hướng ra cửa,0
1790073006457.2002,Cam hướng ra cửa,0
1790073006473.7002,Cam hik 1,0.20000004768371582
1790073006473.9001,Cam hik 1,0
1790073006473.9001,Cam góc rộng toàn sân,0
1790073006473.9001,Cam góc rộng toàn sân,0
1790073006473.9001,Cam 4,0.10000002384185791
1790073006474,Cam 4,0
1790073006490.4001,Cam Dahua Ch2 Fixed,0.10000002384185791
1790073006490.5,Cam Dahua Ch2 Fixed,0
1790073006490.5,Cam trong khu làm việc,0
1790073006490.5,Cam trong khu làm việc,0
1790073006507,Cam hướng ra cửa,0.19999992847442627
1790073006507.2002,Cam hướng ra cửa,0
1790073006507.2002,Cam hik 1,0
1790073006507.2002,Cam hik 1,0.10000002384185791
1790073006507.3,Cam góc rộng toàn sân,0
1790073006507.3,Cam góc rộng toàn sân,0
1790073006540.4001,Cam Dahua Ch2 Fixed,0.10000002384185791
1790073006540.5,Cam Dahua Ch2 Fixed,0.10000002384185791
1790073006540.6,Cam trong khu làm việc,0
1790073006540.6,Cam trong khu làm việc,0
1790073006573.7002,Cam hướng ra cửa,0.20000004768371582
1790073006573.9001,Cam hướng ra cửa,0
1790073006573.9001,Cam hik 1,0
1790073006573.9001,Cam hik 1,0
1790073006573.9001,Cam góc rộng toàn sân,0.10000002384185791
1790073006574,Cam góc rộng toàn sân,0
1790073006574,Cam 4,0
1790073006574,Cam 4,0
1790073006607.1,Cam Dahua Ch2 Fixed,0.09999990463256836
1790073006607.2002,Cam Dahua Ch2 Fixed,0
1790073006607.2002,Cam 4,0.10000002384185791
1790073006607.3,Cam 4,0
1790073006640.5,Cam Dahua Ch2 Fixed,0.6000000238418579
1790073006641.1,Cam Dahua Ch2 Fixed,0
1790073006641.2002,Cam trong khu làm việc,0
1790073006641.2002,Cam trong khu làm việc,0.10000002384185791
1790073006641.3,Cam mới,0
1790073006641.3,Cam mới,0.5
1790073006673.7002,Cam Dahua Ch2 Fixed,0.30000007152557373
1790073006674.1,Cam Dahua Ch2 Fixed,0
1790073006674.1,Cam hướng ra cửa,0
1790073006674.1,Cam hướng ra cửa,0.09999990463256836
1790073006674.2002,Cam hik 1,0
1790073006674.2002,Cam hik 1,0
1790073006674.2002,Cam góc rộng toàn sân,0
1790073006674.2002,Cam góc rộng toàn sân,0
1790073006674.2002,Cam 4,0
1790073006674.2002,Cam 4,0
1790073006674.3,Cam mới,0
1790073006674.3,Cam mới,0
1790073006707.1,Cam Dahua Ch2 Fixed,0
1790073006707.1,Cam Dahua Ch2 Fixed,0
1790073006723.7002,Cam trong khu làm việc,0
1790073006723.7002,Cam trong khu làm việc,0
1790073006723.7002,Cam hướng ra cửa,0
1790073006723.7002,Cam hướng ra cửa,0
1790073006723.7002,Cam hik 1,0.10000002384185791
1790073006723.8,Cam hik 1,0
1790073006723.8,Cam góc rộng toàn sân,0
1790073006723.8,Cam góc rộng toàn sân,0.10000002384185791
1790073006723.9001,Cam Dahua Ch2 Fixed,0
1790073006723.9001,Cam Dahua Ch2 Fixed,0
1790073006723.9001,Cam mới,0
1790073006723.9001,Cam mới,0.10000002384185791
1790073006757.1,Cam hướng ra cửa,0
1790073006757.1,Cam hướng ra cửa,0
1790073006757.1,Cam 4,0
1790073006757.1,Cam 4,0.09999990463256836
1790073006757.2002,Cam trong khu làm việc,0
1790073006757.2002,Cam trong khu làm việc,0
1790073006757.2002,Cam Dahua Ch2 Fixed,0
1790073006757.2002,Cam Dahua Ch2 Fixed,0
1790073006790.4001,Cam hướng ra cửa,0
1790073006790.5,Cam hướng ra cửa,0
1790073006790.5,Cam hik 1,0
1790073006790.5,Cam hik 1,0
1790073006790.5,Cam góc rộng toàn sân,0
1790073006790.5,Cam góc rộng toàn sân,0
1790073006790.5,Cam 4,0
1790073006790.5,Cam 4,0.10000002384185791
1790073006790.6,Cam mới,0
1790073006790.6,Cam mới,0
1790073006790.6,Cam trong khu làm việc,0
1790073006790.6,Cam trong khu làm việc,0
1790073006790.7002,Cam Dahua Ch2 Fixed,0
1790073006790.7002,Cam Dahua Ch2 Fixed,0
1790073006840.4001,Cam mới,0
1790073006840.4001,Cam mới,0.10000002384185791
1790073006840.5,Cam trong khu làm việc,0
1790073006840.5,Cam trong khu làm việc,0
1790073006840.5,Cam hướng ra cửa,0
1790073006840.5,Cam hướng ra cửa,0
1790073006873.6,Cam hik 1,0.09999990463256836
1790073006873.7002,Cam hik 1,0.10000002384185791
1790073006873.8,Cam góc rộng toàn sân,0
1790073006873.8,Cam góc rộng toàn sân,0
1790073006873.8,Cam 4,0
1790073006873.8,Cam 4,0.10000002384185791
1790073006873.9001,Cam Dahua Ch2 Fixed,0.10000002384185791
1790073006874,Cam Dahua Ch2 Fixed,0
1790073006907.1,Cam hướng ra cửa,0
1790073006907.1,Cam hướng ra cửa,0.09999990463256836
1790073006907.2002,Cam hik 1,0
1790073006907.2002,Cam hik 1,0
1790073006907.2002,Cam góc rộng toàn sân,0.10000002384185791
1790073006907.3,Cam góc rộng toàn sân,0
1790073006907.3,Cam 4,0
1790073006907.3,Cam 4,0
1790073006907.4001,Cam Dahua Ch2 Fixed,0
1790073006907.4001,Cam Dahua Ch2 Fixed,0
1790073006907.4001,Cam mới,0
1790073006907.4001,Cam mới,0
1790073006940.3,Cam trong khu làm việc,0
1790073006940.3,Cam trong khu làm việc,0.10000002384185791
1790073006973.7002,Cam hướng ra cửa,0
1790073006973.7002,Cam hướng ra cửa,0
1790073006973.8,Cam hik 1,0
1790073006973.8,Cam hik 1,0
1790073006973.8,Cam góc rộng toàn sân,0
1790073006973.8,Cam góc rộng toàn sân,0
1790073006973.8,Cam 4,0
1790073006973.8,Cam 4,0
1790073006973.8,Cam Dahua Ch2 Fixed,0
1790073006973.8,Cam Dahua Ch2 Fixed,0
1790073006973.8,Cam mới,0
1790073006973.8,Cam mới,0
1790073007007,Cam góc rộng toàn sân,0
1790073007007,Cam góc rộng toàn sân,0
1790073007007.1,Cam 4,0
1790073007007.1,Cam 4,0
1790073007007.1,Cam Dahua Ch2 Fixed,0
1790073007007.1,Cam Dahua Ch2 Fixed,0
1790073007007.1,Cam mới,0
1790073007007.1,Cam mới,0
1790073007040.3,Cam trong khu làm việc,0.10000002384185791
1790073007040.4001,Cam trong khu làm việc,0
1790073007040.4001,Cam hướng ra cửa,0
1790073007040.4001,Cam hướng ra cửa,0
1790073007040.4001,Cam hik 1,0
1790073007040.4001,Cam hik 1,0
1790073007040.4001,Cam góc rộng toàn sân,0
1790073007040.4001,Cam góc rộng toàn sân,0
1790073007040.5,Cam Dahua Ch2 Fixed,0
1790073007040.5,Cam Dahua Ch2 Fixed,0
1790073007040.5,Cam mới,0
1790073007040.5,Cam mới,0
1790073007073.6,Cam 4,0.09999990463256836
1790073007073.7002,Cam 4,0
1790073007073.7002,Cam Dahua Ch2 Fixed,0
1790073007073.7002,Cam Dahua Ch2 Fixed,0.10000002384185791
1790073007107,Cam hướng ra cửa,0
1790073007107,Cam hướng ra cửa,0.10000002384185791
1790073007107.1,Cam hik 1,0
1790073007107.1,Cam hik 1,0
1790073007107.1,Cam góc rộng toàn sân,0
1790073007107.1,Cam góc rộng toàn sân,0
1790073007107.1,Cam 4,0
1790073007107.1,Cam 4,0
1790073007107.1,Cam Dahua Ch2 Fixed,0.09999990463256836
1790073007107.2002,Cam Dahua Ch2 Fixed,0
1790073007107.2002,Cam mới,0
1790073007107.2002,Cam mới,0
1790073007140.3,Cam trong khu làm việc,0.10000002384185791
1790073007140.4001,Cam trong khu làm việc,0
1790073007140.4001,Cam hik 1,0
1790073007140.4001,Cam hik 1,0
1790073007140.5,Cam góc rộng toàn sân,0
1790073007140.5,Cam góc rộng toàn sân,0
1790073007140.5,Cam mới,0
1790073007140.5,Cam mới,0
1790073007173.7002,Cam hướng ra cửa,0
1790073007173.7002,Cam hướng ra cửa,0.10000002384185791
1790073007173.8,Cam hik 1,0
1790073007173.8,Cam hik 1,0
1790073007173.8,Cam góc rộng toàn sân,0
1790073007173.8,Cam góc rộng toàn sân,0
1790073007173.8,Cam 4,0
1790073007173.8,Cam 4,0.10000002384185791
1790073007173.9001,Cam Dahua Ch2 Fixed,0
1790073007173.9001,Cam Dahua Ch2 Fixed,0
1790073007173.9001,Cam mới,0.10000002384185791
1790073007174,Cam mới,0
1790073007206.9001,Cam mới,0.10000002384185791
1790073007207,Cam mới,0.10000002384185791
1790073007240.4001,Cam trong khu làm việc,0
1790073007240.4001,Cam trong khu làm việc,0
1790073007240.4001,Cam hướng ra cửa,0
1790073007240.4001,Cam hướng ra cửa,0
1790073007240.4001,Cam hik 1,0.10000002384185791
1790073007240.5,Cam hik 1,0.10000002384185791
1790073007240.6,Cam góc rộng toàn sân,0
1790073007240.6,Cam góc rộng toàn sân,0
1790073007240.6,Cam 4,0
1790073007240.6,Cam 4,0
