kind,camera,camera_name,tracker_objects,targets,decoder_objects,metric,n,mean_ms,p50_ms,p95_ms,p99_ms,max_ms
object,d1f37ed1,Cam hik 1,3,3,3,decoder_cuda_ms,6,9.0597,8.3476,11.838,11.838,11.838
object,d1f37ed1,Cam hik 1,3,3,3,t0_t1_ms,6,10.3049,7.5415,13.0684,13.0684,13.0684
object,d1f37ed1,Cam hik 1,3,3,3,t0_t3_ms,2,43.2175,41.2637,45.1713,45.1713,45.1713
object,d1f37ed1,Cam hik 1,3,3,3,t1_t2_ms,6,29.0881,26.6785,45.6761,45.6761,45.6761
object,d1f37ed1,Cam hik 1,3,3,3,t2_cache_ms,6,3.5999,2.3109,6.2925,6.2925,6.2925
object,d1f37ed1,Cam hik 1,3,3,3,t2_t3_ms,2,18.4423,13.7575,23.127,23.127,23.127
object,d1f37ed1,Cam hik 1,3,4,1,cache_t3_ms,1,16.8245,16.8245,16.8245,16.8245,16.8245
object,d1f37ed1,Cam hik 1,3,4,1,decoder_cuda_ms,1,23.0229,23.0229,23.0229,23.0229,23.0229
object,d1f37ed1,Cam hik 1,3,4,1,t0_t1_ms,1,31.0421,31.0421,31.0421,31.0421,31.0421
object,d1f37ed1,Cam hik 1,3,4,1,t0_t3_ms,1,89.4952,89.4952,89.4952,89.4952,89.4952
object,d1f37ed1,Cam hik 1,3,4,1,t1_t2_ms,1,33.6956,33.6956,33.6956,33.6956,33.6956
object,d1f37ed1,Cam hik 1,3,4,1,t2_cache_ms,1,7.9329,7.9329,7.9329,7.9329,7.9329
object,d1f37ed1,Cam hik 1,3,4,1,t2_t3_ms,1,24.7574,24.7574,24.7574,24.7574,24.7574
object,d1f37ed1,Cam hik 1,3,4,3,cache_t3_ms,2,17.1669,3.6152,30.7187,30.7187,30.7187
object,d1f37ed1,Cam hik 1,3,4,3,decoder_cuda_ms,9,11.0833,10.9434,18.7993,18.7993,18.7993
object,d1f37ed1,Cam hik 1,3,4,3,t0_t1_ms,9,31.9979,34.9064,59.6965,59.6965,59.6965
object,d1f37ed1,Cam hik 1,3,4,3,t0_t3_ms,2,69.9018,67.9959,71.8077,71.8077,71.8077
object,d1f37ed1,Cam hik 1,3,4,3,t1_t2_ms,9,40.5347,39.7376,70.1788,70.1788,70.1788
object,d1f37ed1,Cam hik 1,3,4,3,t2_cache_ms,9,5.8228,4.5451,13.402,13.402,13.402
object,d1f37ed1,Cam hik 1,3,4,3,t2_t3_ms,2,28.0215,11.9222,44.1207,44.1207,44.1207
object,e0606b55,Cam hướng ra cửa,2,2,1,cache_t3_ms,89,42.647,25.7905,178.4206,237.3943,237.3943
object,e0606b55,Cam hướng ra cửa,2,2,1,decoder_cuda_ms,91,14.1708,13.21,23.707,26.5693,26.5693
object,e0606b55,Cam hướng ra cửa,2,2,1,t0_t1_ms,91,32.0998,24.0229,94.8784,155.0161,155.0161
object,e0606b55,Cam hướng ra cửa,2,2,1,t0_t3_ms,89,103.5878,83.2855,285.2343,295.5977,295.5977
object,e0606b55,Cam hướng ra cửa,2,2,1,t1_t2_ms,91,22.9448,21.7655,35.1679,38.5287,38.5287
object,e0606b55,Cam hướng ra cửa,2,2,1,t2_cache_ms,91,6.7126,6.0801,11.4021,16.9806,16.9806
object,e0606b55,Cam hướng ra cửa,2,2,1,t2_t3_ms,89,49.2683,32.8893,183.575,245.8531,245.8531
object,e0606b55,Cam hướng ra cửa,2,2,2,cache_t3_ms,70,25.4299,23.3876,48.389,69.5367,69.5367
object,e0606b55,Cam hướng ra cửa,2,2,2,decoder_cuda_ms,146,12.1454,11.4544,21.7887,26.4766,28.0828
object,e0606b55,Cam hướng ra cửa,2,2,2,t0_t1_ms,146,31.3615,21.1217,66.4622,185.3412,185.3412
object,e0606b55,Cam hướng ra cửa,2,2,2,t0_t3_ms,70,100.5903,87.1633,166.2504,287.1646,287.1646
object,e0606b55,Cam hướng ra cửa,2,2,2,t1_t2_ms,146,27.6765,27.1671,46.892,54.6144,60.657
object,e0606b55,Cam hướng ra cửa,2,2,2,t2_cache_ms,146,5.8643,4.645,13.4482,14.8013,94.0813
object,e0606b55,Cam hướng ra cửa,2,2,2,t2_t3_ms,70,34.0112,30.3176,60.7543,102.6422,102.6422
object,e0606b55,Cam hướng ra cửa,3,2,1,cache_t3_ms,1,19.5884,19.5884,19.5884,19.5884,19.5884
object,e0606b55,Cam hướng ra cửa,3,2,1,decoder_cuda_ms,1,17.2092,17.2092,17.2092,17.2092,17.2092
object,e0606b55,Cam hướng ra cửa,3,2,1,t0_t1_ms,1,23.4234,23.4234,23.4234,23.4234,23.4234
object,e0606b55,Cam hướng ra cửa,3,2,1,t0_t3_ms,1,75.1325,75.1325,75.1325,75.1325,75.1325
object,e0606b55,Cam hướng ra cửa,3,2,1,t1_t2_ms,1,26.3116,26.3116,26.3116,26.3116,26.3116
object,e0606b55,Cam hướng ra cửa,3,2,1,t2_cache_ms,1,5.809,5.809,5.809,5.809,5.809
object,e0606b55,Cam hướng ra cửa,3,2,1,t2_t3_ms,1,25.3974,25.3974,25.3974,25.3974,25.3974
object,e0606b55,Cam hướng ra cửa,3,2,2,cache_t3_ms,5,20.2917,18.8025,27.9304,27.9304,27.9304
object,e0606b55,Cam hướng ra cửa,3,2,2,decoder_cuda_ms,10,11.4981,11.6884,18.571,18.571,18.571
object,e0606b55,Cam hướng ra cửa,3,2,2,t0_t1_ms,10,23.0838,25.3475,40.0003,40.0003,40.0003
object,e0606b55,Cam hướng ra cửa,3,2,2,t0_t3_ms,5,84.5971,86.703,110.1504,110.1504,110.1504
object,e0606b55,Cam hướng ra cửa,3,2,2,t1_t2_ms,10,27.1007,25.2154,50.8137,50.8137,50.8137
object,e0606b55,Cam hướng ra cửa,3,2,2,t2_cache_ms,10,4.2781,3.3109,7.8516,7.8516,7.8516
object,e0606b55,Cam hướng ra cửa,3,2,2,t2_t3_ms,5,26.3686,23.568,34.9609,34.9609,34.9609
object,e0606b55,Cam hướng ra cửa,3,3,1,cache_t3_ms,285,35.1211,24.0295,140.9215,205.0516,220.6795
object,e0606b55,Cam hướng ra cửa,3,3,1,decoder_cuda_ms,288,15.3458,14.4095,24.6632,27.1562,29.8009
object,e0606b55,Cam hướng ra cửa,3,3,1,t0_t1_ms,288,32.4434,24.5176,108.3145,158.2446,212.8784
object,e0606b55,Cam hướng ra cửa,3,3,1,t0_t3_ms,285,100.3997,82.2756,281.8322,291.5244,294.1992
object,e0606b55,Cam hướng ra cửa,3,3,1,t1_t2_ms,288,24.7135,23.6421,36.4368,42.169,43.5726
object,e0606b55,Cam hướng ra cửa,3,3,1,t2_cache_ms,288,8.2407,7.2757,13.3995,18.3212,111.4643
object,e0606b55,Cam hướng ra cửa,3,3,1,t2_t3_ms,285,43.3141,31.0964,145.9022,213.6628,229.2681
object,e0606b55,Cam hướng ra cửa,3,3,2,cache_t3_ms,27,48.1671,24.453,207.2925,215.8969,215.8969
object,e0606b55,Cam hướng ra cửa,3,3,2,decoder_cuda_ms,56,12.4027,11.4636,22.3332,26.3787,26.3787
object,e0606b55,Cam hướng ra cửa,3,3,2,t0_t1_ms,56,23.1016,17.7383,50.3211,105.7608,105.7608
object,e0606b55,Cam hướng ra cửa,3,3,2,t0_t3_ms,27,115.2727,88.0921,284.1666,286.8254,286.8254
object,e0606b55,Cam hướng ra cửa,3,3,2,t1_t2_ms,56,27.9692,26.9236,49.1336,53.057,53.057
object,e0606b55,Cam hướng ra cửa,3,3,2,t2_cache_ms,56,5.7822,5.1503,12.6911,14.3013,14.3013
object,e0606b55,Cam hướng ra cửa,3,3,2,t2_t3_ms,27,56.5282,37.6629,212.6333,222.4838,222.4838
object,e0606b55,Cam hướng ra cửa,3,3,3,cache_t3_ms,279,32.1012,23.3532,131.4348,181.5959,187.9737
object,e0606b55,Cam hướng ra cửa,3,3,3,decoder_cuda_ms,873,12.2889,11.3339,22.3269,27.9712,128.3993
object,e0606b55,Cam hướng ra cửa,3,3,3,t0_t1_ms,873,26.5586,23.2336,64.0311,106.0613,128.5032
object,e0606b55,Cam hướng ra cửa,3,3,3,t0_t3_ms,279,119.4057,114.3258,278.25,284.8939,289.3134
object,e0606b55,Cam hướng ra cửa,3,3,3,t1_t2_ms,873,36.1077,33.5518,68.1193,79.4384,174.294
object,e0606b55,Cam hướng ra cửa,3,3,3,t2_cache_ms,873,4.9948,4.181,10.999,15.0642,26.4884
object,e0606b55,Cam hướng ra cửa,3,3,3,t2_t3_ms,279,39.8461,30.5669,139.4629,189.3102,192.7271
