pid,camera,camera_name,frame,epoch_ms,tracker_objects,warmup,t0_ns,submitted,replaced,dropped_stale,rgba_ns,targets,label_prompts,worker,decoder_objects,masks,tracker_to_rgba_ms,copy_start_ns,copy_end_ns,enqueued_ns,t1_ns,copy_wall_ms,queue_wait_ms,t0_t1_ms,segment_start_ns,segment_end_ns,segment_wall_ms,encoder_host_ms,encoder_cuda_ms,decoder_host_ms,decoder_cuda_ms,memory_encode_host_ms,memory_encode_cuda_ms,descriptor_host_ms,descriptor_cuda_ms,identity_verify_host_ms,identity_verify_cuda_ms,binary_postprocess_host_ms,binary_postprocess_cuda_ms,reference_encode_host_ms,reference_encode_cuda_ms,polygon_postprocess_host_ms,t2_last_ns,t1_t2_last_ms
1545,d1f37ed1,Cam hik 1,660,1790073042288.507,1,False,638679301587368,True,True,False,638679301851100,,,,,,0.263732,638679301918497,638679302139905,638679302147650,,0.221408,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,712,1790073042308.546,1,False,638679321625845,False,False,False,638679321810019,,,,,,0.184174,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,727,1790073042311.137,2,False,638679324217586,True,True,False,638679324424383,,,,,,0.206797,638679324533082,638679324801657,638679324824379,,0.268575,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,661,1790073042313.334,1,False,638679326413958,False,False,False,638679326651893,,,,,,0.237935,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,663,1790073042316.084,4,False,638679329164542,False,False,False,638679329400065,,,,,,0.235523,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,691,1790073042318.766,3,False,638679331845938,True,False,False,638679332054957,3,0,0,1,1,0.209019,638679332194659,638679332621716,638679332640684,638679362358355,0.427057,29.717671,30.512417,638679362410181,638679393956225,31.546044,7.247503,7.478271961212158,11.671743,11.71555233001709,5.256579,5.765279769897461,0.358532,0.46432000398635864,2.193686,2.1476480960845947,0.729281,0.6674879789352417,,,2.54275,638679382113828,19.755473
1545,b1269e28,Cam 4,570,1790073042330.143,4,False,638679343222773,True,True,False,638679343453235,,,,,,0.230462,638679343629785,638679343977630,638679343989618,,0.347845,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,713,1790073042340.297,1,False,638679353377129,True,True,False,638679353867312,,,,,,0.490183,638679354113150,638679354639533,638679354658605,,0.526383,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,728,1790073042350.175,2,False,638679363254693,True,False,False,638679363896726,2,0,1,2,2,0.642033,638679364086799,638679365696425,638679365718425,638679371828383,1.609626,6.109958,8.57369,638679371867066,638679420239304,48.372238,3.753837,8.302111625671387,30.958229,26.498720169067383,4.313204,4.396895885467529,0.985493,1.4876160025596619,2.5571840000000003,2.1482239961624146,1.880134,1.8871999979019165,,,2.580635,638679414131406,42.303023
1545,d1f37ed1,Cam hik 1,662,1790073042359.574,1,False,638679372654801,True,True,False,638679374643940,,,,,,1.989139,638679374760339,638679377407862,638679377429831,,2.647523,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,692,1790073042370.487,3,False,638679383566872,True,True,False,638679383814504,,,,,,0.247632,638679383985075,638679384300313,638679384311184,,0.315238,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,664,1790073042373.964,4,False,638679387044323,True,True,False,638679387552191,,,,,,0.507868,638679387735063,638679388087238,638679388098420,,0.352175,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,571,1790073042375.668,4,False,638679388748415,True,False,False,638679388978835,8,4,0,6,4,0.23042,638679389152564,638679389502145,638679389520376,638679394066825,0.349581,4.546449,5.31841,638679394138853,638679511540945,117.402092,13.309828,13.438591957092285,71.828627,71.00438356399536,7.699296,8.99673581123352,3.811365,3.7739200592041016,9.817432,9.197439908981323,3.041433,3.0635839998722076,,,4.05451,638679509445859,115.379034
1545,1ac2ffac,Cam Dahua Ch2 Fixed,714,1790073042381.89,1,False,638679394970243,True,False,False,638679395310977,1,0,1,0,0,0.340734,638679395438047,638679395877020,638679395896653,638679420277883,0.438973,24.38123,25.30764,638679420322115,638679425617203,5.295088,4.780159,6.066527843475342,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,693,1790073042387.459,3,False,638679400538875,False,False,False,638679400744719,,,,,,0.205844,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,729,1790073042390.679,2,False,638679403758985,True,True,False,638679403988254,,,,,,0.229269,638679404128214,638679404509115,638679404519497,,0.380901,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,665,1790073042396.279,4,False,638679409359031,False,False,False,638679409495482,,,,,,0.136451,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,663,1790073042399.096,1,False,638679412176654,True,False,False,638679412288735,2,1,1,2,1,0.112081,638679412344939,638679412607516,638679412618562,638679425660204,0.262577,13.041642,13.48355,638679425706054,638679461536125,35.830071,4.212821,7.372128009796143,23.172629,19.461567878723145,2.483729,2.482304096221924,0.833816,0.9754559993743896,1.675935,1.5010879635810852,1.004729,0.9718080163002014,,,1.032216,638679459449765,33.789561
1545,b1269e28,Cam 4,572,1790073042403.596,4,False,638679416676176,False,False,False,638679416877515,,,,,,0.201339,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,715,1790073042426.802,1,False,638679439881633,True,True,False,638679440071240,,,,,,0.189607,638679440159549,638679440414575,638679440422159,,0.255026,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,666,1790073042427.988,4,False,638679441067704,True,False,False,638679441182349,7,3,1,4,3,0.114645,638679441288211,638679441444789,638679441455166,638679461571043,0.156578,20.115877,20.503339,638679461614898,638679522584527,60.969629,4.776066,5.8830718994140625,39.212915,37.50928020477295,5.153678,7.015519976615906,1.676905,1.8768000304698944,3.58706,3.5350720286369324,2.284395,1.7200960218906403,,,1.96462,638679520445859,58.874816
1545,c7e22c1f,Cam mới,730,1790073042430.58,2,False,638679443660554,True,True,False,638679443825396,,,,,,0.164842,638679443899540,638679444095026,638679444107119,,0.195486,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,694,1790073042436.718,3,False,638679449798353,True,True,False,638679450083433,,,,,,0.28508,638679450180905,638679450410030,638679450420207,,0.229125,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,573,1790073042440.535,4,False,638679453615110,True,True,False,638679453793717,,,,,,0.178607,638679453945598,638679454279382,638679454294403,,0.333784,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,664,1790073042442.573,1,False,638679455652669,True,True,False,638679455880391,,,,,,0.227722,638679455984833,638679456281914,638679456294361,,0.297081,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,716,1790073042461.293,1,False,638679474373367,True,True,False,638679474692168,,,,,,0.318801,638679474810345,638679475271553,638679475289403,,0.461208,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,695,1790073042470.958,3,False,638679484038419,True,False,False,638679484286241,3,0,0,3,1,0.247822,638679484475141,638679484777688,638679484796324,638679511608659,0.302547,26.812335,27.57024,638679511652711,638679576235797,64.583086,3.633911,6.251071929931641,37.690418,35.57286357879639,4.641996,4.668064117431641,2.59044,2.9722559452056885,6.29129,5.951743900775909,3.999802,4.571039974689484,,,2.036994,638679563420468,51.811809
1545,c7e22c1f,Cam mới,731,1790073042473.783,2,False,638679486863400,True,False,False,638679487064856,2,0,1,2,2,0.201456,638679487200476,638679487649587,638679487667974,638679522626299,0.449111,34.958325,35.762899,638679522671727,638679595306038,72.634311,7.115778,7.76310396194458,42.738310999999996,42.40387153625488,10.735398,10.904704093933105,1.732737,1.9452160000801086,2.974307,2.9847359657287598,3.1769480000000003,2.5468480587005615,,,2.195734,638679586350156,63.723857
1545,06e9e5b9,Cam góc rộng toàn sân,667,1790073042475.342,4,False,638679488422478,True,True,False,638679488641782,,,,,,0.219304,638679488834016,638679489224088,638679489236115,,0.390072,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,665,1790073042477.344,1,False,638679490423803,True,True,False,638679490541293,,,,,,0.11749,638679490603713,638679490819695,638679490830062,,0.215982,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,717,1790073042503.997,1,False,638679517077212,True,True,False,638679517311370,,,,,,0.234158,638679517389814,638679518339509,638679518360371,,0.949695,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,696,1790073042510.06,3,False,638679523140277,True,True,False,638679523420253,,,,,,0.279976,638679523608203,638679524577440,638679524592380,,0.969237,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,732,1790073042514.032,2,False,638679527112036,True,True,False,638679527450757,,,,,,0.338721,638679527598462,638679527927497,638679527939687,,0.329035,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,666,1790073042519.512,1,False,638679532592158,True,True,False,638679532965826,,,,,,0.373668,638679533106604,638679534064707,638679534079864,,0.958103,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,668,1790073042523.308,4,False,638679536388337,True,True,False,638679536606643,,,,,,0.218306,638679536812306,638679537402826,638679537422779,,0.59052,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,574,1790073042525.604,4,False,638679538684554,True,True,False,638679539009781,,,,,,0.325227,638679539179350,638679539434592,638679539452173,,0.255242,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,718,1790073042542.119,1,False,638679555199021,True,True,False,638679555423514,,,,,,0.224493,638679555552484,638679555913417,638679555931877,,0.360933,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,697,1790073042549.563,3,False,638679562643422,True,True,False,638679563507572,,,,,,0.86415,638679563711508,638679564170248,638679564191562,,0.45874,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,733,1790073042551.772,2,False,638679564852549,True,True,False,638679565155602,,,,,,0.303053,638679565276086,638679565564070,638679565583183,,0.287984,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,669,1790073042555.775,4,False,638679568855132,True,True,False,638679569033489,,,,,,0.178357,638679569218838,638679569886366,638679569907481,,0.667528,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,667,1790073042557.825,1,False,638679570905624,True,True,False,638679571083991,,,,,,0.178367,638679571157327,638679571320560,638679571329335,,0.163233,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,575,1790073042561.829,4,False,638679574909558,True,False,False,638679575458241,8,4,0,4,4,0.548683,638679575587521,638679575907409,638679575918983,638679576344854,0.319888,0.425871,1.435296,638679576407767,638679682202896,105.795129,10.27874,10.205183982849121,63.440580999999995,63.338528633117676,9.444856999999999,10.102912068367004,3.792494,4.334111988544464,6.635452,6.5747199058532715,2.784365,2.609279990196228,,,5.480975,638679677039609,100.694755
1545,1ac2ffac,Cam Dahua Ch2 Fixed,719,1790073042580.131,1,False,638679593211580,True,False,False,638679593518857,1,0,1,1,0,0.307277,638679593613711,638679594178192,638679594203854,638679595369656,0.564481,1.165802,2.158076,638679595440379,638679625593461,30.153082,12.000603,12.193120002746582,14.233707,14.239328384399414,,,0.474766,0.6777920126914978,1.286858,1.1417920589447021,0.564717,0.5758399963378906,,,,638679622955624,27.585968
1545,d1f37ed1,Cam hik 1,668,1790073042590.636,1,False,638679603716463,True,False,False,638679603934184,2,1,1,1,1,0.217721,638679604072943,638679604728633,638679604753663,638679625643170,0.65569,20.889507,21.926707,638679625701574,638679655275706,29.574132,6.880806,6.671328067779541,13.250387,12.997759819030762,2.174486,2.2856640815734863,1.749309,1.8949439525604248,1.818991,2.078752040863037,0.854832,0.8548799753189087,,,1.404029,638679646373593,20.730423
1545,e0606b55,Cam hướng ra cửa,698,1790073042592.257,3,False,638679605336947,True,True,False,638679605522317,,,,,,0.18537,638679605686669,638679605961847,638679605982222,,0.275178,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,734,1790073042598.946,2,False,638679612026408,True,True,False,638679612313518,,,,,,0.28711,638679612476473,638679612770688,638679612788842,,0.294215,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,735,1790073042600.42,2,False,638679613499929,False,False,False,638679613681865,,,,,,0.181936,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,736,1790073042601.332,2,False,638679614411719,False,False,False,638679614607070,,,,,,0.195351,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,737,1790073042602.391,2,False,638679615470899,False,False,False,638679615618932,,,,,,0.148033,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,670,1790073042603.995,4,False,638679617075312,True,False,False,638679617698628,7,3,1,3,3,0.623316,638679617888837,638679618508809,638679618523610,638679655315015,0.619972,36.791405,38.239703,638679655366554,638679740366765,85.000211,5.161796,6.9582719802856445,56.449433,53.73427104949951,8.465192,9.832288265228271,3.0989739999999997,3.422688066959381,3.5718050000000003,3.2999680638313293,3.8630850000000003,3.6497920155525208,,,2.229191,638679728488828,73.173813
1545,b1269e28,Cam 4,576,1790073042608.228,4,False,638679621307922,True,True,False,638679621556094,,,,,,0.248172,638679621679617,638679622064247,638679622072104,,0.38463,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,720,1790073042627.217,1,False,638679640296762,True,True,False,638679640630736,,,,,,0.333974,638679640763763,638679641221029,638679641236407,,0.457266,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,699,1790073042631.485,3,False,638679644565344,True,False,False,638679644792053,3,0,0,1,1,0.226709,638679644959412,638679645244398,638679645262560,638679682266090,0.284986,37.00353,37.700746,638679682301576,638679711040921,28.739345,6.20361,8.111328125,14.245869,12.695551872253418,3.661473,3.65395188331604,0.396139,0.4230720102787018,1.151383,1.1515519618988037,0.453136,0.479775995016098,,,1.300809,638679703584531,21.318441
1545,06e9e5b9,Cam góc rộng toàn sân,671,1790073042634.297,4,False,638679647377371,False,False,False,638679647553510,,,,,,0.176139,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,669,1790073042635.901,1,False,638679648980905,True,True,False,638679649246365,,,,,,0.26546,638679649321254,638679649632856,638679649641549,,0.311602,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,577,1790073042657.626,4,False,638679670706697,True,False,False,638679670969640,8,4,0,6,4,0.262943,638679671114509,638679671401615,638679671413183,638679711140289,0.287106,39.727106,40.433592,638679711209779,638679821288330,110.078551,7.301069,7.677343845367432,71.26964,71.42083215713501,7.323138,7.980896234512329,2.815864,3.3850240409374237,8.505202,8.302272081375122,4.253628,3.6498560309410095,,,4.024698,638679818852109,107.71182
1545,1ac2ffac,Cam Dahua Ch2 Fixed,721,1790073042659.164,1,False,638679672244126,True,True,False,638679672413578,,,,,,0.169452,638679672499731,638679672753076,638679672775705,,0.253345,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,738,1790073042670.549,2,False,638679683628970,True,False,False,638679684492905,2,0,1,2,2,0.863935,638679684643367,638679686260993,638679686281470,638679740403183,1.617626,54.121713,56.774213,638679740443218,638679789731200,49.287982,3.442506,7.777728080749512,27.721671,23.362719535827637,9.525701000000002,9.623936176300049,1.388156,1.5094079971313477,2.414962,2.3888320326805115,1.395048,1.0580480098724365,,,2.056427,638679782455624,42.052441
1545,d1f37ed1,Cam hik 1,670,1790073042683.224,1,False,638679696304573,True,True,False,638679696521056,,,,,,0.216483,638679696647559,638679696933350,638679696950893,,0.285791,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,672,1790073042684.501,4,False,638679697581455,True,True,False,638679697741433,,,,,,0.159978,638679697907030,638679698382080,638679698394042,,0.47505,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,700,1790073042686.49,3,False,638679699570171,True,True,False,638679699747548,,,,,,0.177377,638679699905448,638679700219588,638679700232239,,0.31414,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,722,1790073042702.962,1,False,638679716042089,True,True,False,638679716296489,,,,,,0.2544,638679716410997,638679716878080,638679716897583,,0.467083,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,671,1790073042714.111,1,False,638679727190878,True,True,False,638679727412267,,,,,,0.221389,638679727560075,638679727884315,638679727903645,,0.32424,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,673,1790073042715.565,4,False,638679728645157,True,True,False,638679728902898,,,,,,0.257741,638679729095707,638679729383196,638679729400751,,0.287489,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,701,1790073042717.281,3,False,638679730361670,True,True,False,638679730527046,,,,,,0.165376,638679730661731,638679730924949,638679730941029,,0.263218,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,578,1790073042718.956,4,False,638679732035792,True,True,False,638679732184750,,,,,,0.148958,638679732331029,638679732552731,638679732562827,,0.221702,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,723,1790073042741.671,1,False,638679754751555,True,False,False,638679755019088,1,0,1,0,0,0.267533,638679755144997,638679755482079,638679755498651,638679789792929,0.337082,34.294278,35.041374,638679789862977,638679804962259,15.099282,14.257144,14.569375991821289,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,702,1790073042749.728,3,False,638679762808179,True,True,False,638679763069972,,,,,,0.261793,638679763237543,638679763621608,638679763645247,,0.384065,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,674,1790073042754.169,4,False,638679767249068,True,True,False,638679767409934,,,,,,0.160866,638679767590964,638679767858974,638679767876293,,0.26801,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,672,1790073042755.508,2,False,638679768587890,True,True,False,638679768711586,,,,,,0.123696,638679768790511,638679769014799,638679769024256,,0.224288,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,579,1790073042767.164,4,False,638679780244105,True,True,False,638679780423816,,,,,,0.179711,638679780544266,638679780807030,638679780816964,,0.262764,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,724,1790073042780.936,1,False,638679794016615,True,True,False,638679794234929,,,,,,0.218314,638679794335124,638679794580645,638679794588170,,0.245521,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,739,1790073042782.844,2,False,638679795924297,True,True,False,638679796425748,,,,,,0.501451,638679796519631,638679796817932,638679796829506,,0.298301,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,675,1790073042788.145,4,False,638679801224650,True,False,False,638679802097499,7,3,1,4,3,0.872849,638679802251354,638679802518163,638679802529882,638679842177409,0.266809,39.647527,40.952759,638679842222936,638679985926889,143.703953,13.30368,14.20019245147705,49.608708,49.98899221420288,5.404237,5.464032053947449,1.7973109999999999,2.255264073610306,4.769306,4.246560037136078,2.249534,2.0348800122737885,,,2.400664,638679982391171,140.213762
1545,d1f37ed1,Cam hik 1,673,1790073042790.013,2,False,638679803092976,True,False,False,638679803217052,3,1,1,2,1,0.124076,638679803304137,638679803563025,638679803575981,638679805026454,0.258888,1.450473,1.933478,638679805087164,638679842138046,37.050882,10.164256,10.44591999053955,17.754152,17.689728260040283,1.567811,1.7598400115966797,1.042919,1.2047040462493896,1.9477319999999998,1.8150079250335693,1.261285,1.1078720092773438,,,1.030729,638679839871640,34.845186
1545,e0606b55,Cam hướng ra cửa,703,1790073042791.33,3,False,638679804410138,True,False,False,638679805184839,3,0,0,3,1,0.774701,638679805273430,638679805522602,638679805532659,638679821353516,0.249172,15.820857,16.943378,638679821392484,638679941699841,120.307357,9.329903,9.280927658081055,98.645236,98.68835496902466,1.586584,2.029344081878662,2.403943,2.4737919569015503,3.0267,3.147584021091461,1.493067,1.498848021030426,,,1.021914,638679936404843,115.051327
1545,b1269e28,Cam 4,580,1790073042808.417,4,False,638679821496969,True,True,False,638679821724476,,,,,,0.227507,638679821864647,638679822209099,638679822221697,,0.344452,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,725,1790073042820.957,1,False,638679834037133,True,True,False,638679834307438,,,,,,0.270305,638679834393198,638679834699131,638679834712158,,0.305933,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,676,1790073042889.059,4,False,638679902139131,True,True,False,638679902475616,,,,,,0.336485,638679902704935,638679903065174,638679903074638,,0.360239,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,674,1790073042890.575,2,False,638679903655742,True,True,False,638679903797324,,,,,,0.141582,638679903879068,638679904153523,638679904160253,,0.274455,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,704,1790073042891.539,3,False,638679904618924,True,True,False,638679904760019,,,,,,0.141095,638679904846368,638679905021396,638679905028159,,0.175028,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,740,1790073042892.13,2,False,638679905209783,True,True,False,638679905451998,,,,,,0.242215,638679905515272,638679905670468,638679905679444,,0.155196,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,675,1790073042893.035,2,False,638679906115644,False,False,False,638679906238439,,,,,,0.122795,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,705,1790073042893.355,3,False,638679906435281,False,False,False,638679906702063,,,,,,0.266782,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,677,1790073042895.558,4,False,638679908637806,False,False,False,638679908785009,,,,,,0.147203,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,726,1790073042897.551,1,False,638679910631207,True,True,False,638679910770466,,,,,,0.139259,638679910836583,638679911149638,638679911160468,,0.313055,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,581,1790073042899.403,4,False,638679912482937,True,False,False,638679912647976,8,4,0,4,4,0.165039,638679912755879,638679912957324,638679912967784,638679941774655,0.201445,28.806871,29.291718,638679941817038,638680024527524,82.710486,5.326772,6.128767967224121,49.981609,49.55295944213867,11.493467,11.706207752227783,1.790455,1.7928639948368073,5.477338,5.084511995315552,2.632752,2.4349119663238525,,,3.733384,638680014959531,73.184876
1545,c7e22c1f,Cam mới,741,1790073042901.349,2,False,638679914429100,False,False,False,638679914546351,,,,,,0.117251,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,727,1790073042909.781,1,False,638679922861611,False,False,False,638679923127806,,,,,,0.266195,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,e0606b55,Cam hướng ra cửa,706,1790073042911.886,3,False,638679924966781,False,False,False,638679925326828,,,,,,0.360047,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,678,1790073042912.989,4,False,638679926069310,False,False,False,638679926277398,,,,,,0.208088,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,676,1790073042914.265,2,False,638679927345494,False,False,False,638679927593187,,,,,,0.247693,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,742,1790073042915.371,2,False,638679928451263,False,False,False,638679928606196,,,,,,0.154933,,,,,,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,582,1790073042931.303,4,False,638679944383691,True,True,False,638679944709474,,,,,,0.325783,638679944900607,638679945517844,638679945529813,,0.617237,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,743,1790073042943.693,2,False,638679956773061,True,True,False,638679957020570,,,,,,0.247509,638679957186980,638679957559008,638679957579170,,0.372028,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,728,1790073042945.688,1,False,638679958768704,True,False,False,638679958956994,1,0,1,1,0,0.18829,638679959062569,638679959308815,638679959326201,638679986021543,0.246246,26.695342,27.252839,638679986136826,638680005318828,19.182002,4.39663,7.480000019073486,10.216876,7.70684814453125,,,0.572126,0.5873280167579651,1.858238,1.865887999534607,0.786488,0.6304960250854492,,,,638680001990781,15.969238
1545,e0606b55,Cam hướng ra cửa,707,1790073042953.26,3,False,638679966340339,True,True,False,638679966556145,,,,,,0.215806,638679966742149,638679967058076,638679967080511,,0.315927,,,,,,,,,,,,,,,,,,,,,,
1545,06e9e5b9,Cam góc rộng toàn sân,679,1790073042954.538,4,False,638679967618515,True,True,False,638679967843155,,,,,,0.22464,638679968027354,638679968320786,638679968340549,,0.293432,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,677,1790073042955.934,2,False,638679969014381,True,True,False,638679969302555,,,,,,0.288174,638679969420966,638679970006788,638679970023394,,0.585822,,,,,,,,,,,,,,,,,,,,,,
1545,b1269e28,Cam 4,583,1790073042962.073,4,False,638679975153521,True,True,False,638679975359248,,,,,,0.205727,638679975484608,638679975812726,638679975825609,,0.328118,,,,,,,,,,,,,,,,,,,,,,
1545,1ac2ffac,Cam Dahua Ch2 Fixed,729,1790073042982.726,1,False,638679995806457,True,True,False,638679995976332,,,,,,0.169875,638679996067616,638679996282187,638679996289546,,0.214571,,,,,,,,,,,,,,,,,,,,,,
1545,c7e22c1f,Cam mới,744,1790073042984.84,2,False,638679997919810,True,False,False,638679998122323,2,0,1,2,2,0.202513,638679998205402,638679998361216,638679998370901,638680005359771,0.155814,6.98887,7.439961,638680005402610,638680058048435,52.645825,3.719591,6.145855903625488,31.030827000000002,28.951903343200684,6.585893,7.342624187469482,1.5310430000000002,1.53929603099823,4.495348,4.436671853065491,1.783767,1.2525440156459808,,,1.882228,638680046639218,41.279447
1545,e0606b55,Cam hướng ra cửa,708,1790073042997.865,3,False,638680010945748,True,False,False,638680011282986,3,0,0,1,1,0.337238,638680011487315,638680012065622,638680012087446,638680024596921,0.578307,12.509475,13.651173,638680024633728,638680056578082,31.944354,6.460772,7.05295991897583,14.290108,13.88361644744873,4.931633,4.9389119148254395,0.513346,0.5157120227813721,2.316521,1.9950079917907715,0.42671,0.44073599576950073,,,1.613564,638680045973203,21.376282
1545,06e9e5b9,Cam góc rộng toàn sân,680,1790073043003.294,4,False,638680016374711,True,True,False,638680016574499,,,,,,0.199788,638680016774724,638680017096307,638680017116668,,0.321583,,,,,,,,,,,,,,,,,,,,,,
1545,d1f37ed1,Cam hik 1,678,1790073043004.828,2,False,638680017908299,True,True,False,638680018135637,,,,,,0.227338,638680018315607,638680018627923,638680018647964,,0.312316,,,,,,,,,,,,,,,,,,,,,,
