camera,frame,epoch_ms,receipt_ns,targets,masks,inference_ms,queue_wait_ms,ipc_out_ms,parent_queue_ms,emit_client_ms,publish_client_ms,packet_gap_ms
d1f37ed1,1576,1790073080920,638717933627217,1,0,27.4,17,0.282566,5.081895,10.137967,4.773506,34.931765
c7e22c1f,1686,1790073080920,638717933808501,3,1,82.6,46.5,0.28792,2.759404,7.908227,4.860903,47.499869
06e9e5b9,1583,1790073080921,638717934145680,7,3,95.7,22.3,0.388436,1.791192,7.020775,4.841147,39.550025
e0606b55,1606,1790073080921,638717934359069,3,1,34.8,11.1,0.196023,1.844749,5.763905,3.723133,40.046347
b1269e28,1342,1790073080944,638717956998562,8,4,89.9,67.6,0.533068,4.598247,10.831382,5.700067,76.262731
1ac2ffac,1678,1790073080947,638717960631968,1,0,21.3,97.8,0.844704,6.178101,7.80398,0.781175,36.166712
c7e22c1f,1687,1790073080964,638717977195355,3,1,82.6,46.5,0.388247,1.254905,3.665554,2.022402,43.386854
d1f37ed1,1577,1790073080964,638717977327796,1,0,27.4,17,0.083193,1.112726,2.956854,1.760935,43.700579
e0606b55,1607,1790073080972,638717985166572,3,1,34.8,11.1,0.214266,4.82564,9.47096,4.431054,50.807503
06e9e5b9,1584,1790073080972,638717985379009,7,3,90.8,5,0.419714,2.547492,7.179142,4.211936,51.233329
b1269e28,1343,1790073080979,638717992529928,8,4,110.7,17.1,0.597324,1.159408,6.414034,4.657302,35.531366
1ac2ffac,1679,1790073080988,638718001715358,1,0,17,19.6,0.103857,2.353412,3.219379,0.76211,41.08339
c7e22c1f,1688,1790073081003,638718016388570,3,1,32.1,31.2,0.436237,3.518257,9.060307,5.105813,39.193215
d1f37ed1,1578,1790073081003,638718016540841,1,0,5.2,14.5,0.076176,3.303603,8.218309,4.83853,39.213045
e0606b55,1608,1790073081003,638718016629514,3,1,34.8,11.1,0.168883,1.915911,6.944258,4.859464,31.462942
06e9e5b9,1585,1790073081003,638718016753528,7,3,90.8,5,0.281545,0.784427,5.78396,4.717988,31.374519
b1269e28,1344,1790073081021,638718034119329,8,4,110.7,17.1,0.589173,3.373361,9.169615,5.207081,41.589401
1ac2ffac,1680,1790073081024,638718037801468,1,0,17,19.6,0.109359,3.554812,4.45582,0.791649,36.08611
d1f37ed1,1579,1790073081029,638718042914696,1,0,5.2,14.5,0.16769,0.317933,1.178593,0.69297,26.373855
06e9e5b9,1586,1790073081039,638718052148485,7,3,90.8,5,0.337068,4.370954,9.426435,4.718413,35.394957
c7e22c1f,1689,1790073081039,638718052328944,3,1,32.1,31.2,0.176218,4.995421,8.282655,3.111016,35.940374
e0606b55,1609,1790073081043,638718056075507,3,1,85.6,33.9,1.069885,5.015432,7.538258,1.452941,39.445993
b1269e28,1345,1790073081062,638718075611412,8,4,110.7,17.1,0.57691,0.336962,6.235228,5.321356,41.492083
1ac2ffac,1681,1790073081065,638718079010722,1,0,17,19.6,0.717795,5.052603,6.36442,0.594022,41.209254
06e9e5b9,1587,1790073081079,638718092592329,7,3,66.3,16.4,0.474415,1.59769,5.824265,3.75216,40.443844
d1f37ed1,1580,1790073081079,638718092711430,1,0,5.2,14.5,0.094484,2.783797,4.958524,2.080243,49.796734
c7e22c1f,1690,1790073081079,638718092779197,3,1,32.1,31.2,0.241284,1.903544,4.212351,2.067523,40.450253
e0606b55,1610,1790073081084,638718097525873,3,1,85.6,33.9,1.74297,4.903159,8.029596,1.383467,41.450366
1ac2ffac,1682,1790073081109,638718122605396,1,0,17,19.6,0.147077,5.035264,5.828002,0.645661,43.594674
c7e22c1f,1691,1790073081115,638718128556954,3,1,46.7,16.6,0.454348,0.771481,2.532353,1.306524,35.777757
d1f37ed1,1581,1790073081122,638718135087301,1,0,5.2,14.5,0.473935,5.037457,7.845493,2.334101,42.375871
06e9e5b9,1588,1790073081123,638718136125113,7,3,66.3,16.4,0.402612,3.545746,7.207754,3.259396,43.532784
e0606b55,1611,1790073081123,638718136289928,3,1,85.6,33.9,0.307284,3.516661,5.548965,1.72502,38.764055
b1269e28,1346,1790073081142,638718155617890,8,4,110.7,17.1,0.746643,2.455664,8.716172,5.513865,80.006478
1ac2ffac,1683,1790073081146,638718159657189,1,0,17,19.6,0.907868,4.937272,6.487459,0.642319,37.051793
e0606b55,1612,1790073081152,638718165455809,3,1,85.6,33.9,0.30633,0.548017,2.054063,1.199716,29.165881
c7e22c1f,1692,1790073081160,638718173691120,3,1,46.7,16.6,0.254125,2.661951,6.916074,3.999998,45.134166
d1f37ed1,1582,1790073081160,638718173880741,2,0,28.7,19.5,0.076093,2.222763,6.162648,3.863792,38.79344
06e9e5b9,1589,1790073081160,638718173970327,7,3,66.3,16.4,0.37114,0.642391,4.895726,3.882195,37.845214
b1269e28,1347,1790073081174,638718187281994,8,4,110.7,17.1,0.472093,2.970558,8.927219,5.484568,31.664104
c7e22c1f,1693,1790073081189,638718202144029,3,1,46.7,16.6,0.309379,3.74912,5.936874,1.878375,28.452909
1ac2ffac,1684,1790073081189,638718202316458,1,0,17,19.6,0.079131,3.85538,5.602152,1.667641,42.659269
d1f37ed1,1583,1790073081193,638718206413070,2,0,28.7,19.5,0.330211,5.031493,5.97399,0.612286,32.532329
06e9e5b9,1590,1790073081201,638718214471733,7,3,66.3,16.4,0.266956,1.304784,5.031707,3.459967,40.501406
e0606b55,1613,1790073081201,638718214613800,3,1,85.6,33.9,0.200249,1.545168,3.833792,2.088375,49.157991
b1269e28,1348,1790073081213,638718226579224,8,4,132.1,23.7,0.484163,0.661686,4.74414,3.598291,39.29723
1ac2ffac,1685,1790073081242,638718255993146,1,0,17,19.6,0.213791,4.195328,5.324969,0.91585,53.676688
06e9e5b9,1591,1790073081250,638718262995594,7,3,74.4,7.6,0.276874,4.179622,7.107482,2.650986,48.523861
d1f37ed1,1584,1790073081251,638718264481712,1,0,5.4,32.3,0.082898,4.489193,7.744123,3.172032,58.068642
e0606b55,1614,1790073081253,638718266290377,3,1,44.9,16.9,0.208118,3.22474,8.330474,4.897616,51.676577
c7e22c1f,1694,1790073081253,638718266424541,3,1,22.3,43.8,0.202882,1.427235,6.484382,4.854265,64.280512
b1269e28,1349,1790073081258,638718271032089,8,4,132.1,23.7,0.622726,4.951324,9.778541,4.204491,44.452865
c7e22c1f,1695,1790073081267,638718280807990,3,1,22.3,43.8,0.227958,1.659328,3.504507,1.617221,14.383449
1ac2ffac,1686,1790073081267,638718280927046,1,0,17,19.6,0.053825,1.465481,2.983794,1.464488,24.9339
d1f37ed1,1585,1790073081272,638718285281305,1,0,5.4,32.3,0.105411,1.313658,2.12633,0.707261,20.799593
e0606b55,1615,1790073081278,638718291074258,3,1,44.9,16.9,0.245895,4.382552,5.987572,1.359125,24.783881
06e9e5b9,1592,1790073081289,638718302447295,7,3,74.4,7.6,0.281834,4.361621,6.991418,2.347963,39.451701
1ac2ffac,1687,1790073081309,638718322298047,1,0,17,19.6,0.181086,2.526874,3.520991,0.813031,41.371001
c7e22c1f,1696,1790073081317,638718330371399,3,1,22.3,43.8,0.32317,4.868348,8.849739,3.658221,49.563409
e0606b55,1616,1790073081317,638718330496871,3,1,44.9,16.9,0.431844,1.900864,5.873953,3.541245,39.422613
06e9e5b9,1593,1790073081317,638718330574735,7,3,66.4,28.9,0.632101,0.454933,4.518737,3.431703,28.12744
d1f37ed1,1586,1790073081320,638718333673198,1,0,5.4,32.3,0.960026,4.949265,6.43501,0.525719,48.391893
b1269e28,1350,1790073081352,638718365858094,8,4,118.4,3.6,0.780463,1.908035,9.974253,7.285755,94.826005
1ac2ffac,1688,1790073081352,638718365987886,1,0,17,19.6,0.15526,3.312827,9.206202,5.738115,43.689839
c7e22c1f,1697,1790073081353,638718366084789,3,1,22.3,43.8,0.337859,1.834249,7.957221,5.785113,35.71339
e0606b55,1617,1790073081353,638718366976165,3,1,44.9,16.9,0.475759,0.485704,2.383548,1.422085,36.479294
06e9e5b9,1594,1790073081359,638718372776868,7,3,66.4,28.9,0.350124,4.100883,6.373045,1.922038,42.202133
d1f37ed1,1587,1790073081359,638718372878876,1,0,5.4,32.3,0.145688,2.967847,4.243878,1.130343,39.205678
b1269e28,1351,1790073081382,638718395652956,8,4,118.4,3.6,0.733149,2.594919,6.877594,3.549526,29.794862
1ac2ffac,1689,1790073081386,638718399558255,1,0,17,19.6,0.17278,4.947655,5.615777,0.495342,33.570369
c7e22c1f,1698,1790073081392,638718405253902,3,1,22.3,43.8,0.250131,1.053581,2.333129,1.029417,39.169113
e0606b55,1618,1790073081399,638718412142085,3,1,44.9,16.9,0.223858,4.870217,7.693767,2.599692,45.16592
06e9e5b9,1595,1790073081399,638718412238681,7,3,63.8,9.8,0.218888,3.535941,6.20956,2.454731,39.461813
d1f37ed1,1588,1790073081399,638718412308863,1,0,4.9,41.2,0.053535,3.674233,5.389944,1.662176,39.429987
b1269e28,1352,1790073081416,638718429304486,8,4,118.4,3.6,0.616833,2.940674,6.958563,3.401056,33.65153
1ac2ffac,1690,1790073081430,638718443988365,1,0,17,19.6,0.120448,3.906264,5.324726,1.298014,44.43011
c7e22c1f,1699,1790073081431,638718444117332,3,1,51.3,15.5,0.255969,1.099859,2.653087,1.297259,38.86343
06e9e5b9,1596,1790073081437,638718450188616,7,3,63.8,9.8,0.299954,1.595983,3.986857,2.09092,37.949935
d1f37ed1,1589,1790073081437,638718450290661,1,0,4.9,41.2,0.075467,2.012495,3.355526,1.267564,37.981798
e0606b55,1619,1790073081442,638718455449747,3,1,65.7,19.2,0.551244,4.82342,6.652396,1.277732,43.307662
b1269e28,1353,1790073081456,638718469305119,8,4,118.4,3.6,0.666349,4.248291,9.457122,4.542482,40.000633
1ac2ffac,1691,1790073081460,638718473419269,1,0,17,19.6,0.15405,0.042099,0.703035,0.506886,29.430904
c7e22c1f,1700,1790073081471,638718484172069,3,1,51.3,15.5,0.351411,0.108742,1.432399,0.972246,40.054737
d1f37ed1,1590,1790073081476,638718489117557,1,0,4.9,41.2,0.164804,1.640245,2.414153,0.609104,38.826896
06e9e5b9,1597,1790073081483,638718496215265,7,3,63.8,9.8,0.443533,5.178888,8.01577,2.393349,46.026649
e0606b55,1620,1790073081483,638718496388838,3,1,65.7,19.2,0.174058,5.4713,7.251832,1.606474,40.939091
1ac2ffac,1692,1790073081508,638718521128369,1,0,17,19.6,0.114725,0.260885,1.125447,0.749837,47.7091
e0606b55,1621,1790073081519,638718532431387,2,1,27,8.2,0.235832,3.794318,5.795968,1.765818,36.042549
c7e22c1f,1701,1790073081519,638718532633729,3,1,51.3,15.5,0.213673,2.039735,3.991791,1.738383,48.46166
d1f37ed1,1591,1790073081524,638718538043194,1,0,16,6.9,0.111937,4.321918,6.310927,1.877072,48.925637
06e9e5b9,1598,1790073081525,638718538154981,7,3,68.9,18.7,0.23771,1.484293,3.625471,1.903468,41.939716
b1269e28,1354,1790073081542,638718555631097,8,4,87.9,20.9,0.435424,4.063519,7.679973,3.18103,86.325978
1ac2ffac,1693,1790073081546,638718559820338,1,0,17,19.6,0.518695,5.68822,6.662747,0.455832,38.691969
06e9e5b9,1599,1790073081553,638718566350950,7,3,68.9,18.7,0.339087,1.008832,3.143008,1.795089,28.195969
c7e22c1f,1702,1790073081559,638718572195412,3,1,27.9,27.6,0.341227,2.338807,4.299082,1.619048,39.561683
e0606b55,1622,1790073081559,638718572366155,2,1,27,8.2,0.229248,0.319677,2.104442,1.555517,39.934768
d1f37ed1,1592,1790073081563,638718576439144,1,0,16,6.9,0.129517,3.089237,3.636462,0.417708,38.39595
b1269e28,1355,1790073081571,638718584347502,8,4,87.9,20.9,0.434673,1.986285,5.593589,3.172631,28.716405
1ac2ffac,1694,1790073081580,638718593562320,1,0,17,19.6,0.111309,1.323465,2.095673,0.660899,33.741982
d1f37ed1,1593,1790073081598,638718611939095,1,0,16,6.9,0.117654,4.640508,8.439225,3.681063,35.499951
06e9e5b9,1600,1790073081599,638718612072505,7,3,58.4,3,0.299945,3.156821,7.171989,3.715223,45.721555
c7e22c1f,1703,1790073081599,638718612221927,3,1,27.9,27.6,0.237179,2.813905,5.85731,2.806226,40.026515
e0606b55,1625,1790073081603,638718616062839,2,1,27,8.2,0.239564,2.446031,4.051302,1.365707,43.696684
e0606b55,1628,1790073081608,638718621291194,2,1,27,8.2,0.193326,0.275324,1.733774,1.265124,5.228355
b1269e28,1356,1790073081615,638718628375487,8,4,87.9,20.9,0.382371,3.30686,6.607258,2.918027,44.027985
1ac2ffac,1695,1790073081624,638718637776375,1,0,17,19.6,0.102788,2.586379,3.210431,0.521264,44.214055
c7e22c1f,1704,1790073081636,638718649038675,3,1,37.7,28.4,0.36707,2.083881,4.00586,1.554909,36.816748
d1f37ed1,1594,1790073081640,638718653825959,1,0,12.2,30.2,0.193093,2.740931,3.898055,0.964031,41.886864
06e9e5b9,1601,1790073081648,638718661573924,7,3,58.4,3,0.458639,2.423576,6.343637,3.461422,49.501419
b1269e28,1357,1790073081656,638718669778085,8,4,87.9,20.9,0.434449,1.365593,6.220585,4.420543,41.402598
1ac2ffac,1696,1790073081665,638718678867818,1,0,17,19.6,0.128234,4.385382,5.184007,0.670391,41.091443
c7e22c1f,1705,1790073081677,638718690163069,3,1,37.7,28.4,0.718417,0.03967,2.445134,1.687047,41.124394
e0606b55,1629,1790073081684,638718697053702,2,1,27,8.2,0.252928,5.018686,8.366001,3.094387,75.762508
06e9e5b9,1604,1790073081685,638718698041210,7,3,58.4,3,0.270226,0.962329,4.876116,3.643561,36.467286
d1f37ed1,1595,1790073081685,638718698535456,1,0,12.2,30.2,0.068305,3.824915,6.380401,2.487181,44.709497
d1f37ed1,1598,1790073081690,638718703999860,1,0,12.2,30.2,0.121541,1.291317,4.196613,2.783755,5.464404
06e9e5b9,1605,1790073081691,638718704116422,7,3,58.4,3,0.541641,5.111662,8.454871,2.801568,6.075212
d1f37ed1,1600,1790073081695,638718708585481,1,0,12.2,30.2,0.079483,2.037176,2.766253,0.649594,4.585621
1ac2ffac,1697,1790073081705,638718718849280,1,0,17,19.6,0.17016,3.840704,4.654027,0.643163,39.981462
c7e22c1f,1706,1790073081716,638718729969681,3,1,37.7,28.4,0.290239,3.128883,4.87083,1.451708,39.806612
c7e22c1f,1707,1790073081747,638718760808477,3,1,37.7,28.4,0.264261,0.373654,2.075436,1.437521,30.838796
d1f37ed1,1601,1790073081757,638718770648371,1,0,12.2,30.2,0.104086,4.575477,5.416005,0.736442,62.06289
06e9e5b9,1606,1790073081764,638718777522822,7,3,68.5,41.1,0.340087,1.551905,4.31039,2.418398,73.4064
b1269e28,1358,1790073081803,638718816100540,8,4,77.7,42.3,0.5539,0.194499,4.74117,3.992771,146.322455
c7e22c1f,1708,1790073081807,638718820755837,3,1,50.7,27.3,0.266497,4.84628,6.428837,1.31606,59.94736
b1269e28,1360,1790073081827,638718840172447,8,4,77.7,42.3,0.642055,1.442792,7.339114,5.254267,24.071907
1ac2ffac,1698,1790073081827,638718840309827,1,0,17,19.6,0.190174,4.075711,6.983617,2.717732,121.460547
1ac2ffac,1699,1790073081830,638718843152821,1,0,17,19.6,0.836375,6.533002,7.772088,0.402711,2.842994
1ac2ffac,1700,1790073081835,638718848926997,1,0,17,19.6,0.151435,3.739896,4.899841,1.00851,5.774176
c7e22c1f,1709,1790073081841,638718854167462,3,1,50.7,27.3,0.303818,0.184964,1.555698,1.066916,33.411625
b1269e28,1361,1790073081850,638718863672407,8,4,77.7,42.3,0.561946,0.723399,6.513053,5.227708,23.49996
1ac2ffac,1701,1790073081875,638718888389999,1,0,17,19.6,0.105428,3.925469,5.574539,1.543642,39.463002
c7e22c1f,1710,1790073081875,638718888530937,3,1,50.7,27.3,0.260975,0.59248,2.411754,1.558299,34.363475
1ac2ffac,1702,1790073081912,638718925099829,1,0,17,19.6,0.117934,3.698292,5.923108,2.106882,36.70983
c7e22c1f,1711,1790073081912,638718925322249,3,1,26.6,17.2,0.316709,0.240342,2.681155,2.124104,36.791312
b1269e28,1362,1790073081935,638718948756873,8,4,77.7,42.3,0.608545,0.039931,5.274719,4.626243,85.084466
1ac2ffac,1703,1790073081944,638718957793401,1,0,17,19.6,0.123672,3.341446,4.295531,0.830413,32.693572
e0606b55,1630,1790073081951,638718964662036,2,1,52.2,94.6,0.387637,3.291651,6.140392,2.461104,267.608334
c7e22c1f,1712,1790073081951,638718964830962,3,1,26.6,17.2,0.290396,1.345345,3.89857,2.262829,39.508713
b1269e28,1363,1790073081975,638718988335927,8,4,130.9,24.4,0.595653,0.305459,6.074267,5.173155,39.579054
1ac2ffac,1704,1790073081983,638718996993031,1,0,17,19.6,0.115762,2.752343,3.586317,0.718212,39.19963
c7e22c1f,1713,1790073081994,638719007861860,3,1,26.6,17.2,0.254203,3.919729,5.487772,1.31384,43.030898
e0606b55,1631,1790073082006,638719019147324,2,1,52.2,94.6,0.362628,2.974476,5.461492,2.124388,54.485288
b1269e28,1364,1790073082020,638719033014451,8,4,130.9,24.4,0.604137,3.636259,9.636669,5.396273,44.678524
1ac2ffac,1705,1790073082028,638719041745513,1,0,18.5,13.5,0.16684,2.201953,3.083046,0.714253,44.752482
06e9e5b9,1607,1790073082038,638719051116645,7,3,55.1,137.9,0.452643,3.442245,8.781564,4.886676,273.593823
c7e22c1f,1714,1790073082038,638719051295781,3,1,41.5,4.4,0.362913,4.081815,7.898203,3.453475,43.433921
d1f37ed1,1602,1790073082038,638719051373762,1,0,14.5,130.4,0.117707,3.151768,6.497222,3.227747,280.725391
e0606b55,1632,1790073082041,638719054898909,2,1,52.2,94.6,0.355025,3.696088,5.635631,1.584518,35.751585
b1269e28,1365,1790073082066,638719079117897,8,4,86.8,23.1,0.492211,2.929195,8.524586,5.10318,46.103446
1ac2ffac,1706,1790073082071,638719084073165,1,0,18.5,13.5,0.111796,4.336614,6.232998,1.784588,42.327652
e0606b55,1633,1790073082071,638719084196281,2,1,52.2,94.6,0.268032,2.679861,4.743011,1.795118,29.297372
c7e22c1f,1715,1790073082076,638719089246369,3,1,28.1,23.1,0.410529,0.291086,2.15159,1.449975,37.950588
06e9e5b9,1608,1790073082082,638719095680332,7,3,55.1,137.9,0.290739,3.716017,6.44796,2.441204,44.563687
d1f37ed1,1603,1790073082082,638719095799684,1,0,14.5,130.4,0.060883,4.126759,5.728495,1.540853,44.425922
1ac2ffac,1707,1790073082107,638719120718951,1,0,18.5,13.5,0.097919,3.230166,4.12846,0.800375,36.645786
c7e22c1f,1716,1790073082118,638719131631521,3,1,28.1,23.1,0.374657,4.134237,5.922115,1.413221,42.385152
d1f37ed1,1604,1790073082134,638719147164626,1,0,14.5,130.4,0.108633,4.517735,11.059157,6.432789,51.364942
06e9e5b9,1609,1790073082134,638719147308177,7,3,68.9,11.4,0.235805,3.442176,10.099232,6.421251,51.627845
e0606b55,1634,1790073082134,638719147613190,3,1,50,4,0.199817,3.862091,9.163693,5.101785,63.416909
b1269e28,1366,1790073082135,638719148734342,8,4,86.8,23.1,0.427686,2.384912,8.775386,5.962788,69.616445
1ac2ffac,1708,1790073082143,638719156534494,1,0,18.5,13.5,0.146928,0.718354,1.804625,0.939343,35.815543
c7e22c1f,1717,1790073082149,638719162166238,3,1,24.8,37.7,0.275784,2.63387,4.249221,1.339567,30.534717
06e9e5b9,1610,1790073082156,638719168983527,7,3,68.9,11.4,0.266589,0.049349,3.026056,2.710118,21.67535
d1f37ed1,1605,1790073082161,638719174446049,1,0,14.5,130.4,0.273554,5.035798,6.810497,1.501145,27.281423
e0606b55,1635,1790073082161,638719174573641,3,1,50,4,0.196636,2.453377,4.162923,1.51291,26.960451
b1269e28,1367,1790073082175,638719188551159,8,4,86.8,23.1,0.467314,2.747751,8.29068,5.075615,39.816817
1ac2ffac,1709,1790073082189,638719202472740,1,0,18.5,13.5,0.120096,1.336987,2.212684,0.755601,45.938246
e0606b55,1636,1790073082195,638719208518354,3,1,50,4,0.275982,3.025404,4.892425,1.591039,33.944713
c7e22c1f,1718,1790073082196,638719209063671,3,1,24.8,37.7,0.292432,2.105272,4.190451,1.792747,46.897433
06e9e5b9,1611,1790073082202,638719215363698,7,3,68.9,11.4,0.43163,5.404444,8.42994,2.593866,46.380171
d1f37ed1,1606,1790073082202,638719215452238,2,0,27.7,11.1,0.127402,6.146121,7.501828,1.228305,41.006189
b1269e28,1368,1790073082221,638719234260143,8,4,113.8,33.1,0.587254,3.016327,8.331089,4.727508,45.708984
1ac2ffac,1710,1790073082224,638719238030936,1,0,18.5,13.5,0.109934,2.657265,3.401628,0.634429,35.558196
c7e22c1f,1719,1790073082241,638719254604667,3,1,24.8,37.7,0.25523,4.938025,7.068707,1.875452,45.540996
e0606b55,1637,1790073082248,638719261374966,3,1,23,13.6,0.296608,3.936609,7.214601,2.981384,52.856612
d1f37ed1,1607,1790073082249,638719262234509,2,0,27.7,11.1,0.140248,2.979074,6.622093,3.502771,46.782271
06e9e5b9,1612,1790073082249,638719262340125,7,3,57.3,37.8,0.251236,1.860123,5.569981,3.458622,46.976427
b1269e28,1369,1790073082257,638719270035357,8,4,113.8,33.1,2.394204,4.871794,11.841714,4.575716,35.775214
1ac2ffac,1711,1790073082273,638719286576400,1,0,18.5,13.5,0.112373,2.93587,6.405096,3.356853,48.545464
06e9e5b9,1613,1790073082273,638719286718190,7,3,57.3,37.8,0.236074,1.020039,4.642526,3.386413,24.378065
d1f37ed1,1608,1790073082273,638719286984240,1,0,5.1,6,0.056248,1.777958,3.904596,2.07039,24.749731
e0606b55,1638,1790073082279,638719292232336,3,1,23,13.6,0.539131,3.521143,6.215197,2.154923,30.85737
c7e22c1f,1720,1790073082279,638719292348080,3,1,28.9,27.5,0.21639,3.277376,5.47435,1.980584,37.743413
1ac2ffac,1712,1790073082303,638719316792875,1,0,18.5,13.5,0.182751,3.616393,4.544736,0.745592,30.216475
c7e22c1f,1721,1790073082309,638719322858663,3,1,28.9,27.5,0.855901,3.059027,5.499564,1.584636,30.510583
06e9e5b9,1614,1790073082327,638719340721478,7,3,57,9.8,0.393006,1.536676,5.704451,3.774769,54.003288
e0606b55,1639,1790073082327,638719340913417,3,1,23,13.6,0.152339,2.428714,5.047431,2.466378,48.681081
d1f37ed1,1609,1790073082327,638719341017404,1,0,5.1,6,0.050868,1.815376,4.198267,2.332023,54.033164
b1269e28,1370,1790073082335,638719348341068,8,4,78.1,14.8,0.566732,4.937862,10.010777,4.506183,78.305711
1ac2ffac,1713,1790073082344,638719357539435,1,0,18.5,13.5,0.110831,0.206117,1.173847,0.856899,40.74656
c7e22c1f,1722,1790073082350,638719363317862,3,1,28.9,27.5,0.317245,1.358299,3.075424,1.39988,40.459199
06e9e5b9,1615,1790073082366,638719379361938,7,3,57,9.8,0.265774,3.27053,15.532903,11.996599,38.64046
e0606b55,1640,1790073082367,638719380124935,3,1,27.6,32.9,0.191226,3.860119,15.148132,11.096787,39.211518
d1f37ed1,1610,1790073082367,638719380393055,1,0,5.1,6,0.060906,2.647778,13.808103,11.099419,39.375651
b1269e28,1371,1790073082381,638719394817942,8,4,78.1,14.8,0.861751,4.851118,10.794557,5.081688,46.476874
c7e22c1f,1723,1790073082391,638719404398172,3,1,46.8,6.3,0.283105,0.034908,1.752378,1.434365,41.08031
1ac2ffac,1714,1790073082396,638719409309017,1,0,18.5,13.5,0.075661,4.272885,5.252654,0.904108,51.769582
d1f37ed1,1611,1790073082396,638719409451645,1,0,5.1,6,0.061609,1.179368,2.187954,0.946977,29.05859
06e9e5b9,1616,1790073082406,638719419891651,7,3,57,9.8,0.291905,4.179613,10.723264,6.251746,40.529713
e0606b55,1641,1790073082406,638719420025586,3,1,27.6,32.9,0.196553,4.532311,9.673087,4.944223,39.900651
b1269e28,1372,1790073082408,638719421568555,8,4,78.1,14.8,0.426994,2.083186,8.746428,6.236248,26.750613
1ac2ffac,1715,1790073082438,638719451305685,1,0,18.5,13.5,0.150379,4.806307,7.631731,2.675045,41.996668
c7e22c1f,1724,1790073082439,638719452897675,3,1,46.8,6.3,0.217844,2.705082,7.076694,4.153768,48.499503
06e9e5b9,1617,1790073082440,638719453028291,7,3,65.4,35.4,0.337224,1.688768,5.947488,3.921496,33.13664
d1f37ed1,1612,1790073082440,638719453175415,1,0,5.1,6,0.065371,2.174505,4.850683,2.610807,43.72377
e0606b55,1642,1790073082444,638719457119841,3,1,27.6,32.9,1.025035,5.027017,7.442854,1.390802,37.094255
b1269e28,1373,1790073082462,638719475807307,8,4,117.7,7.6,0.485566,1.725707,6.70893,4.497657,54.238752
1ac2ffac,1716,1790073082466,638719479859106,1,0,18.5,13.5,0.110552,1.723482,2.488773,0.654739,28.553421
d1f37ed1,1613,1790073082479,638719492065520,1,0,19.2,28.4,0.139077,3.094402,5.817705,2.584226,38.890105
06e9e5b9,1618,1790073082479,638719492197084,7,3,65.4,35.4,0.408011,0.54175,3.54063,2.590869,39.168793
c7e22c1f,1725,1790073082484,638719497830810,3,1,20.8,9.3,1.12513,5.005428,8.136622,2.006064,44.933135
e0606b55,1643,1790073082484,638719498013744,3,1,27.6,32.9,0.167757,5.014842,7.144003,1.961404,40.893903
1ac2ffac,1717,1790073082509,638719522244481,1,0,18.5,13.5,0.125197,1.896174,2.671535,0.650164,42.385375
e0606b55,1644,1790073082516,638719529560606,3,1,42.8,13.8,0.378851,4.753149,7.926738,2.794738,31.546862
d1f37ed1,1614,1790073082516,638719529730587,1,0,19.2,28.4,0.142413,4.266702,7.026821,2.617706,37.665067
c7e22c1f,1726,1790073082516,638719529853509,3,1,20.8,9.3,0.182308,3.156797,6.009209,2.670104,32.022699
b1269e28,1374,1790073082532,638719545862820,8,4,117.7,7.6,0.438128,2.722502,6.311742,3.151112,70.055513
06e9e5b9,1619,1790073082539,638719552137006,7,3,56.4,28.8,0.260237,1.05579,3.889347,2.57332,59.939922
1ac2ffac,1718,1790073082543,638719556268586,1,0,18.5,13.5,0.290255,3.662934,4.6355,0.682311,34.024105
d1f37ed1,1615,1790073082562,638719575797007,1,0,4.4,9.5,0.122812,4.420572,9.439682,4.896298,46.06642
c7e22c1f,1727,1790073082562,638719575927359,3,1,20.8,9.3,0.261295,3.356199,8.514699,4.897205,46.07385
06e9e5b9,1620,1790073082563,638719576038953,7,3,56.4,28.8,0.285382,2.428281,7.403336,4.689673,23.901947
e0606b55,1645,1790073082563,638719576361673,3,1,42.8,13.8,0.248121,2.379145,6.144175,3.516909,46.801067
b1269e28,1375,1790073082580,638719593398632,8,4,117.7,7.6,0.731245,1.993157,7.737605,5.013203,47.535812
1ac2ffac,1719,1790073082584,638719597144608,1,0,18.5,13.5,0.138028,2.529382,3.372976,0.705566,40.876022
06e9e5b9,1621,1790073082597,638719610534724,7,3,59.4,48.3,0.506913,1.327263,5.645095,3.810919,34.495771
e0606b55,1646,1790073082597,638719610680813,3,1,42.8,13.8,0.264268,2.088404,4.671306,2.318634,34.31914
d1f37ed1,1616,1790073082601,638719614377951,1,0,4.4,9.5,1.724227,5.041689,7.38944,0.623524,38.580944
c7e22c1f,1729,1790073082612,638719625254588,3,1,20.8,9.3,0.205554,0.732955,2.168977,1.230468,49.327229
c7e22c1f,1730,1790073082620,638719633081686,3,1,20.8,9.3,0.304498,4.973476,8.917502,3.639528,7.827098
b1269e28,1376,1790073082621,638719634201451,8,4,97,37.9,0.558644,2.988828,7.997683,4.450211,40.802819
1ac2ffac,1720,1790073082640,638719653667146,1,0,18.5,13.5,0.187872,2.174547,3.213957,0.851538,56.522538
e0606b55,1647,1790073082649,638719662246167,3,1,31.9,33.2,0.223187,1.742853,6.175375,4.209335,51.565354
06e9e5b9,1622,1790073082649,638719662429458,7,3,59.4,48.3,0.354559,1.049705,5.417146,4.012882,51.894734
d1f37ed1,1617,1790073082649,638719662531455,1,0,4.4,9.5,0.061553,2.319226,4.866208,2.485429,48.153504
