camera,epoch_ms,interval_ms,framesDecoded,framesDropped,freezeCount,totalFreezesDuration,packetsLost,jitterBufferDelay,jitterBufferEmittedCount,decoded_fps,jitter_buffer_ms
b5e8f409,1790073008322,1011.386962890625,19,0,1,0.266,0,1.2699230000000001,19,18.786083563601093,66.83805263157896
b1269e28,1790073009331,1009.680908203125,20,0,0,0,0,1.030479,20,19.80823826370346,51.52394999999999
1ac2ffac,1790073009331,1009.60302734375,25,0,0,0,0,0.7221719999999999,25,24.76220784101115,28.886879999999998
d1f37ed1,1790073009331,1009.635986328125,25,0,0,0,0,0.5843929999999999,26,24.76139949302002,22.476653846153845
06e9e5b9,1790073009331,1009.616943359375,26,0,0,0,0,0.5909279999999999,26,25.752341193372043,22.727999999999994
e0606b55,1790073009331,1009.587158203125,26,0,0,0,0,0.5883060000000002,26,25.75310094700006,22.627153846153856
c7e22c1f,1790073009331,1009.546875,25,0,0,0,0,0.541323,26,24.76358514803981,20.820115384615384
b5e8f409,1790073009331,1009.509033203125,21,0,0,0.0,0,1.370739,21,20.802191272492117,65.27328571428572
b1269e28,1790073010343,1011.4169921875,19,0,0,0,0,1.259808,19,18.78552579871796,66.30568421052631
1ac2ffac,1790073010343,1011.6240234375,26,0,0,0,0,0.7206859999999999,26,25.701248089830806,27.718692307692304
d1f37ed1,1790073010343,1011.587890625,26,0,0,0,0,0.5615800000000002,25,25.702166110288395,22.463200000000008
06e9e5b9,1790073010343,1011.625,25,0,0,0,0,0.5164540000000002,25,24.712714691708886,20.658160000000006
e0606b55,1790073010343,1011.638916015625,25,0,0,0,0,0.537318,25,24.71237474578713,21.49272
c7e22c1f,1790073010343,1011.63916015625,26,0,0,0,0,0.47314100000000003,25,25.700863533183355,18.92564
b5e8f409,1790073010343,1011.73583984375,20,0,0,0.0,0,1.1027580000000001,20,19.768005849322044,55.1379
b1269e28,1790073011356,1012.64892578125,21,0,0,0,0,1.8897810000000002,21,20.73769049209101,89.98957142857144
1ac2ffac,1790073011356,1012.637939453125,25,0,0,0,0,0.7356700000000003,25,24.68799461878867,29.42680000000001
d1f37ed1,1790073011356,1012.652099609375,25,0,0,0,0,0.5572179999999998,25,24.687649400661503,22.28871999999999
06e9e5b9,1790073011356,1012.73095703125,25,0,0,0,0,0.5451949999999997,25,24.685727069394375,21.80779999999999
e0606b55,1790073011356,1012.796142578125,25,0,0,0,0,0.5372299999999997,25,24.684138247565997,21.489199999999986
c7e22c1f,1790073011356,1012.846923828125,25,0,0,0,0,0.49556200000000006,25,24.68290065542261,19.822480000000002
b5e8f409,1790073011356,1012.793212890625,20,0,0,0.0,0,1.5066089999999992,20,19.74736772071938,75.33044999999996
b1269e28,1790073012370,1014.486083984375,20,0,0,0,0,1.7070419999999995,20,19.71441532391492,85.35209999999998
1ac2ffac,1790073012370,1014.51806640625,25,0,0,0,0,0.7337689999999997,25,24.64224229003438,29.350759999999987
d1f37ed1,1790073012370,1014.599853515625,25,0,0,0,0,0.5356420000000002,25,24.64025587365709,21.425680000000007
06e9e5b9,1790073012370,1014.571044921875,25,0,0,0,0,0.5358529999999999,25,24.640955530053663,21.434119999999997
e0606b55,1790073012370,1014.57177734375,25,0,0,0,0,0.502481,25,24.640937741686933,20.099239999999998
c7e22c1f,1790073012370,1014.5888671875,26,0,0,0,0,0.5370189999999999,26,25.626143594571,20.65457692307692
b5e8f409,1790073012370,1014.60595703125,20,0,0,0.0,0,1.4099960000000005,20,19.712086117176224,70.49980000000002
b1269e28,1790073013388,1017.574951171875,20,0,0,0,0,1.7868900000000005,20,19.654571859269236,89.34450000000002
1ac2ffac,1790073013388,1017.634033203125,26,0,0,0,0,0.8176590000000004,26,25.549459974487966,31.44842307692309
d1f37ed1,1790073013388,1017.5791015625,26,0,0,0,0,0.6125240000000001,26,25.550839202649517,23.55861538461539
06e9e5b9,1790073013388,1017.573974609375,26,0,0,0,0,0.5988959999999999,26,25.55096793820896,23.03446153846153
e0606b55,1790073013388,1017.666015625,26,0,0,0,0,0.5803940000000001,26,25.54865702578472,22.322846153846157
c7e22c1f,1790073013388,1017.710205078125,25,0,0,0,0,0.5055069999999997,25,24.56494970302559,20.22027999999999
b5e8f409,1790073013388,1017.760009765625,21,0,0,0.0,0,1.2702509999999991,21,20.63354798626445,60.48814285714281
b1269e28,1790073014398,1010.280029296875,20,0,0,0,0,1.751754,20,19.796491487532826,87.58770000000001
1ac2ffac,1790073014398,1010.10498046875,25,0,0,0,0,0.7398289999999994,25,24.749902716446844,29.593159999999976
d1f37ed1,1790073014398,1010.125,25,0,0,0,0,0.5553629999999998,25,24.749412201460217,22.214519999999993
06e9e5b9,1790073014398,1010.083984375,25,0,0,0,0,0.5576720000000002,25,24.750417179883325,22.306880000000007
e0606b55,1790073014398,1009.97900390625,25,0,0,0,0,0.5347340000000003,25,24.752989817915655,21.38936000000001
c7e22c1f,1790073014398,1010.0029296875,25,0,0,0,0,0.5341460000000002,25,24.752403448705962,21.365840000000006
b5e8f409,1790073014398,1009.948974609375,20,0,0,0.0,0,1.2791640000000015,20,19.802980648339723,63.958200000000076
b1269e28,1790073015410,1012.501953125,20,0,0,0,0,1.9998869999999993,21,19.75304831587902,95.23271428571425
1ac2ffac,1790073015410,1012.50390625,25,0,0,0,0,0.7889050000000006,26,24.69126276518995,30.342500000000026
d1f37ed1,1790073015410,1012.493896484375,26,0,0,0,0,0.5678179999999999,26,25.67916714389916,21.839153846153845
06e9e5b9,1790073015410,1012.506103515625,26,0,0,0,0,0.5931389999999999,26,25.67885754932515,22.813038461538458
e0606b55,1790073015410,1012.541015625,26,0,0,0,0,0.5338949999999993,26,25.677972150047935,20.53442307692305
c7e22c1f,1790073015410,1012.452880859375,25,0,0,0,0,0.5400330000000002,26,24.69250715033758,20.77050000000001
b5e8f409,1790073015410,1012.44384765625,20,0,0,0.0,0,1.179112,20,19.754181969003874,58.95559999999999
b1269e28,1790073016424,1013.30712890625,21,0,0,0,0,1.8493320000000004,20,20.72422013123219,92.46660000000001
1ac2ffac,1790073016424,1013.27099609375,26,0,0,0,0,0.7304999999999993,25,25.65947323098393,29.219999999999974
d1f37ed1,1790073016424,1013.260009765625,25,0,0,0,0,0.5493040000000002,25,24.672837928127347,21.97216000000001
06e9e5b9,1790073016424,1013.2568359375,25,0,0,0,0,0.5504410000000002,25,24.672915210948606,22.017640000000007
e0606b55,1790073016424,1013.22314453125,25,0,0,0,0,0.5796860000000006,25,24.673735627669473,23.187440000000024
c7e22c1f,1790073016424,1013.2451171875,26,0,0,0,0,0.5073259999999999,25,25.66012858978202,20.293039999999998
b5e8f409,1790073016424,1013.252197265625,20,0,0,0.0,0,1.2438009999999995,20,19.73842253090815,62.19004999999997
b1269e28,1790073017439,1015.307861328125,20,0,0,0,0,1.9367020000000004,20,19.698458725452973,96.83510000000003
1ac2ffac,1790073017439,1015.296142578125,25,0,0,0,0,0.7204199999999998,25,24.62335761122652,28.816799999999994
d1f37ed1,1790073017439,1015.2490234375,25,0,0,0,0,0.5507039999999996,25,24.62450041601939,22.028159999999986
06e9e5b9,1790073017439,1015.2080078125,25,0,0,0,0,0.555587,25,24.62549527546406,22.223480000000006
e0606b55,1790073017439,1015.159912109375,25,0,0,0,0,0.5708579999999994,25,24.626661969002633,22.834319999999977
c7e22c1f,1790073017439,1015.10498046875,25,0,0,0,0,0.49295499999999937,25,24.627994622246487,19.718199999999975
b5e8f409,1790073017439,1015.157958984375,21,0,0,0.0,0,1.280322,21,20.686435853795267,60.96771428571428
b1269e28,1790073018453,1014.35302734375,20,0,0,0,0,1.8496430000000004,20,19.71700134062131,92.48215000000002
1ac2ffac,1790073018453,1014.367919921875,26,0,0,0,0,0.6801690000000011,26,25.63172542168179,26.1603461538462
d1f37ed1,1790073018453,1014.416015625,25,0,0,0,0,0.5541710000000002,25,24.64472131248544,22.166840000000008
06e9e5b9,1790073018453,1014.488037109375,25,0,0,0,0,0.5481660000000002,25,24.64297171136053,21.926640000000006
e0606b55,1790073018453,1014.5830078125,25,0,0,0,0,0.5311330000000005,25,24.640664989946416,21.24532000000002
c7e22c1f,1790073018453,1014.634033203125,26,0,0,0,0,0.5312620000000008,26,25.62500285735529,20.433153846153875
b5e8f409,1790073018453,1014.6279296875,20,0,0,0.0,0,1.0536069999999995,20,19.71165923469098,52.680349999999976
b1269e28,1790073019466,1011.861083984375,21,0,0,0,0,1.9889200000000002,21,20.753836996387815,94.7104761904762
1ac2ffac,1790073019466,1011.8681640625,25,0,0,0,0,0.6556749999999987,25,24.706775929809595,26.226999999999947
d1f37ed1,1790073019466,1011.8330078125,26,0,0,0,0,0.5688439999999995,26,25.69593974425668,21.878615384615365
06e9e5b9,1790073019466,1011.841064453125,26,0,0,0,0,0.5965749999999996,26,25.69573514398959,22.94519230769229
e0606b55,1790073019466,1012.302978515625,26,0,0,0,0,0.5692360000000001,26,25.684010174626476,21.893692307692312
c7e22c1f,1790073019466,1012.27099609375,25,0,0,0,0,0.48675099999999993,25,24.696943897901292,19.470039999999997
b5e8f409,1790073019466,1012.203125,21,0,0,0.0,0,1.1775770000000012,21,20.746823914419352,56.075095238095294
b1269e28,1790073020483,1018.06689453125,20,0,0,0,0,1.783451999999997,20,19.64507451075563,89.17259999999985
1ac2ffac,1790073020483,1018.11279296875,25,0,0,0,0,0.6558150000000005,25,24.5552360923603,26.23260000000002
d1f37ed1,1790073020483,1018.110107421875,25,0,0,0,0,0.561477,25,24.555300863584034,22.45908
06e9e5b9,1790073020483,1018.0458984375,25,0,0,0,0,0.5634280000000009,25,24.556849586418526,22.537120000000037
e0606b55,1790073020483,1017.5400390625,25,0,0,0,0,0.5377670000000006,25,24.569057767037346,21.510680000000022
